$ID,$ID_NAME,CoolDown,Description,Effect,Effect_CaptionRatio,Effect_CaptionRatio2,Effect_CaptionRatio3,Effect_CaptionTime,Effect_SkillFactor,Effect_SkillSR,Effect_SpendItemCount,Effect_SpendPoison,Effect_SpendSP,Element,Icon,IsEnchanter,IsPardoner,IsShinobi,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
21510,Enchanter_LightningHands,60,{#993399}{ol}[Magic] - [Lightning]{/}{/}{nl}Change your basic attack to a Lightning property ranged attack.,Additional Lightning Property Damage: +#{SkillFactor}#%{nl}Duration: 300 seconds,,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,5,icon_wizar_lightninghands,False,False,False,20,5,[215004],,2018,Lightning Hands,0,0,0,0.0,0.0,393.0,27.5,0.0,0,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,325,48.900002,"[0, 1]"
21511,Enchanter_OverReinforce,60,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl}Increases the enhancement values of main weapons equipped by you and nearby allies by a value equal to skill level.,Enhancement Values: +#{CaptionRatio}#{nl}Duration: #{CaptionTime}# sec{nl}Consumes Enchant Round x#{SpendItemCount}#,"[""var value = skill.Level"", ""return value""]",,,"[""var value = 45"", ""var abil = GetAbility(pc, 'Enchanter5')"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value + (abil.Level * 3)"", ""}"", ""return value""]",,,"[""return skill.SpendItemBaseCount;""]",,,6,icon_wizar_overreinforce,False,False,False,20,5,[215006],,2018,Over-Reinforce,0,0,0,0.0,0.0,0.0,0.0,0.0,2,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,448,78.599998,"[0, 1]"
21601,Shadowmancer_ShadowThorn,15,"{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Sharp thorns rise from within the shadow of an enemy, dealing damage.",Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Shadowmancer1\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,0,icon_wizar_shadowthorn,False,False,False,20,5,"[217001, 217004]",,2019,Shadow Thorn,4,0,0,0.0,0.0,2078.0,114.300003,0.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,105,13.2,[1]
21602,Shadowmancer_ShadowConjuration,20,"{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Cast your shadow outwards, dealing damage to enemies within it.",Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Shadowmancer2\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,0,icon_wizar_shadowconjuration,False,False,False,20,5,"[217002, 217005]",,2019,Shadow Conjuration,2,0,0,0.0,0.0,1063.0,58.5,0.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,164,20.6,[1]
21603,Shadowmancer_ShadowPool,80,{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Drift into the shadows and hide within the ground. Enemies cannot attack you while in this state.,Duration: #{CaptionTime}# seconds,,,,"[""var value = 3 + skill.Level"", ""return value""]",,,,,,0,icon_wizar_shadowpool,False,False,False,20,5,[217009],,2019,Shadow Pool,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,191,24.0,"[0, 1]"
21604,Shadowmancer_Hallucination,40,{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Summon a shadow that looks exactly the same as you to take damage in your place. The shadow has 20% of your maximum HP.,Duration: #{CaptionTime}# seconds,,,,"[""var value = 5 + skill.Level"", ""return value""]",,,,,,0,icon_wizar_hallucination,False,False,False,20,5,[217006],,2019,Hallucination ,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,191,24.0,"[0, 1]"
21605,Shadowmancer_ShadowCondensation,40,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Extract shadows from surrounding enemies and compress them into small beads. The beads explode after 3 seconds and inflict damage to enemies.,Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Shadowmancer3\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,0,icon_wizar_shadowcondensation,False,False,False,20,5,"[217003, 217008]",,2019,Shadow Condensation,0,0,0,0.0,0.0,2210.0,154.699997,3.0,0,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,321,48.299999,[1]
21606,Shadowmancer_ShadowFatter,25,{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Nail the shadow of enemies to the ground to prevent them from moving.,Duration: #{CaptionTime}# seconds,,,,"[""var value = 3 + skill.Level"", ""return value""]",,,,,,0,icon_wizar_shadowfatter,False,False,False,20,5,,,2019,Shadow Fetter,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,210,31.6,"[0, 1]"
21607,Onmyoji_FireFoxShikigami,60,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}Summon a Fire Fox Shikigami. The summoned Shikigami follows you while automatically attacking nearby enemies. Enemies attacking the caster will be targeted first by the Shikigami.,Attack: #{SkillFactor}#%{nl}Duration: 60 seconds{nl}Consumes #{SpendItemCount}# Paper Dolls,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji1\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,2,icon_wizar_firefoxshikigami,False,False,False,20,5,"[218001, 218002, 218003, 218017, 218018]",,2020,Fire Fox Shikigami,0,0,0,0.0,0.0,100.0,7.0,0.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,158,19.799999,[1]
21608,Onmyoji_GreenwoodShikigami,30,"{#993399}{ol}[Magic] - [Earth]{/}{/}{nl}Summon a Tree Shikigami. The summoned Shikigami sprouts from the ground, dealing continuous damage to nearby enemies. Once fully grown, the Shikigami disappears, slowing down enemies around it.",Attack: #{SkillFactor}#% x 9{nl}Targets: 10{nl}Consumes #{SpendItemCount}# Paper Dolls,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji4\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""var count = skill.SpendItemBaseCount;"", ""var abil = GetAbility(pc, 'Onmyoji16')"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    count = count * 2;"", ""}"", ""return count;""]",,,1,icon_wizar_greenwoodshikigami,False,False,False,20,5,"[218004, 218005, 218016]",,2020,Greenwood Shikigami,0,0,0,0.0,0.0,159.0,8.7,0.0,2,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,165,20.700001,[1]
21609,Onmyoji_WhiteTigerHowling,25,{#993399}{ol}[Magic]{/}{/}{nl}Release the roar of the White Tiger (Metal Shikigami) to instill fear in nearby enemies. Enemies affected by the roar receive damage and become struck with [Fear]. Damage increases by 50% on Plant type enemies.,Attack: #{SkillFactor}#% x 3{nl}Targets: #{CaptionRatio}#{nl}Consumes #{SpendItemCount}# Paper Dolls,"[""var value = 4 + skill.Level"", ""return value""]",,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji6\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,6,icon_wizar_whitetigerhowling,False,False,False,20,5,"[218006, 218007, 218008]",,2020,Howling White Tiger,3,0,0,0.0,0.0,631.400024,0.0,0.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,106,13.4,[1]
21610,Onmyoji_WaterShikigami,35,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Invoke the power of the Water Shikigami to summon strong water currents and attack your enemies.,Attack: #{SkillFactor}#% x 5{nl}Consumes #{SpendItemCount}# Paper Dolls,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji9\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,4,icon_wizar_watershikigami,False,False,False,20,5,"[218009, 218010]",,2020,Water Shikigami,2,0,0,0.0,0.0,324.0,17.799999,0.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,130,16.4,[1]
21611,Onmyoji_GenbuArmor,20,"{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Use the armor of Genbu (Water Shikigami) to generate a protective field. Attacks receive consume SP instead of HP. If you are low on SP, the protective field disappears. Does not stack with Magic Shield. SP does not restore naturally while the skill is in use. Chance of neutralizing Ice property attacks.",Received Damage: #{CaptionRatio}#%{nl}Duration: #{CaptionRatio2}# seconds{nl}Consumes #{SpendItemCount}# Paper Dolls,"[""var value = 90 - (skill.Level * 5)"", ""var abil = GetAbility(pc, \""Onmyoji12\"")"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value - abil.Level"", ""}"", ""return value""]","[""var value = 60"", ""return value""]",,,,,"[""return skill.SpendItemBaseCount;""]",,,4,icon_wizar_genbuarmor,False,False,False,5,5,"[218011, 218012]",,2020,Genbu Armor,0,0,0,0.0,0.0,0.0,0.0,0.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[0, 1]"
21612,Onmyoji_Toyou,20,"{#993399}{ol}[Magic] - [Earth]{/}{/}{nl}Invoke the power of the Earth Shikigami and unleash its force on the ground below your enemies, dealing damage. Knocked down enemies receive half the damage, but have a chance of being immobilized.",Attack: #{SkillFactor}#% per 0.3 sec{nl}Duration: 3 seconds{nl}Targets: 15{nl}Consumes #{SpendItemCount}# Paper Dolls,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji13\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,1,icon_wizar_toyou,False,False,False,20,5,"[218013, 218014, 218015]",,2020,Toyou,2,0,0,0.0,0.0,194.0,13.6,0.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,151,22.700001,[1]
21613,Shadowmancer_InfernalShadow,30,"{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Separates an enemy from their shadow. When the shadow is attacked, the enemy's body receives a portion of the damage dealt. This effect disappears when the shadow's HP reaches zero. If the target is a player character, the effect is removed if they touch their shadow. Damage transferred is reduced to 25% if the target is a boss.",Duration: #{CaptionTime}# sec{nl}Damage Ratio: #{CaptionRatio}#%,"[""return 20 + (skill.Level -1) * 20;""]",,,"[""return 5 + skill.Level * 2;""]",,,,,,0,icon_wizar_infernalshadow,False,False,False,20,5,,,2019,Infernal Shadow,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,249,43.700001,"[0, 1]"
21614,Onmyoji_YinYangConsonance,60,"{#993399}{ol}[Magic] - [Holy] - [Dark]{/}{/}{nl}Generates a strong energy from the harmony of Yin and Yang, which deals quick, alternating{nl}hits of Dark (Yin) and Holy (Yang) property{nl}damage. Casting of the skill cannot be{nl}interrupted, and the caster remains immune to{nl}knockback and knockdown while Yin and{nl}Yang are in harmony.",Attack: #{SkillFactor}#% per 0.1 sec{nl}Max. Duration: 4 sec{nl}Targets: 15{nl}Consumes Paper Doll x#{SpendItemCount}#,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Onmyoji19\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,0,icon_wizar_harmonyofyinandyang,False,False,False,20,5,"[218019, 218020]",,2020,Yin Yang Harmony,0,0,0,0.0,0.0,224.0,26.9,-99.0,3,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,246,43.299999,[1]
29002,Wizard_Fog,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,wiz_fog,False,False,False,-1,-1,,,,Wizard_Fog,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,14,14.4,"[0, 1]"
29003,Wizard_IceTremor,10,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl},,,,,,,,,,,4,icon_war_bash,False,False,False,-1,-1,,,,Wizard_IceTremor,0,0,0,0.0,0.0,0.0,0.0,1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,10,0.8,[1]
29012,Wizard_Marble,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_Marble,0,0,0,0.0,0.0,0.0,0.0,5.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,4,0.8,"[0, 1]"
29013,Wizard_BlcakHole,10,{#993399}{ol}[Magic] - [Poison]{/}{/}{nl},,,,,,,,,,,7,icon_war_bash,False,False,False,-1,-1,,,,Wizard_BlcakHole,0,0,0,0.0,0.0,0.0,0.0,8.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,16,0.8,[1]
29014,Wizard_Exchange,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_Exchange,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.8,"[0, 1]"
29015,Wizard_Wild,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,wizar_wild,False,False,False,-1,-1,,,,Wizard_Wild,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,16,0.8,"[0, 1]"
29016,Wizard_Vaccum,10,{#993399}{ol}[Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_Vaccum,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,8,0.8,[1]
29017,Wizard_IonShell,10,{#993399}{ol}[Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_IonShell,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,3,0.8,[1]
29018,Wizard_FatalBond,10,{#993399}{ol}[Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_FatalBond,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,3,0.8,[1]
29019,Wizard_MeteorSwarm,10,{#993399}{ol}[Magic] - [Strike] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wiz_meteorswarm,False,False,False,-1,-1,,,,Wizard_MeteorSwarm,0,0,0,0.0,0.0,0.0,0.0,1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,214,20.799999,"[1, 9]"
29021,Wizard_Freeze,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_Freeze,0,0,0,0.0,0.0,0.0,0.0,5.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,6,0.8,"[0, 1]"
29022,Wizard_CountDown,10,{#993399}{ol}[Magic]{/}{/}{nl},,,,,,,,,,,6,cle_zaibas,False,False,False,-1,-1,,,,Wizard_CountDown,0,0,0,0.0,0.0,0.0,0.0,4.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,8,1.6,[1]
29023,Wizard_rulerbuff,10,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl},,,,,,,,,,,6,icon_war_bash,False,False,False,-1,-1,,,,Wizard_rulerbuff,0,0,0,0.0,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[0, 1]"
29024,Wizard_SummonDemon2,10,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl},,,,,,,,,,,0,icon_war_bash,False,False,False,-1,-1,,,,Wizard_SummonDemon2,0,0,0,0.0,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
29025,Wizard_DemonBomb,10,{#993399}{ol}[Magic] - [Strike] - [Dark]{/}{/}{nl},,,,,,,,,,,0,wizar_demonbomb,False,False,False,-1,-1,,,,Wizard_DemonBomb,0,0,0,0.0,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,"[1, 9]"
29026,Wizard_DemonArmor,10,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl},,,,,,,,,,,0,wizar_demonarmor,False,False,False,-1,-1,,,,Wizard_DemonArmor,0,0,0,0.0,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
29027,Wizard_Escape,10,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wiz_firewall,False,False,False,-1,-1,,,,Wizard_Escape,0,0,0,5.28,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,66,32.799999,[1]
29028,Wizard_IncreaseSpeed,10,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wizar_increasespeed,False,False,False,-1,-1,,,,Wizard_IncreaseSpeed,0,0,0,5.28,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,66,32.799999,[1]
29030,Wizard_ykTest1,10,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wiz_firewall,False,False,False,-1,-1,,,,Wizard_ykTest1,0,0,0,5.28,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,66,32.799999,[1]
29031,Wizard_ykTest2,10,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wiz_firewall,False,False,False,-1,-1,,,,Wizard_ykTest2,0,0,0,5.28,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,66,32.799999,[1]
29032,Wizard_ykTest3,10,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl},,,,,,,,,,,2,wiz_firewall,False,False,False,-1,-1,,,,Wizard_ykTest3,0,0,0,5.28,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,66,32.799999,[1]
29033,Wizard_Darkness,10,{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl},,,,,,,,,,,3,cle_restore,False,False,False,-1,-1,,,,Wizard_Darkness,0,0,0,3.78,0.0,0.0,0.0,1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,20,9.6,"[0, 1]"
29034,Wizard_Darkness2,10,{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl},,,,,,,,,,,3,cle_restore,False,False,False,-1,-1,,,,Wizard_Darkness2,0,0,0,3.78,0.0,0.0,0.0,1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,20,9.6,"[0, 1]"
29035,Wizard_TestAttack,0,{#993399}{ol}[Magic] - [Earth]{/}{/}{nl}{#993399}{ol}[Magic]{/}{/},TEST,,,,,,,,,,1,,False,False,False,-1,-1,,,,TEST,0,0,0,100.0,10.0,0.0,0.0,4.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,4,0.8,[1]
30001,Archer_Multishot,14,{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Quickly fires a number of arrows at a targeted area.,Attack: #{SkillFactor}#% x #{CaptionRatio}#,"[""var value = 10;"", ""return value""]",,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1);"", ""var abil = GetAbility(pc, \""Archer11\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,6,icon_arch_doubleshot,False,False,False,20,5,"[301001, 301013]",643642,3001,Multi Shot,2,0,0,0.0,0.0,54.0,3.0,0.0,1,1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""BowAndDagger"", ""Icon"": ""weapon_dagger""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndShield"", ""Icon"": ""weapon_shield""}, {""Name"": ""BowAndCannon"", ""Icon"": ""weapon_cannon""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",0,False,12,1.5,"[2, 3]"
