$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
58531,MFL_boss_hauberk,2,魔将ホーバークは史上最強のウィザードと呼ばれるアガイラ・フラリーと秘密協定を結びましたが、そのことが魔将ヘルガ・セルクルに知られて八つ裂きにされ、世界のあちこちに封印されてしまいました。それでもホーバークは手下たちへの影響力を維持しており、復活と再起のチャンスをうかがっています。,71712,55152,0,boss_hauberk,310,,,魔将ホーバーク,1,0,3,1820,1213,1820,1213,177,124,0,56,168,155,155,1179,1179,69,124,570280,146,2798,56,146
58532,Guardian_HighBube_Spear,2,過去数年の間に、ゴブリンの社会はどんどん分化し、複雑化しています。,0,0,4,mon_highbube_spear,280,,,ガーディアンハイゴブリン,0,2,1,1359,453,1527,509,136,145,0,120,268,140,140,781,873,109,145,54724,51,2532,51,97
58535,boss_torelodeer,2,トラロディアを見れば分かりますが、都市の檻や動物園に閉じ込められていて、神樹の日に変異したモンスターは野生状態で変異したモンスターと異なります。,105,75,1,boss_torelodeer,1,,,トラロディア,0,0,3,45,15,48,16,1,1,0,3,6,0,0,24,27,3,1,114,1,13,1,2
58536,rodeyokel,2,ロデヨケルはロデ社会の主な戦闘兵力です。,26956,20736,1,mon_rodeyokel,291,,"[{""Map"": 3280, ""TimeRespawn"": 0, ""Population"": 35}]",ロデヨケル,0,2,1,1133,755,1278,852,141,150,0,125,281,145,145,815,911,113,150,103685,53,2632,53,101
58537,nacorngbug,2,ナコンバグは極度に新陳代謝が悪くて、実をすべて消費すると次の実を探します。めったにないことですが実を取り替えられないと死に至ります。ですが、新陳代謝があまりにも悪く、長く耐えられるのでその心配はいりません。,13420,10339,1,mon_nacorngbug,290,,"[{""Map"": 3280, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3280, ""TimeRespawn"": 0, ""Population"": 35}]",ナコンバグ,0,2,1,1130,753,1275,850,141,150,0,125,281,145,145,812,908,113,150,57474,53,2625,53,101
58538,rodenarcorng,2,ロデナコンはロデ種族の一般人にあたり、手に持っている物を武器として使ったりもします。,13046,10051,1,mon_rodenarcorng,282,,"[{""Map"": 3260, ""TimeRespawn"": 0, ""Population"": 35}, {""Map"": 3260, ""TimeRespawn"": 0, ""Population"": 30}]",ロデナコン,0,2,1,1094,729,1231,820,137,146,0,121,268,141,141,787,879,109,146,55270,51,2545,51,98
58539,rodenag,2,ロデナグは労働者の役割を担っています。手に持っている道具で実を収穫するなど様々な仕事をこなします。,13104,10080,1,mon_rodenag,283,,"[{""Map"": 3260, ""TimeRespawn"": 0, ""Population"": 20}]",ロデナグ,0,2,1,1098,732,1235,823,137,146,0,121,275,141,141,790,883,110,146,55466,51,2552,51,98
58540,rodetad,2,彼らはロデ種族の特殊な労働者ですが、職業の特性を活かした攻撃もします。,13132,10108,1,mon_rodetad,284,,"[{""Map"": 3260, ""TimeRespawn"": 0, ""Population"": 30}]",ロデタッド,0,2,0,1101,734,1238,825,138,147,0,122,275,142,142,793,886,110,147,44654,51,2559,51,98
58541,elder_rode,2,普段はロデ種族の保管庫を管理しています。,13219,10166,1,mon_elder_rode,286,,"[{""Map"": 3270, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3270, ""TimeRespawn"": 0, ""Population"": 25}]",エルダーロデ,0,2,1,1110,740,1249,832,139,147,0,122,275,143,143,799,893,110,147,56211,51,2572,51,99
58542,rodedoe,2,ロデ社会で最も不当な扱いを受けています。その憂さ晴らしで派手に身を飾っています。,13276,10224,1,mon_rodedoe,287,,"[{""Map"": 3270, ""TimeRespawn"": 0, ""Population"": 25}]",ロデドウ,0,2,1,1113,742,1252,834,139,148,0,123,277,143,143,802,896,111,148,56565,51,2579,51,99
58543,roderiot,2,彼らはロデ種族の変わり者とも言えるでしょう。,13305,10252,1,mon_roderiot,288,,"[{""Map"": 3270, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3270, ""TimeRespawn"": 0, ""Population"": 40}]",ロデリオット,0,2,1,1117,744,1256,837,139,148,0,123,277,144,144,805,900,111,148,56762,51,2585,51,99
58544,nacorngfly,2,ナコンバグが長生きするといつかナコンフライになるそうです。,13363,10281,1,mon_nacorngfly,289,,"[{""Map"": 3280, ""TimeRespawn"": 0, ""Population"": 55}]",ナコンフライ,0,2,1,1121,747,1260,840,139,148,0,123,277,144,144,809,904,111,148,56959,51,2592,51,99
58545,rodevassal,2,他のロデたちを監督します。人間世界の村長にあたる地位で、それくらいの規模のロデ集団を治めます。,14070,10830,1,mon_rodevassal,292,,"[{""Map"": 3280, ""TimeRespawn"": 1800000, ""Population"": 1}]",ロデバサル,0,1,1,1316,877,1461,974,141,150,0,125,281,146,146,945,1056,113,150,164442,53,2638,53,101
58546,kucarry_Tot,2,クゲリは強い執着心を持っています。トルトの場合、一度信頼を得ておけば一生裏切ることはありません。しかし相手が人間だと中々うまくいきません。,29203,22464,7,mon_kucarry_tot,316,,"[{""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 30}]",クゲリ トルト,0,2,1,1239,826,1394,929,154,164,0,135,304,158,158,894,999,122,164,116647,57,2851,57,109
58547,kucarry_Somy,0,クゲリは強い執着心を持っています。ソミは他人からの崇拝を求めていて、自分を崇拝するクゲリにはとても協力的です。,29318,22579,3,mon_kucarry_somy,317,,"[{""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 8}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 12}]",クゲリ ソミ,0,2,1,1242,828,1397,931,154,164,0,135,304,158,158,896,1002,122,164,117016,57,2858,57,109
58548,kucarry_lioni,2,他のクゲリが乗用または物の運搬用に使うことがあります。,29376,22636,0,mon_kucarry_lioni,318,,"[{""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 8}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 2101, ""TimeRespawn"": 0, ""Population"": 13}]",クゲリ リオニ,0,2,1,1246,831,1401,934,155,164,0,135,304,159,159,900,1006,122,164,117385,57,2864,57,109
58549,kucarry_numani,0,ヌマニの心理的な執着は他のクゲリのものと違います。彼らは自分より霊的に優れた者だけを尊重します。,29894,23040,3,mon_kucarry_numani,323,,"[{""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 15}]",クゲリ ヌマニ,0,2,1,1269,846,1432,954,157,167,0,138,310,161,161,916,1024,125,167,120187,58,2911,58,111
58550,kucarry_symbani,0,非常に珍しいケースですが、シンバニの命を助けると親交を結べるという噂があります。,29779,22924,1,mon_kucarry_symbani,322,,"[{""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 10}]",クゲリ シンバニ,0,2,1,1264,843,1428,952,157,166,0,138,308,161,161,912,1020,124,166,119815,58,2904,58,111
58551,kucarry_zabbi,0,クゲリ ジャビは、時折下されるヌマニの命令を遂行しながらヌマニへの昇級を待っています。,29952,23040,0,mon_kucarry_zabbi,324,,"[{""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 30}]",クゲリ ジャビ,0,2,1,1272,848,1437,958,158,167,0,138,310,162,162,918,1026,125,167,120560,58,2918,58,112
58552,kucarry_zeuni,0,クゲリ ジョイニの心理的な状態はまだ明らかになっていません。,30067,23155,0,mon_kucarry_zeuni,325,,"[{""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 2121, ""TimeRespawn"": 0, ""Population"": 12}]",クゲリ ジョイニ,0,2,1,1276,850,1441,961,158,167,0,139,310,162,162,922,1030,125,167,121252,58,2924,58,112
58553,kucarry_balzer,0,クゲリは強い執着心を持っています。バルザの場合、一度敵になると自分が死ぬか彼を殺すかの二択しかありません。,29894,23040,3,mon_kucarry_balzer,323,,"[{""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 6}]",クゲリ バルザ,0,2,1,1269,846,1432,954,157,167,0,138,310,161,161,916,1024,125,167,120187,58,2911,58,111
58554,kucarry_Zeffi,2,ゼフィは小柄ながら非常に凶暴で、強い殺意をもって行動するモンスターです。,29952,23040,4,mon_kucarry_zeffi,324,,"[{""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 8}, {""Map"": 3110, ""TimeRespawn"": 0, ""Population"": 30}]",クゲリ ゼフィ,0,2,1,1272,848,1437,958,158,167,0,138,310,162,162,918,1026,125,167,120560,58,2918,58,112
58555,siaria,0,この浮遊する魔女は、近頃魔王ヴァイガによって我々の世界に送られました。,13680,10530,4,mon_siaria,284,,"[{""Map"": 3050, ""TimeRespawn"": 1800000, ""Population"": 1}]",シアリア,1,1,1,1520,1013,1520,1013,161,114,0,51,156,142,142,970,970,63,114,117848,133,2559,51,133
58556,castle_gardner,2,魔族の裁断師。鈍そうな見た目とは違って危険な存在です。,18410,14175,0,mon_castle_gardner,328,,"[{""Map"": 3300, ""TimeRespawn"": 1800000, ""Population"": 1}]",キャッスルガードナー,1,1,2,1780,1187,1780,1187,188,130,0,59,179,164,164,1140,1140,72,130,301969,153,2957,59,153
58558,ragged_bird,0,ラグバードを大したことないと思っている人は、このモンスターが魔族であることをもう一度思い起こしましょう。,27302,21024,0,mon_ragged_bird,295,,"[{""Map"": 3090, ""TimeRespawn"": 0, ""Population"": 50}]",ラグバード,1,2,0,1401,934,1401,934,169,118,0,53,160,147,147,876,876,65,118,62425,138,2658,53,138
58559,ragged_butcher,0,魔界ではより強い魔族の補助者の役割をしていましたが、我々の世界では自分独自の残酷さを表に出しています。,27360,21081,0,mon_ragged_butcher,296,,"[{""Map"": 3090, ""TimeRespawn"": 0, ""Population"": 35}]",襤褸の屠殺者,1,2,1,1407,938,1407,938,170,118,0,53,160,148,148,880,880,65,118,78296,139,2665,53,139
58560,straw_walker,0,魔界でも作物を栽培し、それが神樹の日の影響を受けたのでしょうか？まだ明らかになっていませんが、ぜひ知りたいです。,27187,20908,0,mon_straw_walker,294,,"[{""Map"": 3080, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3080, ""TimeRespawn"": 0, ""Population"": 35}]",カルカル,1,2,1,1396,931,1396,931,169,118,0,53,160,147,147,873,873,65,118,77767,138,2652,53,138
58561,scare_crow,0,本物のカカシとカカシモンスターを見分ける方法がありません。また魔族が人間の作ったカカシの真似をしているのか、元々そうなのかも明らかになっていません。この世界から発生したのか魔界からなのかについても謎に包まれたままです。,27129,20908,1,mon_scare_crow,293,,"[{""Map"": 3080, ""TimeRespawn"": 0, ""Population"": 30}]",カカシ,1,2,1,1393,929,1393,929,169,117,0,53,160,146,146,870,870,65,117,77503,138,2645,53,138
58562,pumpkin_dog,0,この魔界のペットは人間と戦う時は猛犬と化します。,27014,20793,0,mon_pumpkin_dog,292,,"[{""Map"": 3080, ""TimeRespawn"": 0, ""Population"": 30}]",パンプキンドッグ,1,2,1,1387,924,1387,924,168,117,0,53,160,146,146,866,866,65,117,77238,137,2638,53,137
58563,floron,0,猛毒を持つ花が変異して生まれたモンスターで、元々陰地に生息していた草の一種です。,30412,23443,7,mon_floron,329,,"[{""Map"": 3300, ""TimeRespawn"": 0, ""Population"": 30}]",フロロン,4,2,0,1377,918,1377,918,140,140,0,86,212,164,164,1100,880,86,140,80531,86,4199,154,86
58564,florabbi,0,神樹の日、多くの草食動物が植物の影響を受けて複合的な変異を起こしました。このモンスターもその一種です。,30528,23500,7,mon_florabbi,330,,"[{""Map"": 3300, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3300, ""TimeRespawn"": 30000, ""Population"": 9}]",プロラビ,0,2,1,1306,871,1466,977,160,170,0,141,316,165,165,938,1048,128,170,124746,60,2984,60,114
58565,budny,0,ブロムとバードニーは同じ原理によってモンスターになりましたが、バードニーの特徴は元が若葉だったという点です。,30297,23328,5,mon_budny,328,,"[{""Map"": 3300, ""TimeRespawn"": 0, ""Population"": 30}]",バードニー,4,2,0,1372,915,1372,915,140,140,0,86,212,164,164,1096,876,86,140,80286,86,4179,153,86
58566,bloom,0,開花時期を逃した花や実が変異して生まれたモンスターです。,30240,23270,5,mon_bloom,327,,"[{""Map"": 3300, ""TimeRespawn"": 0, ""Population"": 40}]",ブロム,4,2,0,1366,910,1366,910,139,139,0,85,210,163,163,1092,873,85,139,79783,85,4173,153,85
58567,boss_valdovas,2,ケドラ商団と初めて取引した魔族はラムペルスエィルスキンですが、最も多く取引をした魔族はバルドパスです。バルドパスは魔族にしては変わった好奇心を持っていて、科学と工学に興味を示しました。そのため、必要な物を手に入れるためなら相手と手段を選びません。普通の人間は決して彼と取引してはいけません。,0,0,7,boss_valdovas,360,,,バルドパス,1,0,3,5836,3891,5836,3891,207,145,0,65,200,180,180,6030,6030,80,145,22923000,169,3250,65,169
58570,RavineLerva_cave,2,植物の変形であることが明らかになる前は、何かのモンスターの幼虫ではないかと推測されていました。,29894,39168,7,mon_ravinelerva_cave,323,,"[{""Map"": 3660, ""TimeRespawn"": 2500, ""Population"": 20}]",洞窟ラバインラーヴァ,4,2,1,1464,788,1464,788,138,138,0,85,210,161,161,1078,862,85,138,98509,85,4120,151,85
58574,boss_Basilisk_Q1,0,遥か昔から人間社会に恐れられていたモンスターです。 リルクソナが石化した街と化すと、そこにバジリスクの群れがいるという噂が流れたこともあります。,91540,76003,5,boss_basilisk,305,,,廃都バジリスク,2,0,3,1816,778,1866,800,131,174,0,67,356,152,152,1221,1093,143,174,590068,67,3401,105,80
58576,boss_Ravinepede_Q1,2,虫が変異したモンスターが、後に羽を持つ成虫型モンスターに変化する事例はまだ目撃されていません。彼らを見れば、そのようなことはあってはならないと思えるでしょう。,66484,73944,7,boss_ravinepede,320,,,ラヴァインピード,4,0,3,1686,1124,1686,1124,137,137,0,84,208,160,160,1357,1085,84,137,669049,84,4087,150,84
58577,F_boss_Nuaelle,0,ヌアエーレは魔将の中でも地位が低い方です。しかし、意外と従う魔族が多いので、他の魔将からも軽視はされていません。,39750,26520,0,boss_nuaelle,330,,,魔将ヌアエーレ,1,0,3,10248,3416,10248,3416,190,131,0,60,181,165,165,16321,16321,73,131,2064149793,155,2984,60,155
58578,F_boss_Zawra,3,魔将ジャウラは戦闘狂で、ほとんどの戦闘狂のように強者にだけ頭を下げます。ですが、彼は少し変わったところがあり、強者だとしても闘士型の魔族ではないと相手にしません。例えば、魔王ヴァイガは気が乗らないという理由だけで他の魔王の手下を倒さなかったため、ヴァイガが自分より強くてもバカにしています。例外があるとしたら、魔神ギルティネくらいです。,26500,20400,0,boss_zawra,330,,,魔将ジャウラ,1,0,3,8198,5465,8198,5465,190,131,0,60,181,165,165,16321,16321,73,131,2064149793,155,2984,60,155
58579,F_boss_Blud,3,魔将ブルッドは能力や魔族間での地位を見ると大したことはありません。ですが、ギルティネがライマの予知を妨害するためにランダムに選択して育てた魔将だという点に重大な意味があります。,31800,30600,0,boss_blud,330,,,魔将ブルッド,1,0,3,10248,3416,10248,3416,190,131,0,60,181,165,165,16321,16321,73,131,2064149793,155,2984,60,155
58581,Glyquare_red,3,魔法の文字やルーンが刻まれた石が変異して生まれたモンスターです。酸化鉄が含まれた個体が主にこの色をしています。,28512,21945,2,mon_glyquare_red,308,,"[{""Map"": 4280, ""TimeRespawn"": 0, ""Population"": 70}, {""Map"": 4280, ""TimeRespawn"": 60000, ""Population"": 10}]",レッドグリクエア,3,2,1,1240,827,1393,928,157,113,0,144,135,154,154,817,1022,55,113,117342,68,3096,80,119
58582,anchor_purple,3,アンカーは魔界にその起源があるという事実以外何も知られていません。物が変異したのか魔族が変身したのかも明らかになっていませんし、一般的な色による推測も当てになりません。,28569,22003,2,mon_anchor_purple,309,,"[{""Map"": 4280, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 4280, ""TimeRespawn"": 0, ""Population"": 35}]",レッドアンカー,1,2,1,1475,983,1475,983,176,123,0,55,166,154,154,923,923,68,123,82345,144,2778,55,144
58583,Prisonfighter_green,3,暇を持て余すと魔族の兵士にも襲いかかります。殺人狂カルタスはお気に入りの個体をこの色にします。,37290,26472,7,mon_prisonfighter_green,310,,"[{""Map"": 4280, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 4280, ""TimeRespawn"": 0, ""Population"": 25}]",グリーンプリズンファイター,1,2,1,1484,989,1484,989,177,124,114,56,168,155,155,927,927,69,124,82917,146,2798,56,146
58585,Event_boss_valdovas,2,ケドラ商団と初めて取引した魔族はラムペルスエィルスキンですが、最も多く取引をした魔族はバルドパスです。バルドパスは魔族にしては変わった好奇心を持っていて、科学と工学に興味を示しました。そのため、必要な物を手に入れるためなら相手と手段を選びません。普通の人間は決して彼と取引してはいけません。,105,7,7,boss_valdovas,1,,,バルドパス-演出用,1,0,3,41,27,41,27,1,0,0,1,2,0,0,26,26,1,0,113,3,13,1,3
58586,summon_Nuka,2,ヌカは魔王ヴァイガの手下で、現在は魔王ジェスティがギルティネから命令された任務のために派遣されているので、その任務をサポートしています。ただ、ジェスティはヴァイガの思惑とは違い、彼らをかなりこき使っているようです。,2873,2213,0,mon_nuka,155,,,ヌカ,1,2,1,673,449,673,449,87,61,0,28,83,77,77,410,410,34,61,12404,74,1395,28,74
58587,summon_Nuo,2,ヌオの特徴は、魔王カルタスの手下だという点です。カルタスの残酷で予測不能な性格にも関わらず、その手下の魔族であるヌオが力を持ち、数の多さも誇っているということは、現在の魔族内部の事情を考えると、すごいことだと言えるでしょう。,2873,2213,0,mon_nuo,158,,,ヌオ,1,2,1,687,458,687,458,92,63,0,28,85,79,79,420,420,35,63,12644,75,1415,28,75
58589,summon_Elma,0,エルマはジェスティの新鋭兵で、様々な任務に配置されており、魔界の守備兵の役割も果たしています。,2873,2213,0,mon_elma,157,,,エルマ,1,2,1,683,455,683,455,91,62,0,28,85,78,78,416,416,35,62,12564,75,1409,28,75
58590,summon_Elet,0,エーレットは以前、妖精か精霊だったと言われています。彼らは何かのきっかけで女神アウシュリネに呪われ、その後人間の世界で隠れながら暮らしていました。神樹の日 以降、彼らは積極的に魔族に賛同しようとしています。,2873,2213,2,mon_elet,156,,,エーレット,1,2,1,678,452,678,452,88,62,0,28,83,78,78,414,414,34,62,12484,74,1402,28,74
58591,umbra_warrior,0,シャドウ狐戦士は非常に五感が敏感で、一度集中すれば目を閉じた状態でも嗅覚や聴覚だけで周辺の様子を完全に把握できるといいます。,64166,49420,0,mon_umbra_warrior,347,,"[{""Map"": 3120, ""TimeRespawn"": 0, ""Population"": 16}]",シャドウフォックスウォーリア,1,2,1,2633,1755,2633,1755,197,139,0,62,187,173,173,1733,1733,76,139,145740,162,3124,62,162
58592,ID_vilkas_soldier,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生き物を嫌っています。,83462,69638,1,mon_vilkas_soldier,301,,,ヴィルカス,0,3,1,1267,845,1417,945,145,154,0,129,289,150,150,912,1020,117,154,270927,54,2712,54,104
58593,ID_vilkas_warrior,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生き物を嫌っています。,83808,69825,5,mon_vilkas_warrior,302,,,ヴィルカスアサシン,0,3,1,1272,848,1422,948,145,155,0,129,289,151,151,916,1024,117,155,271827,54,2718,54,104
58594,ID_vilkas_mage,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生き物を嫌っています。,84326,70387,2,mon_vilkas_mage,304,,,ヴィルカスメイジ,0,3,1,1282,855,1432,955,149,155,0,130,289,152,152,923,1031,117,155,276626,55,2745,55,105
58595,ID_vilkas_spearman,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生き物を嫌っています。,84326,70387,1,mon_vilkas_spearman,304,,,ヴィルカススピア,0,3,1,1282,855,1432,955,149,155,0,130,289,152,152,923,1031,117,155,276626,55,2745,55,105
58596,ID_vilkas_archer,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生き物を嫌っています。,83980,70012,5,mon_vilkas_archer,303,,,ヴィルカスアーチャー,0,3,1,1278,852,1428,952,149,155,0,130,289,151,151,919,1027,117,155,275716,55,2738,55,105
58597,ID_vilkas_fighter,2,人々はヴィルカスが人間を敵対視すると思っていますが、もともと彼らは同族以外の全ての生物を嫌っています。それにヴィルカスファイターは同族にもよく喧嘩を売ります。,84499,70574,1,mon_vilkas_fighter,305,,,ヴィルカスファイター,0,3,2,1287,858,1437,958,149,156,0,130,291,152,152,926,1035,118,156,346919,55,2751,55,105
58598,ID_Rakon,0,ラコーンは化石化した植物の変異によって生まれたモンスターで、非常に珍しい事例の一つです。,105,75,1,mon_rakon,1,,,ラコーン,3,3,0,30,20,35,23,1,0,0,3,2,0,0,19,24,1,0,24,1,13,1,3
58599,ID_Toothrikon,0,トスリコンは他のモンスターとの競争で生き残ることさえできれば、どの環境にも上手く馴染んで暮らすことができます。巨大な口と牙は狙った獲物を逃がしません。,105,75,7,mon_toothrikon,1,,,トスリコン,4,3,1,30,20,30,20,0,0,0,1,2,0,0,24,19,1,0,30,1,39,3,1
58600,ID_boss_Armaox,0,沼の底を彷徨っていた名前すらない小さな生物が神樹の日以降、強力な捕食者に姿を変えて現れました。変異前と以降の形態があまり知られていない種類の一つです。,117360,108576,7,id_boss_armaox,305,,,アルマオス,4,0,3,1600,1066,1600,1066,131,131,0,80,200,152,152,1286,1028,80,131,2059079,80,3895,143,80
58601,ID_boss_Rambandgad_red,1,レベンザードは魔界でお仕置きを受けて束縛された者たちが神樹の日以降、監禁から解放されるために志願してこの世界にやって来たモンスターです。,117360,90480,0,id_boss_rambandgad_red,305,,,レッドレベンザード,1,0,3,1787,1191,1787,1191,174,121,0,55,164,152,152,1157,1157,67,121,1828787,143,2751,55,143
58604,aklasdame,2,アクラス系は魔族でありながら元は人間世界の動物で、中でもアクラスデイムは人間のエキスを吸収した個体が再び変異を起こしたものです。,12902,10432,0,mon_aklasdame,279,,"[{""Map"": 3060, ""TimeRespawn"": 0, ""Population"": 35}]",アクラスデイム,1,2,1,1323,882,1323,882,159,112,0,50,152,139,139,823,823,61,112,40590,131,2512,50,131
58605,aklastyke,2,アクラスティケの鎧は、彼のなりたい姿の状態を反映しています。そう考えると現実との差が少し気の毒かもしれません。,12960,10493,0,mon_aklastyke,280,,"[{""Map"": 3060, ""TimeRespawn"": 0, ""Population"": 35}]",アクラスティケ,1,2,1,1329,886,1329,886,160,113,0,51,154,140,140,827,827,62,113,40889,132,2532,51,132
58606,aklasbairn,2,魔族の一員になったとき、アクラスたちは最初の犠牲者を通じて人間の精神を吸収します。それによって彼らの心に希望が生まれますが、そのスケールは動物の領域を超えるもので、特にベアンの症状はティケよりも深刻です。,12988,10493,0,mon_aklasbairn,281,,"[{""Map"": 3060, ""TimeRespawn"": 0, ""Population"": 30}]",アクラスベアン,1,2,1,1332,888,1332,888,160,113,0,51,154,140,140,829,829,62,113,41035,132,2539,51,132
58607,aklascenser,2,アクラスセンサーは魔族の気を吸収しては噴出す行為を好みます。その中で、より強い魔族へと成長していきます。,13046,10553,0,mon_aklascenser,282,,"[{""Map"": 3050, ""TimeRespawn"": 0, ""Population"": 35}]",アクラスセンサー,1,2,1,1339,892,1339,892,161,114,0,51,156,141,141,833,833,63,114,41181,133,2545,51,133
58608,aklashump,2,アクラスホンプは、他のアクラスとは違って人間への憧れを持っていません。むしろ彼らはこれ以上人間から得られるものが無くなれば、さっさと絶滅させるべきと考えています。,13132,10614,0,mon_aklashump,284,,"[{""Map"": 3050, ""TimeRespawn"": 0, ""Population"": 35}]",アクラスホンプ,1,2,1,1346,897,1346,897,161,114,0,51,156,142,142,839,839,63,114,41473,133,2559,51,133
58609,aklaspetal,2,アクラスペタルは、より多くの功を立ててアクラスカウンティスになろうとしています。なので自分が直接戦うよりも、兵を操って戦闘させるやり方を好んでいます。,13190,10674,0,mon_aklaspetal,285,,"[{""Map"": 3040, ""TimeRespawn"": 0, ""Population"": 25}]",アクラスペタル,1,2,1,1353,902,1353,902,162,114,0,51,156,142,142,843,843,63,114,41619,134,2565,51,134
58610,aklaschurl,2,アクラスチールは上位の魔族であるアクラスデイムやカウンティスの命令に逆らって勝手に戦闘を始めてしまう傾向があります。,13219,10674,0,mon_aklaschurl,286,,"[{""Map"": 3040, ""TimeRespawn"": 0, ""Population"": 25}]",アクラスチール,1,2,1,1357,904,1357,904,162,115,0,51,156,143,143,846,846,63,115,41765,134,2572,51,134
58611,aklasia,2,アクラシアは思いのほか身分が低く、言わば王族に仕える侍女のような存在です。つまり、彼女の地位は自分自身ではなく主人によって決められています。,13219,10674,0,mon_aklasia,286,,"[{""Map"": 3040, ""TimeRespawn"": 0, ""Population"": 25}]",アクラシア,1,2,1,1357,904,1357,904,162,115,0,51,156,143,143,846,846,63,115,41765,134,2572,51,134
58612,aklasbishop,2,全てのアクラスビショップは野心家であり、魔界での身分上昇のためにはありとあらゆる悪巧みをたくらむ者たちです。,13104,10584,0,mon_aklasbishop,283,,"[{""Map"": 3050, ""TimeRespawn"": 0, ""Population"": 25}]",アクラスビショップ,1,2,1,1343,895,1343,895,161,114,0,51,156,141,141,837,837,63,114,41327,133,2552,51,133
58613,aklascountess,2,アクラスカウンティスは、一族の中で最も優れた聴力を持っています。彼らは他の種族には聞こえない同族間の会話を盗聴することもできるそうです。,13219,10674,0,mon_aklascountess,286,,"[{""Map"": 3040, ""TimeRespawn"": 0, ""Population"": 40}]",アクラスカウンティス,1,2,1,1357,904,1357,904,162,115,0,51,156,143,143,846,846,63,115,41765,134,2572,51,134
58614,umbra_mage,0,シャドウ狐魔術師が使う魔法は多くありません。彼らは数は少なくてもある魔法を限界まで極める方を好みます。,63936,54109,0,mon_umbra_mage,346,,"[{""Map"": 3120, ""TimeRespawn"": 0, ""Population"": 30}]",シャドウフォックスマジシャン,1,2,1,2626,1751,2626,1751,197,139,0,62,187,173,173,1728,1728,76,139,145320,162,3117,62,162
58615,umblet,0,見た目が小さいからと見下していると、彼らの鋭い攻撃の犠牲になってしまいます。,63820,54109,0,mon_umblet,345,,"[{""Map"": 3120, ""TimeRespawn"": 0, ""Population"": 40}]",シャドウフォックス,1,2,0,2617,1745,2617,1745,196,139,0,62,187,172,172,1722,1722,76,139,115920,161,3110,62,161
58616,boss_priest_of_dawn,2,夜明の司祭は魔王ヴァイガの魔力を譲り受けた者です。彼らはヴァイガ配下で魔将に仕える一方、他のシャドウ狐たちを率いる役割も持っています。,105,75,0,boss_torelodeer,1,,,夜明の司祭,1,0,3,51,17,51,17,1,0,0,1,2,0,0,26,26,1,0,113,3,13,1,3
58624,ID_Mon_figurine_device,0,モンスター,0,0,6,icon_item_nothing,1,,,監視球,4,3,1,30,20,30,20,0,0,0,1,2,0,0,24,19,1,0,50,1,39,3,1
