$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skill,Name,Unlock,UnlockArgs,UpgradePrice
214005,RuneCaster5,* [정의의 룬]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}정의의 룬 1레벨 이상{b},ability_wizard_runecaster5,False,100,[2017],21304,정의의 룬: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2017"": {""UnlockArgStr"": ""RuneCaster_Tiwaz"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
214009,RuneCaster9,* [얼음의 룬]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}얼음의 룬 1레벨 이상{b},ability_wizard_runecaster9,False,100,[2017],21302,얼음의 룬: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2017"": {""UnlockArgStr"": ""RuneCaster_Isa"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
214010,RuneCaster10,* [정의의 룬]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}보호의 룬 1레벨 이상{b},ability_wizard_runecaster10,False,100,[2017],21305,보호의 룬: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2017"": {""UnlockArgStr"": ""RuneCaster_Algiz"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
214011,RuneCaster11,"* [보호의 룬] 시전 시 넉백, 넉다운 면역 버프가 적용됨{nl}",{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_runecaster11,True,1,[2017],21305,보호의 룬: 버티기,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2017"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}",[143]
214012,RuneCaster12,* [정의의 룬]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}돌의 룬 1레벨 이상{b},ability_wizard_runecaster12,False,100,[2017],21306,돌의 룬: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2017"": {""UnlockArgStr"": ""RuneCaster_Stan"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
215001,Enchanter_Bomb,* 마법 가루를 이용하여 인챈트탄 제작 가능{nl}* 인챈트탄 제작은 휴식모드에서 가능{nl},{nl}{b}캐릭터 100레벨 이상{b},ability_wizard_enchanter_bomb,False,1,[5008],,인챈트탄 제작,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""5008"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""100""}}",[30]
215007,Enchanter6,* 마법 가루를 이용하여 불 인챈트탄 제작 가능{nl}* 인챈트탄 제작 학습 후 사용 가능{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_wizard_enchanter6,False,1,[5008],,인챈트탄 제작: 불,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""5008"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""200""}}",[64]
215008,Enchanter7,* 마법 가루를 이용하여 얼음 인챈트탄 제작 가능{nl}* 인챈트탄 제작 학습 후 사용 가능{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_wizard_enchanter7,False,1,[5008],,인챈트탄 제작: 얼음,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""5008"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""200""}}",[64]
215010,Enchanter9,* [인챈트 글로브]의 명중 증가 효과가 특성 레벨당 0.5% 증가{nl},{nl}{b}인챈트 글로브 1레벨 이상{b},ability_scout_enchanter1,False,100,[5008],50807,인챈트 글로브: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""5008"": {""UnlockArgStr"": ""Enchanter_EnchantGlove"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
216001,Sage1,* 포탈의 슬롯수가 1 증가{nl},{nl}{b}캐릭터 100레벨 이상{b},ability_wizard_sage1,False,1,[2014],21401,포탈: 슬롯 추가,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""100""}}",[30]
216002,Sage2,* [마이크로 디멘션]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}마이크로 디멘션 1레벨 이상{b},ability_wizard_sage2,False,100,[2014],21403,마이크로 디멘션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": ""Sage_MicroDimension"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
216003,Sage3,* [얼티밋 디멘션]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}얼티밋 디멘션 1레벨 이상{b},ability_wizard_sage3,False,100,[2014],21404,얼티밋 디멘션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": ""Sage_UltimateDimension"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
216005,Sage5,* 스킬 [블링크]의 잔상 지속시간이 특성 레벨당 1초 증가{nl}* SP 소모 10%증가{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_wizard_sage5,True,5,[2014],21405,블링크: 지속시간,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""1""}}","[11, 12, 13, 14, 15]"
216008,Sage8,* 스킬 [마이크로 디멘션]이 공격한 범위 내에 있는 아군의{nl}    일부 설치물 및 소환물을 2개로 복제{nl}* 복제된 대상은 다시 복제되지 않음{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_sage8,True,1,[2014],21403,마이크로 디멘션: 듀플리케이트,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""300""}}",[108]
216009,Sage9,* 스킬 [얼티밋 디멘션]이 공격한 범위 내에 아군의 마법진이{nl}    있으면 마법진의 크기가 10% 확대{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_sage9,True,1,[2014],21404,얼티밋 디멘션: 마법진 확대,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""300""}}",[108]
216010,Sage10,* [디멘션 컴프레션]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}디멘션 컴프레션 1레벨 이상{b},ability_wizard_sage10,False,100,[2014],21410,디멘션 컴프레션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": ""Sage_DimensionCompression"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
216011,Sage11,* 피격된 적은 1.5초 후에 압축된 공간이 급속도로 확장되며{nl}    본인 포함 주변에 [마이크로 디멘션] 대미지를 1회 더 적용{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_sage11,True,1,[2014],21403,마이크로 디멘션: 축소 왜곡 후유증,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}",[143]
216012,Sage12,* 피격된 적은 [특성 레벨 x 1초]간 0.5초마다{nl}    무속성 추가 대미지 적용{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_sage12,True,5,[2014],21404,얼티밋 디멘션: 확대 왜곡 후유증,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}","[115, 122, 129, 136, 143]"
216013,Sage13,* [미사일 홀] 효과 활성화 시 3초 동안 이동속도가 60으로 고정{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_sage13,True,1,[2014],21408,미사일 홀: 도주,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}",[143]
216014,Sage14,* 스킬 [블링크] 사용으로 생기는 잔상의 위협도가 2배 증가{nl}* 재사용 대기시간 10초 증가{nl},{nl}{b}캐릭터 1레벨 이상{b},ability_wizard_sage14,True,1,[2014],21405,블링크: 강렬한 위협,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""1""}}",[15]
216015,Sage15,* [홀 오브 다크니스]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}홀 오브 다크니스 1레벨 이상{b},ability_wizard_sage15,False,100,[2014],21411,홀 오브 다크니스: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": ""Sage_HoleOfDarkness"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
216016,Sage16,* 포탈의 슬롯수가 1 증가{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_wizard_sage1,False,1,[2014],21401,포탈: 슬롯 추가,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""200""}}",[64]
216017,Sage17,* 포탈의 슬롯수가 1 증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_sage1,False,1,[2014],21401,포탈: 슬롯 추가,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2014"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""300""}}",[108]
217001,Shadowmancer1,* [섀도우 쏜]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}섀도우 쏜 1레벨 이상{b},ability_wizard_shadowmancer1,False,100,[2019],21601,섀도우 쏜: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": ""Shadowmancer_ShadowThorn"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
217002,Shadowmancer2,* [섀도우 컨저레이션]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}섀도우 컨저레이션 1레벨 이상{b},ability_wizard_shadowmancer2,False,100,[2019],21602,섀도우 컨저레이션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": ""Shadowmancer_ShadowConjuration"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
217003,Shadowmancer3,* [섀도우 콘덴세이션]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}섀도우 콘덴세이션 1레벨 이상{b},ability_wizard_shadowmancer3,False,100,[2019],21605,섀도우 콘덴세이션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": ""Shadowmancer_ShadowCondensation"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
217004,Shadowmancer4,* 스킬 [섀도우 쏜]이 지상형 몬스터 대상으로는 2연타 적용{nl}* SP 소모 50%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_shadowmancer4,True,1,[2019],21601,섀도우 쏜: 그림자 밟기,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}",[143]
217005,Shadowmancer5,* 스킬 [섀도우 컨저레이션]에 피격된 지상형 적은 [그림자 잠식]{nl}    디버프가 특성 레벨당 2초씩 적용{nl}* 해당 디버프에 걸린 대상은 0.5초마다 암속성 대미지 적용{nl}* SP 소모 50%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_shadowmancer5,True,5,[2019],21602,섀도우 컨저레이션: 그림자 잠식,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}","[115, 122, 129, 136, 143]"
217009,Shadowmancer9,* 스킬 [섀도우 풀]적용 중 이동속도 특성 레벨당 2증가{nl}* SP 소모 10% 증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_shadowmancer9,True,5,[2019],21603,섀도우 풀: 급속,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}","[115, 122, 129, 136, 143]"
217010,Shadowmancer10,* [할루시네이션]의 분신 HP 비율이 특성 레벨당 0.5% 증가{nl},{nl}{b}할루시네이션 1레벨 이상{b},ability_wizard_shadowmancer10,False,100,[2019],21604,할루시네이션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2019"": {""UnlockArgStr"": ""Shadowmancer_Hallucination"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
218001,Onmyoji1,* [불여우 식신령]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}불여우 식신령 1레벨 이상{b},ability_wizard_onmyoji1,False,100,[2020],21607,불여우 식신령: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgStr"": ""Onmyoji_FireFoxShikigami"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
218003,Onmyoji3,"* [불여우 식신령] 소환 시 50% 확률로 1.5배 큰 [불여우 식신령]이 소환되며, [불여우 식신령]의 대미지가 1.5배 증가{nl}* SP 소모 30%증가{nl}",{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_onmyoji3,True,1,[2020],21607,불여우 식신령: 큰 여우,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""350""}}",[60]
