$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
59115,NightPanto_Archer,2,밤판토 궁수는 계약이 끝나면 별의 탑의 궁술의 비밀을 획득한다는 조건으로 협력하고 있다고 합니다. 그러나 그들은 필경 원하는 것을 얻지 못할 것입니다.,67976,56765,8,mon_nightpanto_archer,373,,"[{""Map"": 1931, ""TimeRespawn"": 0, ""Population"": 22}]",밤판토 궁수,1,2,1,2113,1408,766,511,373,261,0,113,653,261,596,888,478,75,373,89472,264,5430,226,75
59116,nastudeu,2,나스투드는 이그나스가 샤펜스타 단원을 자신의 피를 사용하여 저주를 건 후 변이시킨 존재입니다. 이들은 나스테와 나스레이아와는 달리 이들은 이론상으로도 본래 상태로 회복이 불가능하다고 합니다.,70431,61325,7,mon_nastudeu,382,,"[{""Map"": 1961, ""TimeRespawn"": 0, ""Population"": 55}]",나스투드,3,2,1,773,515,1030,687,267,534,0,251,824,496,382,1388,1504,116,229,131276,116,4307,135,154
59117,NightPanto_Stellar,2,누구와 어떤 계약을 맺었는지 모르지만 상당수의 판토가 특별한 힘을 얻는 대가로 마족과 협력하고 나서 외형의 변화가 생겼습니다. 계약자가 마족이 아니지만 마족과 협력한다는 말도 있습니다. ,67705,56265,8,mon_nightpanto_stellar,372,,"[{""Map"": 1931, ""TimeRespawn"": 0, ""Population"": 15}]",밤판토 스텔라,1,2,1,2106,1404,765,510,372,260,0,113,652,260,595,886,477,75,372,88995,263,5423,226,75
59118,piang,0,피피는 피앙으로 부화하는데 마계에서 부화할 때와는 차이가 있다고 합니다.,57446,51125,7,mon_piang,387,,"[{""Map"": 1971, ""TimeRespawn"": 0, ""Population"": 55}]",피앙,1,2,0,1932,1288,692,461,387,270,0,117,678,270,619,691,372,78,387,77401,274,5641,235,78
59119,Mushuta,0,머슈타는 추운 지방에서 자라는 버섯이 변이된 몬스터입니다. 왕국 북부에는 극광 아래 머슈타를 주의하라는 말도 있습니다. 사람들은 별빛을 끌어당기는 별깃든 호수 때문에 이들이 이 지역에 나타난다고 생각합니다.,68247,57266,7,mon_mushuta,374,,"[{""Map"": 1931, ""TimeRespawn"": 0, ""Population"": 39}]",머슈타,4,2,1,945,630,1276,851,374,374,0,227,805,748,374,1053,1053,113,0,152012,113,3968,113,189
59120,Tripy,0,곤충형이 작을 경우 수가 많기 마련입니다. 다만 트리피는 다른 종에 비하면 개체수가 적은 종에 해당합니다.,52653,42244,7,mon_tripy,365,,"[{""Map"": 1901, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 1901, ""TimeRespawn"": 0, ""Population"": 10}]",트리피,2,2,0,751,501,1075,716,365,255,0,148,1339,219,474,525,555,259,510,87791,74,3881,111,148
59123,ID_blok_archer,2,블록은 최근 1년 이내에 새롭에 출현한 몬스터로 아직 많은 정보를 얻지 못한 몬스터입니다.,142262,87767,7,mon_fd_blok_archer,331,,,블록 궁수,3,2,1,653,435,859,572,231,463,0,218,696,430,331,1136,1231,100,198,215172,100,3732,117,134
59124,ID_blok_wizard,2,블록은 최근 1년 이내에 새롭에 출현한 몬스터로 아직 많은 정보를 얻지 못한 몬스터입니다.,142262,87767,7,mon_fd_blok_wizard,331,,,블록 마법사,3,2,1,653,435,859,572,231,463,0,218,696,430,331,1136,1231,100,198,215172,100,3732,117,134
59125,ID_Lichenclops,2,"눈도 조심해야 하지만, 실은 후각도 뛰어납니다.",142262,87767,7,mon_lichenclops,331,,,리첸클롭스,2,2,1,824,444,1189,640,331,231,0,134,1181,198,430,622,657,235,463,202340,67,3511,100,134
59126,ID_Lichenclops_mage,2,"눈도 조심해야 하지만, 실은 후각도 뛰어납니다.",142262,87767,7,mon_lichenclops_mage,331,,,리첸클롭스 메이지,2,2,1,761,507,1098,732,331,231,0,134,1181,198,430,622,657,235,463,202340,67,3511,100,134
59127,ID_kenol,2,케놀처럼 큰 광석이 몸에 붙은 몬스터를 노리는 무모한 사람들이 있습니다. 세상에 닥친 재앙을 생각하면 조금 더 신중하게 행동하면 좋을 텐데 말입니다.,142262,87767,7,fd_kenol,331,,,케놀,3,2,1,653,435,859,572,231,463,0,218,696,430,331,1136,1231,100,198,215172,100,3732,117,134
59128,ID_Leafly,0,뿔에는 독이 없지만 날개에는 마비성분이 있을수도 있으니 되도록 직접 만지지 않도록합니다.,142262,87767,5,mon_leafly,331,,,리플라이,2,2,1,888,380,1281,549,331,231,0,134,1181,198,430,622,657,235,463,202340,67,3511,100,134
59129,ID_boss_Neop,2,네옵은 최근에 라이마의 계획을 방해하는 변수로 삼기 위해 길티네가 마군주로 승격시켰습니다. 때문에 그는 공을 세우기 위한 노력을 게을리 하지 않고 있습니다.,213393,131651,7,boss_neop,331,,,네옵,2,0,3,1318,709,1901,1024,620,434,0,134,1181,372,806,1053,1111,235,463,1785359,67,3511,100,134
59130,ID_lakegolem,3,"별깃든 호수에 존재하는 마법부유석이 신수의 날로 변이를 일으킨 몬스터입니다. 인류역사에 제조된 대부분의 마법부유석은 별깃든 호수에 사용되었기에 다른 지역에서는 발견될 수 없는 몬스터라고 생각되었으나, 의외로 케도라 상단이 보유한 분량과 아가일라 플러리에 의해 세상 각지에 남겨진 양도 적지는 않다고 합니다. ",169947,104091,1,mon_lakegolem,330,,,호수 골렘,3,2,2,708,472,932,621,230,461,0,217,695,429,330,1302,1411,100,198,267072,100,3725,117,134
59131,ID_pondus,3,폰두스는 신수의 날 전에도 별깃든 호수 전역에서 가끔 출현하였습니다. 신수의 날 이후 그 개체수가 늘어났습니다. 폰두스의 윗부분에 담긴 액체는 매우 귀한 식재료인데 마법을 포함한 복잡한 처리 과정을 거치지 않으면 인간에게는 독이기 때문에 비용이 많이 들기 때문입니다. 복어나 독버섯을 먹을 수 있도록 요리하는 것과 비슷하지만 더 복잡하다고 합니다. 샤펜스타가 정상화되면 이 특산품도 다시 왕국 귀족들의 식탁에 오를 수 있을지 모릅니다.  ,141622,86742,1,mon_pondus,330,,,폰두스,3,2,1,652,434,857,571,230,461,0,217,695,429,330,1132,1227,100,198,213657,100,3725,117,134
59132,ID_VarleGunner,2,"굳이 인간 사회에 비유하자면, 바를거너는 독립적인 용병같이 여러 바를 무리를 옮겨다닙니다. 그렇다고 무리에 대한 충성심이 없냐고 하면 그건 또 아닙니다. 여러모로 바를 무리의 구성원들의 행태는 인간이 이해하기 어렵습니다.",141622,86742,4,mon_varlegunner,330,,,바를거너,0,2,1,528,352,1619,1079,429,264,0,134,1062,330,297,552,828,201,330,212956,67,3075,67,201
59133,ID_VarleHench,2,바를족은 동족이라도 같은 무리가 아니면 싸움을 합니다. 바를헨치는 개척과 정찰의 선봉에 서기 때문에 자주 동족 상잔의 희생자가 되곤 합니다.,113298,69394,4,mon_varlehench,330,,,바를헨치,0,2,0,459,306,1408,938,429,264,0,134,1062,330,297,414,621,201,330,170365,67,3075,67,201
59134,ID_VarleSkipper,2,"신수의 날 이후 해양 생물은 변이를 일으켰건 아니건 세 가지 길 중 하나를 택했습니다. 여전히 유라테 여센을 따르거나 호의적인 생물, 마족편에 선 생물, 마지막으로 독자적으로 행동하는 부류입니다. 바를족은 독립적이긴 하지만, 본래부터 인간을 싫어하기 때문에 사람들은 이들이 마족편이라고 생각합니다. 바를스키퍼는 바를족 가운데 지도자급이지만 인간 사회와는 그 위상이 다릅니다.",141622,86742,4,mon_varleskipper,330,,,바를스키퍼,0,2,1,528,352,1619,1079,429,264,0,134,1062,330,297,552,828,201,330,212956,67,3075,67,201
59135,ID_VarleHenchman,3,겉으로 보여지는 행태와는 달리 바를헨치맨은 그 지도자인 바를스키퍼보다 중요합니다. 왜냐하면 바를스키퍼의 지도력은 얼마나 많은 바를헨치맨의 지지를 얻어 그들을 부리느냐로 결정되기 때문입니다. 그러므로 헨치맨 없이 혼자 다니는 스키퍼는 백성없는 군주와 비슷합니다.,169947,104091,4,mon_varlehenchman,330,,,바를헨치맨,0,2,2,574,382,1760,1173,429,264,0,134,1062,330,297,635,953,201,330,266195,67,3075,67,201
59136,ID_VarleAnchor,2,"보기와는 달리 바를앵커는 바를족 중 늙은 개체인 경우가 많습니다. 물론 젊은 경우도 있지만, 이들이 하는 일은 힘을 쓰기 보다는 앵커를 던질 적절한 때를 아는 것이기 때문에 경험이 요구되기 때문입니다. 따라서 앵커는 전투용이기도 하지만, 앵커가 놓인 곳을 중심으로 자신들의 영역을 선포하는 바를족 군집사회의 선언의 의미도 담고 있습니다.",141622,86742,4,mon_varleanchor,330,,,바를앵커,0,2,1,528,352,1619,1079,429,264,0,134,1062,330,297,552,828,201,330,212956,67,3075,67,201
59137,ID_VarleHelmsman,2,"바를족의 위계상 스키퍼는 헬름즈먼보다 상급자입니다. 그러나 헨치맨만 동의한다면 헬름즈먼은 얼마든지 스키퍼를 두들겨 주고, 무리가 나갈 방향을 뜻대로 정하기도 합니다. 신기한 것은 그렇다고 해서 맞은 스키퍼가 쫓겨나지도 않습니다. 유라테 여신이 아니고서야 이들 무리 안에서 벌어지는 사회성을 이해하기는 어려울 듯합니다.",141622,86742,4,mon_varlehelmsman,330,,,바를헬름즈먼,0,2,1,528,352,1619,1079,429,264,0,134,1062,330,297,552,828,201,330,212956,67,3075,67,201
59138,ID_anchor_golem,3,닻골렘은 마법부유석을 서로 서로 연결해주는 부분이 변이되어 나타나는 몬스터입니다. ,141622,86742,1,mon_anchor_golem,330,,,닻 골렘,3,2,1,652,434,857,571,230,461,0,217,695,429,330,1132,1227,100,198,213657,100,3725,117,134
59139,ERD_tala_sorcerer,0,탈라는 오래된 신성력이 서린 땅이 신수의 날과 마족의 기운을 동시에 받는 곳에서만 발생합니다. 이렇게 어려운 탄생조건에 비하면 그 수는 무척 많은 편입니다. 혹자는 따라서 인간이 모르는 많은 장소에 신성력이 어려있다고 생각하기도 합니다. 탈라 마법사는 신성력의 영향이 조금 더 강한 경우입니다.,102370,85899,1,mon_tala_sorcerer,374,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 30}]",탈라 마법사,3,2,1,756,504,1009,673,261,523,0,246,805,486,374,1341,1452,113,224,178305,113,4215,132,151
59140,ERD_tala_combat,0,탈라는 오래된 신성력이 서린 땅이 신수의 날과 마족의 기운을 동시에 받는 곳에서만 발생합니다. 이렇게 어려운 탄생조건에 비하면 그 수는 무척 많은 편입니다. 혹자는 따라서 인간이 모르는 많은 장소에 신성력이 어려있다고 생각하기도 합니다. 탈라 궁수는 이론상 마족의 영향을 더 많이 받은 경우입니다.,101964,85147,1,mon_tala_combat,373,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 30}]",탈라 궁수,3,2,1,754,503,1007,671,261,522,0,245,804,484,373,1336,1448,113,223,177179,113,4208,132,151
59141,ERD_warleader_tala,0,탈라는 오래된 신성력이 서린 땅이 신수의 날과 마족의 기운을 동시에 받는 곳에서만 발생합니다. 이렇게 어려운 탄생조건에 비하면 그 수는 무척 많은 편입니다. 혹자는 따라서 인간이 모르는 많은 장소에 신성력이 어려있다고 생각하기도 합니다. ,122844,103078,1,mon_warleader_tala,374,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 5}]",탈라 전투 대장,3,2,2,821,547,1097,731,261,523,0,246,805,486,374,1542,1670,113,224,222882,113,4215,132,151
59142,ERD_rockon,0,락콘은 인간이 닿을 수 없는 지하세계의 호수와 강에서 신수의 날 때 변이를 일으킨 몬스터로 이후 지상으로 진출하였습니다.,82222,69321,1,mon_rockon,375,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 15}]",락콘,3,2,0,660,440,881,587,262,525,0,247,809,487,375,1009,1093,114,225,143549,114,4234,133,152
59143,ERD_rocktanon,0,락타논 역시 지저세계의 강이나 호수에서 태어났다고 합니다. 다만 이상한 점은 이들의 몸에 문명의 흔적이 있다는 것입니다. 어떤 사람들은 이것이 인간이 오래전에는 지하에서 거주했다는 증거라고 말하기도 합니다.,82222,69321,1,mon_rocktanon,375,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 30}]",락타논,3,2,0,660,440,881,587,262,525,0,247,809,487,375,1009,1093,114,225,143549,114,4234,133,152
59144,ERD_rockoff,0,락코프는 깊은 땅속의 지하수가 흐르는 암반 지역의 광물이 신수의 날 때 변이를 일으킨 몬스터로 이후 지상으로 진출하였습니다.,82549,69926,1,mon_rockoff,376,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 15}]",락코프,3,2,0,661,441,883,588,263,526,0,247,810,488,376,1010,1094,114,225,144312,114,4241,133,152
59145,ERD_Bavon_green,2,바본은 비행한다기보다는 부유한다고 하는 편이 맞을 것 같습니다. 이런 색상의 바본은 식물의 특성을 지녀서 먹지 않고도 오래 버틸 수 있습니다.,103596,88167,1,mon_bavon_green,377,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 10}]",초록 바본,0,2,1,620,413,1905,1270,490,301,0,152,1249,377,339,655,983,229,377,178533,76,3507,76,229
59146,ERD_rubblem_green,3,골렘에게서 나온 파편이나 파괴된 골렘의 조각이 다시 새로운 형태의 골렘으로 태어나기도 하는데 러블렘이 그러한 사례입니다.,104004,88927,1,mon_rubblem_green,378,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 10}]",초록 러블렘,3,2,1,763,509,1021,680,264,529,0,248,813,491,378,1354,1466,114,226,182490,114,4267,134,153
59147,ERD_Zolem_green,3,졸렘이 일반 골렘과 다른 차이점은 마법이 아닌 다른 기운에 의해 움직인다는 점입니다.,104415,89689,1,mon_zolem_green,379,,"[{""Map"": 4931, ""TimeRespawn"": 0, ""Population"": 15}]",초록 졸렘,3,2,1,831,447,1108,596,265,530,0,249,817,492,379,1358,1471,115,227,183637,115,4274,134,153
59148,Vine_Walker,3,이 마법생물을 처음 실험할 때는 태엽을 감은 만큼 자라나는 넝쿨식물로 니코폴리스 마법사들의 정원 가꾸기용 이었습니다. 그러나 니코폴리스의 사고와 수 세기후의 신수의 날의 영향력이 겹치면서 이런 몬스터로 변했습니다.,85177,74826,5,mon_vine_walker,384,,"[{""Map"": 8010, ""TimeRespawn"": 0, ""Population"": 14}]",바인 워커,3,2,2,843,562,1126,751,268,537,0,252,827,499,384,1604,1738,116,230,165977,116,4334,136,155
59149,Cresent_moya,0,사고로 사라진 니코폴리스의 과거 마법사들이 남김 몬스터 실험체가 신수의 날 이후 출현하고 있습니다. 모야가 실험에 많이 사용된 점을 고려하면 크레센트 모야는 그저 시작일 수도 있습니다.,70981,62355,0,mon_cresent_moya,384,,"[{""Map"": 8000, ""TimeRespawn"": 0, ""Population"": 50}]",크레센트 모야,1,2,1,2205,1470,788,525,384,268,0,116,672,268,614,914,492,77,384,95149,272,5595,233,77
59150,Wiza_moya,0,"니코폴리스의 마법사들이 단체로 사라지기 전에는 온갖 몬스터를 상대로 다양한 실험을 하곤 했습니다. 그 실험대상에는 모야도 있었고, 이들은 현재 위자 모야로 불립니다.",56784,49884,0,mon_wiza_moya,384,,"[{""Map"": 8010, ""TimeRespawn"": 0, ""Population"": 49}]",위자 모야,1,2,0,1917,1278,685,457,384,268,0,116,672,268,614,685,369,77,384,76119,272,5595,233,77
59151,slime_witch,0,슬라임이 변한 것이 아니라 마법사 그 중 대개는 니코폴리스의 마법사가 슬라임으로 변한 것입니다. 자신들이 저지른 실험이 잘못되어 사라졌다가 신수의 날로 이런 모습으로 우리 세상에 돌아왔으니 원망할 곳도 없습니다.,71808,63907,7,mon_slime_witch,387,,"[{""Map"": 8020, ""TimeRespawn"": 0, ""Population"": 34}]",슬라임 위치,3,2,1,782,521,1044,696,270,541,0,254,833,503,387,1406,1523,117,232,135124,117,4367,137,156
59152,KindronShooter,3,어떻게 했는지는 모르지만 신수의 날 이후 일부 킨드론이 민물에도 진출하고 있습니다. 바다와 이어진 강뿐 아니라 멀리 떨어진 내륙호수에도 이들이 출현하고 있습니다.,67164,55269,4,mon_kindronshooter,370,,"[{""Map"": 1921, ""TimeRespawn"": 0, ""Population"": 23}]",킨드론슈터,0,2,1,609,406,1871,1247,481,296,0,150,1227,370,333,644,966,225,370,120119,75,3447,75,225
59153,ID_boss_tutu,2,신수의 날 이후 양서류들은 매우 여러 형태로 변형되었기 때문에 투투는 상대적으로 본래 원형에 가깝습니다. 물론 그렇다고 흉폭하지 않은 것은 아닙니다.,130,123,7,boss_tutu,7,,,투투,0,0,3,19,8,59,25,17,10,0,4,21,13,11,17,25,7,7,1956,2,66,2,7
59154,uniq_id_boss_Asiomage,0,"아시오 메이지는 큅메이지의 마법 실험 실패로 인하여 생긴 다른 인격의 존재입니다. 이 실험은 다루기 힘든 마법 몬스터를 다루기 쉬운 동물과 결합한 후, 그 동물을 통해 몬스터의 조종을 수월하게 하기 위한 실험이었습니다.",0,0,5,boss_asiomage,380,,,아시오 메이지,0,0,3,1167,500,3637,1558,926,570,0,154,1279,712,641,1118,1678,231,380,42667005,77,3540,77,231
59155,vesperia,2,베스페리아는 이 생물의 최종 성장 단계에 해당합니다. 저항군에 대한 마스터들의 비밀 지원이 조금만 늦었다면 베스페리아의 본격 투입으로 저항군이 큰 위기에 처했을 수도 있습니다.,86833,77938,5,mon_vesperia,389,,"[{""Map"": 1971, ""TimeRespawn"": 0, ""Population"": 7}]",베스페리아,1,2,2,2426,1617,868,578,389,272,0,118,681,272,622,1066,574,78,389,122336,275,5667,236,78
59156,Mimorat_purple,2,니코폴리스의 마법사들은 대대로 온갖 종류의 마법생물을 만들고 실험해왔습니다. 미모랫은 쥐를 기반으로한 실험의 초창기 산물입니다.,70431,61325,0,mon_mimorat_purple,382,,"[{""Map"": 8000, ""TimeRespawn"": 0, ""Population"": 31}]",미모랫 퍼플,0,2,1,628,418,1959,1306,496,305,0,154,1285,382,343,664,996,232,382,128590,77,3553,77,232
59157,Mimorat_white,2,미모랫 화이트는 짐을 운반하기 위한 일꾼으로 쓰기 위해 만들어졌습니다. 니코폴리스의 마법사들이 없어진 후에도 이들은 사라지지 않았으며 그들 나름대로 취향을 지니게 되었습니다.,71532,63388,3,mon_mimorat_white,386,,"[{""Map"": 8010, ""TimeRespawn"": 0, ""Population"": 39}]",미모랫 화이트,0,2,1,635,423,1979,1319,501,308,0,156,1297,386,347,671,1007,234,386,131585,78,3593,78,234
59158,Mimorat_pink,2,미모랫 핑크는 미모랫 화이트의 취향에 맞춰 진화한 마법생물입니다. 이들은 성별과 상관없이 다양한 수집품을 지니고 다닙니다. 다만 유행이 있기 때문에 대부분 비슷한 물품을 운반합니다.,71256,62871,2,mon_mimorat_pink,385,,"[{""Map"": 8010, ""TimeRespawn"": 0, ""Population"": 33}]",미모랫 핑크,0,2,1,634,422,1975,1317,500,308,0,156,1295,385,346,670,1005,234,385,130907,78,3586,78,234
59159,Mimorat_green,2,신수의 날에 가장 큰 영향을 받아 재차 변이된 미모랫입니다. 같은 종류의 마법생물인데 영향을 받고 안 받는 차이가 뭔지는 알 수 없습니다.,70706,61840,7,mon_mimorat_green,383,,"[{""Map"": 8000, ""TimeRespawn"": 0, ""Population"": 31}]",미모랫 그린,0,2,1,629,419,1963,1308,497,306,0,155,1287,383,344,666,999,232,383,129408,77,3560,77,232
59160,Haunted_house,3,이 마법생물은 니코폴리스 마법사들의 취향을 반영한 감옥으로 만들어졌습니다. 니코폴리스의 대사고 이후 방치되다가 신수의 날의 영향으로 현재 모습의 몬스터가 되었습니다.,84188,72975,0,mon_haunted_house,381,,"[{""Map"": 8000, ""TimeRespawn"": 0, ""Population"": 8}]",헌티드 하우스,3,2,2,836,557,1118,745,266,533,0,250,820,495,381,1592,1724,115,228,163078,115,4301,135,154
59161,slime_wizard,0,슬라임 위자드는 마법실험의 사고로 슬라임이 된 니코폴리스 마법사들이 팔이 없어지자 염력으로 움직이는 팔을 단 것입니다. 그러고도 실험을 계속하다가 더 큰 사고를 쳤습니다.,71808,63907,0,mon_slime_wizard,387,,"[{""Map"": 8020, ""TimeRespawn"": 0, ""Population"": 32}]",슬라임 위저드,3,2,1,782,521,1044,696,270,541,0,254,833,503,387,1406,1523,117,232,135124,117,4367,137,156
59162,popup_cat,0,편리하게 볼 수 있는 마법책을 고안하다 그 부작용으로 이런 마법생물이 나타나는 일은 니코폴리스의 마법실험 사건사고의 역사에서 귀여운 실수에 속할 정도입니다.,57667,51542,5,mon_popup_cat,388,,"[{""Map"": 8020, ""TimeRespawn"": 0, ""Population"": 55}]",팝업캣,3,2,0,681,454,911,607,271,543,0,255,835,504,388,1057,1146,117,232,108764,117,4373,137,157
59163,slime_gemini,0,슬라임 제미니는 마법실험 사고로 슬라임이 된 마법사들이 자신을 복원하여 회복하기 위해 복제인간을 만드는 과정에서 또 다시 실험이 잘못되어 나타난 부작용으로 생겼습니다. 신수의 날 이후 과거에 사라졌던 니코폴리스의 거주민들이 돌아와 보여주는 모습이 대부분 보기 좋지 않습니다.,86833,77938,4,mon_slime_gemini,389,,"[{""Map"": 8020, ""TimeRespawn"": 0, ""Population"": 8}]",슬라임 제미니,3,2,2,855,570,1141,760,272,544,0,256,838,505,389,1627,1762,118,233,170987,118,4380,137,157
59166,ID_boss_varleking,2,바를족의 가장 고귀한 지위를 누리는 자 가운데 바를킹이 있습니다. 바를킹들 가운데 상당수는 마왕 카르타스와 협력하여 자신의 왕국을 더 넓히려는 야심을 품고 있습니다. 또한 질럿 교단에서는 유라테 여신을 배신한 해양출신 몬스터들을 매우 혐오하며 바를킹은 그 중 우두머리이기 때문에 더욱 싫어합니다.,212433,130113,4,boss_varleking,330,,,바를킹,0,0,3,914,492,2804,1510,804,495,0,134,1062,618,556,934,1401,201,330,1879029,67,3075,67,201
59169,boss_PervadingQueen,0,니코폴리스를 지배하던 세 명의 마법사 중 하나였습니다. 생명체에게만 적용되는 마법으로 수도와 왕실을 없앤 후 자신의 야망을 실현하려다 실험의 실패로 자신과 니코폴리스 거주자들을 사라지게 만든 원흉입니다. 비생명체 물질 상태로 생존하고 있다가 신수의 날의 힘으로 깨어나 재기하려고 합니다.,106059,92760,0,boss_pervadingqueen,383,,,퍼베이딩 퀸,3,0,3,1238,825,1654,1102,502,1005,0,252,825,933,718,2355,2552,116,229,1165529,116,4314,135,155
59170,Raid_boss_Velcoffer_event,2,벨코퍼가드는 마족이 아니라 우리 세계의 동물이 변한 것이라는 점은 당혹스러운 사실입니다. 심지어 이 야수는 신수의 날로 인해 변한 것도 아닙니다. 세이지 마스터는 이 몬스터가 여신과 마족이 함께 힘을 합쳐서 세상에서 격리했다는 전설로 전해지는 몬스터의 한 종류가 아닐까 추측하고 있습니다. 그렇다면 이 몬스터가 신수의 날 이전 출현기록이 없다는 사실은 그간 이런 몬스터를 묶어둔 봉인들이 약해지고 있다는 뜻일지도 모릅니다.,0,0,0,raid_boss_blackgargoyle,360,,,연출용 벨코퍼,0,0,3,987,592,2985,1791,877,540,0,146,1176,675,607,1039,1559,219,360,119420406,73,3354,73,219
59172,uniq_id_boss_Wastrel,2,웨이스트럴은 과거 니코폴리스의 마법실험 사고로 인해 생겨난 몬스터입니다. 거대한 마력의 응집체인 웨이스트럴은 세상의 모든 마력을 흡수 할 수 있는 강한 힘을 가지고 있습니다.,0,0,0,boss_wastrel,380,,,웨이스트럴,3,0,3,1228,819,1641,1094,498,997,0,250,819,926,712,2337,2532,115,228,43514940,115,4281,134,154
59173,uniq_id_boss_Wastrel_Red,2,웨이스트럴은 과거 니코폴리스의 마법실험 사고로 인해 생겨난 몬스터입니다. 거대한 마력의 응집체인 웨이스트럴은 세상의 모든 마력을 흡수 할 수 있는 강한 힘을 가지고 있습니다.,0,0,0,uniq_id_boss_wastrel,380,,,웨이스트럴,3,0,3,1228,819,1641,1094,498,997,0,250,819,926,712,2337,2532,115,228,19467210,115,4281,134,154
59176,uniq_Silva_griffin_minimal,0,아주 오래 전에는 인간이 길들여 탑승하던 시절도 있었다고 합니다. ,0,0,7,boss_silva_griffin,380,,,실험체 실바그리핀,0,1,2,920,613,2868,1912,494,304,0,154,1279,380,342,1029,1544,231,380,1286559,77,3540,77,231
59177,uniq_Velniamonkey_minimal,0,단순히 마족의 짐승이라고 생각해선 안 됩니다. 이 몬스터는 실제로는 지능도 꽤 높습니다.,0,0,7,boss_velniamonkey,380,,,실험체 벨니아몽키,0,1,2,920,613,2868,1912,494,304,0,154,1279,380,342,1029,1544,231,380,1286559,77,3540,77,231
59178,uniq_boss_Mandara,3,그의 강한 팔은 무려 네 개나 있습니다. 조심하지 않으면 큰 피해를 입습니다.,0,0,0,boss_mandara,380,,,만다라,3,0,3,1330,716,1778,957,498,997,0,250,819,926,712,2337,2532,115,228,19467210,115,4281,134,154
59193,item_mon_rabbit,2,이 마법생물은 니코폴리스 마법사들의 취향을 반영한 감옥으로 만들어졌습니다. 니코폴리스의 대사고 이후 방치되다가 신수의 날의 영향으로 현재 모습의 몬스터가 되었습니다.,0,0,6,,380,,,,0,2,1,625,417,1950,1300,494,304,0,154,1279,380,342,661,992,231,380,127252,77,3540,77,231
59206,uniq_id_boss_ProddedHorse,2,프로디드 호스는 신수의 날 이후 태어난 유니콘 가운데 일부가 변형되면서 발생합니다.,0,0,5,boss_proddedhorse,388,,,프로디드 호스,0,0,3,1019,679,3178,2119,945,582,0,157,1304,727,654,1141,1712,235,388,19964769,78,3606,78,235
59207,uniq_id_boss_ignas,2,"샤펜스타는 앞으로도 이어지겠지만, 이그나스는 계시의 임무를 지닌 마지막 샤펜스타 단장이었습니다. 전임 단장을 증거없이 살해하고, 마군주 솔콤을 역이용하고, 프베타를 암중에서 조종하고, 마왕의 힘에 눌리지 않고 온전히 자신의 것으로 만드는 등 그가 한 일을 보면 엄청난 능력을 지닌 인간임은 분명합니다. 어찌 보면 초대 단장 리디아 샤펜을 사악한 형태로 계승하고 능력은 더 못하게 지닌 자라고 하겠습니다.",0,0,0,boss_ignas,389,,,이그나스,1,0,3,4163,1784,1490,638,729,510,0,118,681,510,1167,1567,844,78,389,32814864,275,5667,236,78
59208,Raid_boss_Boruta,2,"보루타는 태고 시절에 아우스테야의 자비로 살아남았습니다. 수 천년이 지나 이제 여신이 사라지고, 신수의 날로 봉인이 약해지자 우리 세계에 본격적으로 등장하려 합니다. 그런데 이 등장이 인류에게 적대적이라는 사실이 분명하기 때문에 대책이 필요합니다.   ",0,0,0,raid_boss_boruta,390,,,보루타,0,0,3,1069,641,3332,1999,950,585,0,158,1312,731,658,1148,1722,237,390,475134660,79,3633,79,237
59211,Raid_boss_Boruta_rest,2,"보루타는 태고 시절에 아우스테야의 자비로 살아남았습니다. 수 천년이 지나 이제 여신이 사라지고, 신수의 날로 봉인이 약해지자 우리 세계에 본격적으로 등장하려 합니다. 그런데 이 등장이 인류에게 적대적이라는 사실이 분명하기 때문에 대책이 필요합니다.   ",0,0,0,,390,,,보루타,0,0,3,1069,641,3332,1999,950,585,0,158,1312,731,658,1148,1722,237,390,475134660,79,3633,79,237
