$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
650261,JOB_WIZARD2_1_ITEM1,위저드 마스터의 연구를 돕기 위한 재료입니다.,icon_item_claw_02gray,,,,,,글리자돈의 뿔,0,0.0,0.0,0000,20,0.0
650262,JOB_WIZARD2_1_ITEM2,위저드 마스터의 연구를 돕기 위한 재료입니다.,icon_item_fur_05gray,,,,,,갈록의 털,0,0.0,0.0,0000,20,0.0
650263,JOB_WIZARD2_1_ITEM3,위저드 마스터의 연구를 돕기 위한 재료입니다.,icon_item_statuepiece,,,,,,이노움의 파편,0,0.0,0.0,0000,20,0.0
650264,JOB_WIZARD2_2_ITEM1,클라페다의 기이한 현상을 연구하기 위한 목적으로 만든 스크롤입니다.,golemmagicitem2,,,,,,자료 축적용 스크롤,0,5.0,0.0,0000,20,0.0
650265,JOB_CLERIC2_1_ITEM1,환자를 치료하는데 쓰이는 성수. 재생 효과가 있습니다.,icon_item_soulstone_60031,,,,,,클레릭 마스터의 성수,0,0.0,0.0,0000,20,0.0
650266,JOB_CLERIC2_1_ITEM2,환자를 치료하는데 쓰이는 성수. 살균 효과가 있습니다.,icon_item_soulstone_60031,,,,,,프리스트 마스터의 성수,0,0.0,0.0,0000,20,0.0
650267,JOB_CLERIC2_1_ITEM3,환자를 치료하는데 쓰이는 성수. 기운을 북돋아주는 효과가 있습니다.,icon_item_soulstone_60031,,,,,,크리비 마스터의 성수,0,0.0,0.0,0000,20,0.0
650269,JOB_PSYCHOKINESIST3_1_ITEM1,사이코키노 서브 마스터가 의뢰한 마족의 정수. 불길한 기운이 으스스합니다.,icon_item_evilenergy_piece,,,,,,미노타우로스의 정수,0,0.0,0.0,0000,20,0.0
650270,JOB_PSYCHOKINESIST3_1_ITEM2,사이코기노 서브 마스터가 의뢰한 마족의 정수. 오래 바라보고 있으면 홀릴 것 같습니다.,icon_item_orb2,,,,,,채퍼리션의 정수,0,0.0,0.0,0000,20,0.0
650271,JOB_QUARREL3_2_ITEM1,플레쳐의 비법서의 위치가 표시된 지도일지도 모릅니다. 쿼렐슈터 마스터가 왜 플레쳐의 비법을..?,siaulmapincomplete,,,,,,이상한 지도,0,0.0,0.0,0000,20,0.0
650272,JOB_RANGER3_2_ITEM1,에보니폰의 옷자락으로 의심되는 천 조각입니다,icon_item_misc_00011,,,,,,특이한 향이 나는 천조각,0,0.0,0.0,0000,20,0.0
650273,JOB_SAPPER3_1_ITEM1,새퍼 마스터의 실험에 필요한 재료. 쉽게 불이 붙습니다.,icon_item_oli2,,,,,,톤투리아의 잘 타는 즙,0,0.0,0.0,0000,20,0.0
650274,JOB_SAPPER3_2_ITEM1,새퍼 마스터가 시험용으로 제작한 폭탄. 사용키를 누르고 있으면 던지는 거리를 조절 할 수 있습니다.,icon_item_bullet_hub,,,,,,새퍼 마스터의 시험용 폭탄,0,5.0,0.0,0000,20,0.0
650275,JOB_DIEVDIRBYS3_2_ITEM1,클라페다 잡화 상인의 아버지의 것으로 추정되는 옷 조각. 정성스레 넣은 자수가 보입니다.,icon_item_misc_00010,,,,,,자수가 들어간 옷 조각,0,0.0,0.0,0000,20,0.0
650276,JOB_DIEVDIRBYS3_3_ITEM1,고양이를 잡기 위한 특별한 먹이가 담긴 상자. 고약한 비린내가 납니다.,icon_item_quest_00017,,,,,,길고양이가 좋아하는 먹이상자,0,0.0,0.0,0000,20,0.0
650277,JOB_PYROMANCER3_1_ITEM1,불의 기운을 모아 놓은 항아리입니다.,icon_item_drug_str2,,,,,,태양의 정수,0,60.0,0.0,0000,20,0.0
650278,JOB_CRYOMANCER3_1_ITEM1,크리오맨서 마스터가 수업료 대신 부탁한 재료입니다.,icon_item_bezoari,,,,,,바브의 딱딱한 껍질,0,0.0,0.0,0000,20,0.0
650279,JOB_CRYOMANCER3_1_ITEM2,크리오맨서 마스터가 수업료 대신 부탁한 재료. 크리오맨서가 이걸 쓸 일이 있을까요?,icon_item_shorthorn,,,,,,지누테카스의 단단한 뿔,0,0.0,0.0,0000,20,0.0
650280,JOB_WIZARD3_1_ITEM1,피라콘 안쪽의 딱딱한 조각. 위저드 마스터가 부탁한 재료입니다.,icon_item_misc_00010,,,,,,피라콘의 조각,0,0.0,0.0,0000,20,0.0
650281,JOB_WIZARD3_1_ITEM2,드레이크 겉비늘 안쪽의 부드러운 비늘. 위저드 마스터가 부탁한 재료입니다.,icon_item_shell,,,,,,붉은 인프로 락터 껍질 조각,0,0.0,0.0,0000,20,0.0
650282,JOB_WIZARD3_2_ITEM1,페디미안과 클라페다의 현상을 비교하기 위한 목적으로 만든 스크롤입니다.,golemmagicitem2,,,,,,자료 축적용 스크롤,0,5.0,0.0,0000,20,0.0
650283,CMINE_DIARY_TOOL,3층 어딘가에서 사용하면 숨겨진 것을 얻을 수 있습니다.,icon_item_lrod,,,,,,탐지용 L로드,0,5.0,0.0,0000,20,0.0
650297,THORN22_Ring_1,냄새가 엄청난 무언가의 덩어리. 안에 반지 비슷한게 비쳐보입니다.,icon_item_wax,,,,,,구역질나는 덩어리,0,5.0,0.0,0000,20,0.0
650298,THORN22_Firewood_1,바짝 잘 마른 나뭇가지. 언뜻 잔 가시가 보입니다.,icon_item_misc_00013,,,,,,가시숲 마른 나뭇가지,0,5.0,0.0,0000,20,0.0
650299,THORN22_Specimen_1,(임시)거대화 표본,icon_item_box,,,,,,몬스터 표본,0,5.0,0.0,0000,20,0.0
650301,THORN22_Order_1,앞으로의 작전에 대해 지도와 함께 상세히 적혀 있다. 읽어볼 수 있습니다.,icon_item_scroll,,,,,,지휘관 줄리안의 명령서,0,5.0,0.0,0000,20,0.0
650302,THORN22_Specimen_3,메슘 표본,icon_item_box,,,,,,메슘 표본,0,5.0,0.0,0000,20,0.0
650303,THORN22_Specimen_4,멜리치 표본,icon_item_box,,,,,,메로그 표본,0,5.0,0.0,0000,20,0.0
650304,THORN22_Thorn_1,메슘마 가시,icon_item_shorthorn,,,,,,메슘마 가시,0,5.0,0.0,0000,20,0.0
650305,THORN22_LightBall_1,쏜볼 가시,icon_item_shorthorn,,,,,,쏜볼 가시,0,5.0,0.0,0000,20,0.0
650306,THORN22_Petal_1,(임시)시스트 누런잎,bokchoyleaf,,,,,,시스트 잎사귀,0,5.0,0.0,0000,20,0.0
650307,THORN23_Thorn_1,기억의 파편을 만들기 위한 재료. 참 굵네요.,icon_item_canine,,,,,,인프로홀더의 뿔,0,5.0,0.0,0000,20,0.0
650308,THORN23_Report_1,해진깃발숲 정찰 보고서. 마구 갈겨쓴 듯한 느낌이 섬뜩합니다. 읽어볼 순 있지만..,icon_item_scroll,,,,,,해진깃발숲 정찰 보고서,0,5.0,0.0,0000,20,0.0
650309,THORN23_WBottle_1,보급병의 숨겨둔 수통{nl}오래된 퀴퀴한 냄새가 납니다.,icon_item_waterbottle,,,,,,보급병의 숨겨둔 수통,0,5.0,0.0,0000,20,0.0
650310,THORN23_Sap_1,가이갈라스 공략에 꼭 필요한 재료. 퀴퀴한 냄새가 납니다.,icon_item_quest_00020,,,,,,케파레이더의 즙,0,5.0,0.0,0000,20,0.0
650311,THORN23_Mushroom_1,가이갈라스 공략에 꼭 필요한 재료. 이끼가 잔뜩 끼어 있습니다.,icon_item_scales,,,,,,크로뉴트 가죽,0,5.0,0.0,0000,20,0.0
650312,THORN23_Piece_1,조각상 날개 조각,icon_item_woodpiece,,,,,,조각상 날개 파편,0,5.0,0.0,0000,20,0.0
650313,THORN23_Piece_2,조각상 받침대,icon_item_woodpiece,,,,,,조각상 받침대,0,5.0,0.0,0000,20,0.0
650314,THORN23_Piece_3,조각상 다리 조각,icon_item_woodpiece,,,,,,조각상 다리 파편,0,5.0,0.0,0000,20,0.0
650316,ROKAS24_SUPP_02,리첸클롭스들이 좋아하는 금으로 만든 물건들. 열심히도 모았습니다.,icon_item_ore_3-2,,,,,,금붙이,0,5.0,0.0,0000,20,0.0
650317,ROKAS24_SUPP_01,"펜, 종이, 발굴도구 등 연구를 위한 여러가지 도구와 약간의 식량이 들어 있습니다.",icon_item_box,,,,,,연구 지원물품,0,5.0,0.0,0000,20,0.0
650318,ROKAS24_FORSYTHIA,신경성 계통의 질환에 쓰이는 약초라고 합니다.,icon_item_small_bag,,,,,,협곡 메토스,0,5.0,0.0,0000,20,0.0
650319,ROKAS24_Bark_1,왕릉을 연구한 기록을 정리한 서류철. 읽어볼 수 있습니다.,icon_item_scroll,,,,,,왕릉 연구 보고서,0,5.0,0.0,0000,20,0.0
650320,ROKAS24_Sap_1,왕릉을 연구한 기록을 정리한 서류철. 하지만 갈기갈기 찢어져 있습니다.,icon_item_paperpiece,,,,,,찢어진 연구 기록,0,5.0,0.0,0000,20,0.0
650322,ROKAS24_Record_2,요나스가 일생을 바쳐 연구한 기록물. 읽어볼 수 있습니다.,icon_item_scroll,,,,,,요나스의 기록,0,5.0,0.0,0000,20,0.0
650323,ROKAS24_Record_3,기이한 문양의 기록 조각 (2),icon_item_stonepiece_01yellow_00,,,,,,기이한 문양의 기록 조각 (2),0,5.0,0.0,0000,20,0.0
650324,ROKAS24_Herb_1,다비오에게 부탁해서 구한 요나스의 약. 노망난 데엔 특효라고 합니다.,icon_item_drug_con2,,,,,,요나스를 위한 약,0,5.0,0.0,0000,20,0.0
650351,MINE_1_Charge_Scroll_1,흡수 마법진을 생성해 진 위에서 몬스터 처치 시 마력을 충전합니다.,icon_item_scroll,,,,,,흡수 마법진 스크롤,0,10.0,0.0,0000,20,0.0
650352,MINE_1_Crystal_1,수정광산 정화용 수정,icon_item_gem_elemental14,,,,,,수정광산 정화용 수정,0,5.0,0.0,0000,20,0.0
650355,DMINE8_QUEST04_3_Bomb,부베 습격병 비밀통로를 막기위한 폭탄입니다.,icon_item_timebomb,,,,,,비밀통로 파괴용 폭탄,0,5.0,0.0,0000,20,0.0
650356,SIAULIAI11_WoodManChip1,우드맨의 파편으로 움찔거리는 기분나쁜 움직임이 있습니다,icon_item_misc_00013,,,,,,우드맨의 파편,0,5.0,0.0,0000,20,0.0
650357,SIAULIAI11_Report1,합동조사단원 스캇이 보낸 수상한 움직임에 관한 보고서. 읽어볼 수 있습니다.,icon_item_scroll,,,,,,스캇의 보고서,0,5.0,0.0,0000,20,0.0
650358,SIAULIAI11_SoulPrisonScroll,영혼을 수집할 수 있는 스크롤. 특정 몬스터에게만 가능합니다.,icon_item_scroll,,,,,,영혼수집 스크롤,0,5.0,0.0,0000,20,0.0
650359,SIAULIAI11_Soul,붉은 부베 궁수의 정신체가 봉인된 구슬입니다.,icon_item_orb_1,,,,,,붉은 부베 궁수의 정신체,0,5.0,0.0,0000,20,0.0
650368,KATYN13_StatueUpper_1,부엉이 조각상의 윗 부분. 안타깝게도 복구는 힘들 것 같습니다.,icon_item_woodpiece,,,,,,조각상 상부,0,5.0,0.0,0000,20,0.0
650369,KATYN13_StatueLower_1,부엉이 조각상의 아랫 부분. 형체를 간신히 알아볼 수 있을 정도입니다.,icon_item_woodpiece,,,,,,조각상 하부,0,5.0,0.0,0000,20,0.0
650370,KATYN13_StatueProp_1,부엉이 조각상의 받침대 부분. 반토막나기 직전입니다.,icon_item_woodpiece,,,,,,조각상 받침대,0,5.0,0.0,0000,20,0.0
650371,KATYN13_Oil_1,안타깝게 부숴진 부엉이 조각상을 태우기 위한 특별한 기름입니다.,icon_item_drug_sta1,,,,,,기름,0,5.0,0.0,0000,20,0.0
650374,SIAULIAI16_Supplies_1,소량의 곡물만 남은 곡물 상자. 엉망진창으로 뜯겨져 있습니다.,icon_item_quest_00017,,,,,,곡물 상자,0,5.0,0.0,0000,20,0.0
650375,SIAULIAI16_Supplies_2,이상한 약이 가득 담긴 주머니. 부베가 먹으면 매우 용감해지지만 사람이 먹으면 복통을 유발한다고 합니다.,icon_item_small_bag,,,,,,덤블볼이 가득 든 주머니,0,5.0,0.0,0000,20,0.0
650376,SIAULIAI16_BubesItem_1,이상한 약이 가득 담긴 주머니. 부베가 먹으면 매우 용감해지지만 사람이 먹으면 복통을 유발한다고 합니다.,icon_item_small_bag,,,,,,덤블볼이 가득 든 주머니,0,5.0,0.0,0000,20,0.0
650377,JOB_QUARRELSHOOTER1_Lens,별의 탑에서 사용 되었다는 망원경 렌즈입니다.,icon_item_lens,,,,,,별의 탑의 렌즈,0,5.0,0.0,0000,20,0.0
650378,JOB_HUNTER1_Pileus,부베들이 사용하는 독 견본입니다.,icon_item_drug_exdef1,,,,,,부베 독 견본,0,5.0,0.0,0000,20,0.0
650379,ROKAS28_MQ2_ITEM,호그마들이 지니고 있는 돌. 몬스터를 불러온다고 합니다.,icon_item_misc_00005,,,,,,기묘한 문양이 새겨진 돌,0,0.0,0.0,0000,20,0.0
650380,ROKAS28_MQ3_ITEM,프리드카는 이 호신부가 유적의 비밀을 풀기 위한 열쇠라고 믿고 있습니다.,icon_item_neck_100003,,,,,,호그마의 호신부,0,0.0,0.0,0000,20,0.0
650388,ROKAS26_S_HEMOSTASIS,린트가 소속된 부대의 보급품. 웬디고가 훔쳐 달아나버렸습니다.,icon_item_small_bag,,,,,,린트의 보급품,0,5.0,0.0,0000,20,0.0
650389,ROKAS26_S_ANESTHESIA,진통제 대신으로 쓸 만한 약초라고 합니다.,icon_item_grassbladeg,,,,,,협곡 아피니스,0,5.0,0.0,0000,20,0.0
650392,ROKAS26_S_STONE,이걸로 사우가스를 유인할 수 있다는데 사실일까요?,icon_item_gem_stone_con,,,,,,영기가 흐르는 돌,0,5.0,0.0,0000,20,0.0
650393,ROKAS26_M_SLATE,덴옵틱이 삼킨 유물의 파편. 돌을 먹는 몬스터라니 이상합니다.,icon_item_misc_00006,,,,,,유물 파편,0,5.0,0.0,0000,20,0.0
650396,THORN31_MS_ITEM01,"물품 주머니, 도굴꾼 쿠쟝이 도굴꾼 부쇼벨에게 전해달라고 부탁한 보수입니다.",icon_item_small_bag,,,,,,대금,0,5.0,0.0,0000,20,0.0
650397,THORN31_MS_ITEM02,몬스터들이 사람들을 해치고 빼앗은 물건들입니다.,icon_item_small_bag,,,,,,반짝이는 금붙이,0,5.0,0.0,0000,20,0.0
650399,ROKAS31_MS_MONEY,가시숲의 망가진 목걸이,icon_item_small_bag,,,,,,엉성한 꾸러미,0,5.0,0.0,0000,20,0.0
650400,ROKAS31_MS_Q7,가시숲의 망가진 목걸이,icon_item_small_bag,,,,,,부쇼벨의 봇짐,0,5.0,0.0,0000,20,0.0
650405,SIAUL_WEST_DRASIUS2_Bag,잎방개가 훔쳐간 정찰병의 짐. 한 두번 훔쳐간 게 아닌 것 같습니다.,icon_item_small_bag,,,,,,짐 꾸러미,0,0.0,0.0,0000,20,0.0
650407,SIAUL_EAST_REQUEST1_Blood,찢겨진 부베의 옷 조각. 허리춤의 지저분한 부분입니다.,icon_item_fur_06brown,,,,,,부베 옷 조각,0,0.0,0.0,0000,20,0.0
650408,SIAUL_EAST_REQUEST4_Claw,위버 발톱도 모아 놓으면 쓸 데가 있다고 합니다.,icon_item_gem_elemental10,,,,,,위버의 발톱,0,0.0,0.0,0000,20,0.0
650409,SIAUL_OUT_QUEST_SUPPLIE,광산 마을에 사고가 날 경우를 대비해 모아 놓은 구호품입니다.,icon_item_small_bag,,,,,,구호품,0,0.0,0.0,0000,20,0.0
650410,SIAUL_OUT_QUEST_STONE,광산 외벽을 보강하는데 필요한 자재. 무너지기 전에 빨리 모아 주세요.,icon_item_misc_00004,,,,,,보강용 자재,0,0.0,0.0,0000,20,0.0
650411,KATYN10_SLEEP_WAKE,세콰이아를 쫓아내려고 만든 꼬챙이. 신성한 기운이 조금 깃들어 있습니다.,icon_item_stickw,,,,,,따끔한 꼬챙이,0,0.0,0.0,0000,20,0.0
650414,KATYN10_FRAG_OWL,길을 막고 있는 세콰이아를 쫓아내기 위한 도구를 만들기 위한 재료. 신성한 힘이 미약하게 느껴집니다.,icon_item_misc_00015,,,,,,신성한 힘이 깃든 나뭇조각,0,0.0,0.0,0000,20,0.0
650415,KATYN10_SOUL_POWDER,몬스터가 삼켜 버린 부엉이 조각상들의 영혼 결정.,icon_item_gem_stone_agi,,,,,,영혼 결정,0,0.0,0.0,0000,20,0.0
650416,KATYN10_SOUL_GRAVE,무명용사들의 정수. 세콰이아에게 강력한 한방을 먹이기 위해 꼭 필요합니다.,icon_item_gem_stone_con,,,,,,영혼의 정수,0,0.0,0.0,0000,20,0.0
650417,KATYN10_SOUL_BLUE,타락한 인간의 강력한 원이 담긴 첫 번째 영혼석.,icon_item_gem_stone_int,,,,,,파란 영혼석,0,0.0,0.0,0000,20,0.0
650418,KATYN10_SOUL_RED,타락한 인간의 강력한 원이 담긴 두 번째 영혼석.,icon_item_gem_stone_str,,,,,,붉은 영혼석,0,0.0,0.0,0000,20,0.0
650420,KATYN10_SOUL_CIRCLE,타락한 인간의 강력한 원이 담긴 세 번째 영혼석.,icon_item_evilenergy_piece,,,,,,사악한 영혼석,0,0.0,0.0,0000,20,0.0
650421,KATYN10_CREATER_ITEM,분노한 부엉이 조각상이 갖고 있었던 표식.,icon_item_gem_elemental7,,,,,,영혼을 인도하는 부엉이의 표식,0,0.0,0.0,0000,20,0.0
650422,KATYN10_SLEEP_WAKE2,따끔한 꼬챙이를 보강하여 만든 꼬챙이. 이걸로 세콰이아가 더 이상 날뛸 수 없게 할 수 있다고 합니다.,icon_item_stickw,,,,,,영력이 깃든 꼬챙이,0,0.0,0.0,0000,20,0.0
650423,KATYN10_JELLY_LARVA,영혼의 기억을 머금고 있는 미듀자 유충. 반짝반짝 거립니다.,icon_item_small_bag,,,,,,미듀쟈 유충,0,0.0,0.0,0000,20,0.0
650424,KATYN10_GHOST_BAG,죽은 상인이 가지고 있던 짐꾸러미. 상인의 영혼은 이 짐꾸러미에 집착하고 있습니다.,icon_item_small_bag,,,,,,유실된 짐꾸러미,0,0.0,0.0,0000,20,0.0
650425,KATYN10_TEARED_SCROLL,수호용 주문서. 학자의 영혼은 이 주문서를 사용하지 못하고 죽은 것 같습니다.,icon_item_paperpiece,,,,,,찢겨진 주문서,0,0.0,0.0,0000,20,0.0
650426,KATYN10_CHERISH_COPY,여류 탐험가가 찾던 추모비를 탁본한 사본. 아름다운 노랫 구절이 적혀 있습니다.,icon_item_scroll,,,,,,순례자 추모비 사본,0,0.0,0.0,0000,20,0.0
650427,KATYN10_DARKER_THAN,세콰이아가 난동을 부릴 때 불탄 나뭇가지.,icon_item_branch_02yellow,,,,,,그을린 나뭇가지,0,0.0,0.0,0000,20,0.0
650428,KATYN10_SLEEP_WAKE3,영력이 깃든 꼬챙이를 보강한 꼬챙이. 부엉이 조각상들의 원념이 담겨 있습니다.,icon_item_stickb,,,,,,저주가 담긴 꼬챙이,0,0.0,0.0,0000,20,0.0
650429,KATYN72_GHOSTBAG,몬스터들에게 당한 병사들의 유품. 이걸로 병사들의 넋을 달랠 수 있을 것 같습니다.,icon_item_small_bag,,,,,,병사들의 유품,0,0.0,0.0,0000,20,0.0
650430,KATYN72_BUTTERFLY,고향의 향이 생각나게 하는 향. 왠지 그립습니다.,icon_item_small_bag,,,,,,나비향,0,0.0,0.0,0000,20,0.0
650431,KATYN72_KRUMABOLEG,뭔가 기묘한 냄새가 나는 리디메드의 잎사귀.,bokchoyleaf,,,,,,리디메드의 잎사귀,0,0.0,0.0,0000,20,0.0
650432,KATYN72_POKU_CORPSE,굉장한 냄새가 나는 즙이 뿜어져 나옵니다.,icon_item_radish,,,,,,사크몰리의 다리뿌리,0,0.0,0.0,0000,20,0.0
650433,KATYN72_CINERAIRE,퀘스트 아이템입니다,icon_item_quest_00017,,,,,,정화된 유골함,0,0.0,0.0,0000,20,0.0
650434,KATYN71_DUMMY,죽은 병사들의 마지막 임무를 위한 몬스터 미끼.,icon_item_small_bag,,,,,,완성된 몬스터 미끼,0,30.0,0.0,0000,20,0.0
650435,KATYN71_DUMMY_2,잘 듣는지 몬스터에게 미리 몬스터에게 시험해 보세요.,icon_item_small_bag,,,,,,시험용 미끼,0,15.0,0.0,0000,20,0.0
650436,KATYN72_DUM_WO_01,크루마보의 다리를 똑 떼어낸 것,icon_item_stem_brown,,,,,,단단한 나무다리,0,0.0,0.0,0000,20,0.0
650437,KATYN72_DUM_WO_02,늙은 케파의 껍질. 가루가 풀풀 날립니다.,icon_item_small_bag,,,,,,부스럭거리는 껍질,0,0.0,0.0,0000,20,0.0
650438,KATYN72_DUM_WO_03,미끼를 좀 더 그럴듯하게 보이기 위해 필요합니다. 잘 속일 수 있을까요?,bokchoyleaf,,,,,,엘룸의 잎사귀,0,0.0,0.0,0000,20,0.0
650439,KATYN14_MQ_18_ITEM,요한의 분대원들의 유해. 잘 수습해 주세요.,icon_item_quest_00017,,,,,,전사자의 유해,0,0.0,0.0,0000,20,0.0
650441,KATYN14_MQ_11_ITEM,퀘스트 아이템입니다,icon_item_small_bag,,,,,,보급품,0,0.0,0.0,0000,20,0.0
650442,KATYN14_MQ_05_ITEM,다뉴스의 부대에게 1차적으로 전달될 간이 보급품.,icon_item_small_bag,,,,,,보급낭,0,0.0,0.0,0000,20,0.0
650443,KATYN14_MQ_08_ITEM,병사 로이가 모아야 할 갈고리. 이걸 빨리 모아야 로이가 복귀할 수 있습니다.,icon_item_claw_01,,,,,,푸라기의 갈고리,0,0.0,0.0,0000,20,0.0
650444,KATYN14_MQ_09_ITEM,퀘스트 아이템입니다,icon_item_core_02yellow,,,,,,불평하는 부엉이의 영혼,0,0.0,0.0,0000,20,0.0
650445,KATYN14_MQ_16_ITEM,피에 젖어 내용이 잘 보이지 않는다. 일부는 읽어 볼 수 있을 것 같습니다.,icon_item_paper,,,,,,피묻은 보고서 낱장,0,0.0,0.0,0000,20,0.0
650446,SIAU15_MQ_04_ITEM,수레를 수리하기 위해 필요한 재료. 하밍의 줄기 중 단단한 부분만 잘라냈습니다.,bokchoyleaf,,,,,,하밍의 줄기,0,0.0,0.0,0000,20,0.0
650447,SIAU15_MQ_07_ITEM,티니의 분비샘에서 모은 분비액. 약간 따끔합니다.,icon_item_drug_con1,,,,,,티니의 분비액,0,0.0,0.0,0000,20,0.0
650448,SIAU15_MQ_08_ITEM,티니의 분비액으로 만든 제초제. 이걸로 가시덤불을 없앨 수 있다고 했습니다.,icon_item_drug_con1,,,,,,냄새나는 제초제,0,0.0,0.0,0000,20,0.0
650449,SIAU15_MQ_11_ITEM,퀘스트 아이템입니다,siaul_act3_confirmation,,,,,,증원 요청서,0,0.0,0.0,0000,20,0.0
650450,SIAU15_MQ_20_ITEM,무사히 훈련을 마친 병사에게 수여되는 수료증. 자랑스럽게 읽어보세요.,siaul_act3_confirmation,,,,,,훈련 수료증,0,0.0,0.0,0000,20,0.0
650451,SIAU15_MQ_22_ITEM,질경이 풀의 부드러운 부분만 모은 것. 씹으면 쓴 맛이 납니다.,icon_item_grassbladeg,,,,,,질경이 풀,0,0.0,0.0,0000,20,0.0
650452,SIAU15_MQ_23_ITEM,먹고 힘을 내려면 역시 고기.,icon_item_meat_01,,,,,,티니 고기,0,0.0,0.0,0000,20,0.0
650453,SIAU15_MQ_24_ITEM,부베들이 훔쳐가 버린 빈 포션병. 열심히 닦았는지 반짝거립니다.,icon_item_quest_00020,,,,,,빈 포션병,0,0.0,0.0,0000,20,0.0
650454,SIAU15_MQ_27_ITEM,퀘스트 아이템입니다,icon_item_beetleshell,,,,,,투구벌레의 등껍질,0,0.0,0.0,0000,20,0.0
650455,KATYN18_MQ_02_ITEM,퀘스트 아이템입니다,icon_item_quest_00017,,,,,,영혼의 유골함,0,0.0,0.0,0000,20,0.0
650456,KATYN18_MQ_11_ITEM,퀘스트 아이템입니다,icon_item_gem_stone_int,,,,,,신성력 조각,0,0.0,0.0,0000,20,0.0
650457,KATYN18_MQ_16_ITEM,퀘스트 아이템입니다,icon_item_quest_00013,,,,,,관문 열쇠,0,0.0,0.0,0000,20,0.0
650460,JOB_PRIEST1_ITEM,부베들이 사악한 기운을 퍼뜨리기 위해 지니고 있는 주머니.,icon_item_small_bag,,,,,,마기가 깃든 주머니,0,0.0,0.0,0000,20,0.0
650461,JOB_KRIWI1_ITEM,크리비들이 신실함의 상징으로 가지고 있는 귀중한 성물,icon_item_gem_elemental16,,,,,,크리비 성물,0,0.0,0.0,0000,20,0.0
650463,JOB_SWORDMAN1_ITEM,소드마스터에게 실력을 증명하기 위한 전리품. 붉은 케파의 껍질입니다.,icon_item_onionpiece,,,,,,붉은 케파의 껍질,0,0.0,0.0,0000,20,0.0
650464,JOB_ARCHER1_ITEM,아처 마스터가 요구한 유코푸스의 핵입니다.,icon_item_orb2,,,,,,유코푸스의 핵,0,0.0,0.0,0000,20,0.0
650465,JOB_CLERIC1_ITEM,다친 사람들을 치료하는데 쓸 부베들의 고약. 그냥은 쓸 수 없을 것 같습니다.,icon_item_drug_con2,,,,,,녹색 고약,0,0.0,0.0,0000,20,0.0
650467,ZACHA1F_MQ_04_ITEM,수호자를 움직이게 하는 동력원,icon_item_gem_pendent1,,,,,,왕릉 수호자 동력원,0,5.0,0.0,0000,20,0.0
650468,ZACHA5F_MQ_01_ITEM,왕릉을 아우르고 있는 거대한 마력의 근원,icon_item_core_05purple,,,,,,왕릉 마력의 원천,0,5.0,0.0,0000,20,0.0
650469,ZACHA2F_MQ_01_ITEM,수호자들이 마족들을 색출하여 공격하게 명령하던 석판. 지금은 파괴되어 침입자 모두를 공격합니다.,icon_item_statuepiece,,,,,,조각난 왕릉 석판,0,5.0,0.0,0000,20,0.0
650470,ZACHA1F_SQ_01_ITEM,석등을 켤 수 있는 돌. 불타고 있지만 뜨겁진 않습니다.,icon_item_gem_elemental9,,,,,,불타는 돌,0,5.0,0.0,0000,20,0.0
650471,ZACHA1F_SQ_03_ITEM,억제기에 과도하게 사용하면 억제기가 과열되어 부서지게 된다고 합니다.,icon_item_annycoin_3,,,,,,활성석,0,0.0,0.0,0000,20,0.0
650472,ZACHA2F_SQ_03_ITEM,왕릉 수호자들의 위치정보가 담긴 마력원,icon_item_core_00red,,,,,,타오르는 마력원,0,5.0,0.0,0000,20,0.0
650473,ZACHA4F_SQ_01_ITEM,휠렌이 지니고 있는 증표. 모으면 사악한 무리에 대적할 힘을 줍니다.,icon_item_gem_elemental17,,,,,,휠렌의 증표,0,5.0,0.0,0000,20,0.0
650474,REMAINS40_MQ_01_ITEM,코벤이 찾아달라던 형님의 일지입니다.,icon_item_misc_00019,,,,,,형님의 일지,0,5.0,0.0,0000,20,0.0
650475,REMAINS40_MQ_03_ITEM,코카트리스를 처치하고 채취한 지방 덩어리.,icon_item_misc_00011,,,,,,코카트리스의 비계,0,5.0,0.0,0000,20,0.0
650476,REMAINS40_MQ_04_ITEM,코카트리스를 처치하고 채취한 지방 덩어리.,icon_item_drug_def2,,,,,,고농축 코카트리스의 비계,0,5.0,0.0,0000,20,0.0
650477,REMAINS40_MQ_05_ITEM,할로우벤터에게서 찾아낸 목탄.,icon_item_misc_00022,,,,,,할로우벤터 목탄,0,5.0,0.0,0000,20,0.0
650478,REMAINS40_MQ_06_ITEM,설치하면 주변의 마력을 흡수합니다.,icon_item_drug_int2,,,,,,강력한 마력흡수 항아리,0,60.0,0.0,0000,20,0.0
650479,REMAINS40_SQ_04_ITEM,타라 마일즈는 병을 옮길지도 모르는 원인중의 하나라고 합니다.,icon_item_powderb,,,,,,먼지 샘플,0,5.0,0.0,0000,20,0.0
650480,REMAINS40_SQ_05_ITEM,이미 병에 걸려 있는 코카트의 꼬리,icon_item_shorthorn,,,,,,코카트의 꼬리,0,5.0,0.0,0000,20,0.0
