$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
218007,Onmyoji7,*[白虎咆哮]が野獣型の敵に与えるダメージが特性1レベルにつき5%ずつアップ{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクター300レベル以上{b},ability_wizard_onmyoji7,True,10,,[21609],白虎咆哮：野獣の恐怖,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105]"
218008,Onmyoji8,*[白虎咆哮]を使用すると周辺の範囲内PTメンバーに10秒間移動速度10アップ{nl}*SP消耗100%アップ{nl},{nl}{b}キャラクター250レベル以上{b},ability_wizard_onmyoji8,True,1,,[21609],白虎咆哮：野獣の威厳,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""250"", ""UnlockArgStr"": """"}}",[83]
218009,Onmyoji9,*[水式神]のスキル係数が特性1レベルにつき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}水式神1レベル以上{b},ability_wizard_onmyoji9,False,100,,[21610],水式神：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Onmyoji_WaterShikigami""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
218012,Onmyoji12,*SP消耗比率が特性1レベルにつき1%追加でダウン{nl},{nl}{b}キャラクター300レベル以上{b},ability_wizard_onmyoji12,True,10,,[21611],玄武甲：水行,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105]"
218013,Onmyoji13,*[土俑]のスキル係数が特性1レベルにつき 0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}土俑1レベル以上{b},ability_wizard_onmyoji13,False,100,,[21612],土俑：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Onmyoji_Toyou""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
218015,Onmyoji15,*[土俑]が特性1レベルにつき10%の確率で空中型の敵にもダメージ{nl},{nl}{b}キャラクター350レベル以上{b},ability_wizard_onmyoji15,True,5,,[21612],土俑：石の破片,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}","[115, 122, 129, 136, 143]"
218019,Onmyoji19,*[陰陽太極]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}陰陽太極1レベル以上{b},ability_wizard_onmyoji16,False,100,,[21614],陰陽太極：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Onmyoji_YinYangConsonance""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
218020,Onmyoji20,*[陰陽太極]スキル終了後に詠唱者の聖属性攻撃と闇属性攻撃のダメージが20%アップするバフが特性レベル1につき1秒間かかる{nl},{nl}{b}キャラクター350レベル以上{b},ability_wizard_onmyoji17,True,50,,[21614],陰陽太極：占術,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2020"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110, 115, 120, 125, 130, 135, 140, 145, 150, 155, 160, 165, 170, 175, 180, 185, 190, 195, 200, 205, 210, 215, 220, 225, 230, 235, 240, 245, 250, 255, 260, 265, 270, 275, 280, 285, 290, 295, 300, 305]"
301001,Archer11,*[マルチショット]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}マルチショット1レベル以上{b},ability_archer_archer11,False,100,,[30001],マルチショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Archer_Multishot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
301007,Archer14,*特性レベル1につき[ニーリングショット]の物理攻撃力増加効果が特性レベル1につき0.5%ずつ増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}ニーリングショット1レベル以上{b},ability_archer_archer14,False,100,,[30208],ニーリングショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""QuarrelShooter_Kneelingshot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
301008,Archer13,*[オブリークショット]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}オブリークショット1レベル以上{b},ability_archer_archer13,False,100,,[30005],オブリークショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Archer_ObliqueShot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
301012,Archer28,*[ツインアロー]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ツインアロー1レベル以上{b},ability_archer_archer28,False,100,,[30007],ツインアロー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Archer_TwinArrows""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
301024,Archer33,*[スウィフトステップ]の回避増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}スウィフトステップ1レベル以上{b},ability_archer_archer33,False,100,,[30004],スウィフトステップ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Archer_SwiftStep""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
301025,Archer34,*[コンセントレーション]のクリティカル発生増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}コンセントレーション1レベル以上{b},ability_archer_archer34,False,100,,[30008],コンセントレーション：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Archer_Concentration""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302001,Ranger11,*[バラージ]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}バラージ1レベル以上{b},ability_archer_ranger11,False,100,,[30101],バラージ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_Barrage""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302004,Ranger12,*[ハイアンカリング]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ハイアンカリング1レベル以上{b},ability_archer_ranger12,False,100,,[30102],ハイアンカリング：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_HighAnchoring""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302007,Ranger14,*[ステディエイム]のダメージ増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}ステディエイム1レベル以上{b},ability_archer_ranger14,False,100,,[30104],ステディエイム：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_SteadyAim""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302008,Ranger25,*[クリティカルショット]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}クリティカルショット1レベル以上{b},ability_archer_ranger25,False,100,,[30103],クリティカルショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_CriticalShot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302013,Ranger13,*[バウンスショット]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}バウンスショット1レベル以上{b},ability_archer_ranger13,False,100,,[30106],バウンスショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_BounceShot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302014,Ranger1,*[バラージ]を受けた敵が特性レベル1につき10%の確率でノックバック{nl}*SP消耗20%アップ{nl},{nl}{b}バラージ5レベル以上{b},ability_archer_ranger1,True,3,,[30101],バラージ：ノックバック,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""5"", ""UnlockArgStr"": ""Ranger_Barrage""}}","[60, 65, 70]"
302017,Ranger30,*[スパイラルアロー]のスキル係数が特性レベル1につき{nl}0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}スパイラルアロー1レベル以上{b},ability_archer_ranger30,False,100,,[30107],スパイラルアロー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Ranger_SpiralArrow""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
302021,Ranger34,*[ハイアンカリング]で打撃すると、[対象数 x 1]秒[バラージ]、[スパイラルアロー]、[バウンスショット]のクールタイム短縮{nl}*SP消費20%アップ{nl},{nl}{b}キャラクター250レベル以上{b},ability_archer_ranger34,True,1,,[30102],ハイアンカリング：連続射撃,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgNum"": ""250"", ""UnlockArgStr"": """"}}",[83]
303001,QuarrelShooter11,*[スキャッターカルトロップ]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}スキャッターカルトロップ1レベル以上{b},ability_archer_quarrelshooter11,False,100,,[30202],スキャッターカルトロップ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""QuarrelShooter_ScatterCaltrop""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
303004,QuarrelShooter12,*[ストーンショット]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ストーンショット1レベル以上{b},ability_archer_quarrelshooter12,False,100,,[30204],ストーンショット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""QuarrelShooter_StoneShot""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
303007,QuarrelShooter13,*[ラピッドファイア]のスキル係数が特性レベル1につき{nl}0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ラピッドファイア1レベル以上{b},ability_archer_quarrelshooter13,False,100,,[30205],ラピッドファイア：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""QuarrelShooter_RapidFire""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
303009,QuarrelShooter20,*[ティアダウン]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}ティアダウン1レベル以上{b},ability_archer_quarrelshooter20,False,100,,[30206],ティアダウン：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""QuarrelShooter_Teardown""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
