$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Drops,Link_Recipes,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
645695,misc_0229,Nothing is known about this item. {nl}Obtained from Red Dawn Maidens.,icon_item_twilightcrystal_piece,,"[{""Map"": null, ""Chance"": 1.14, ""Monster"": {""$ID"": 57939, ""Name"": ""Red Dawn Maiden"", ""Icon"": ""mon_nightmaiden_mage_red""}}, {""Map"": null, ""Chance"": 1.14, ""Monster"": {""$ID"": 58710, ""Name"": ""Red Dawn Maiden"", ""Icon"": ""mon_nightmaiden_mage_red""}}]","[{""$ID"": 34025, ""Name"": ""Recipe - Pora"", ""Icon"": ""icon_item_bracelet_misc4""}, {""$ID"": 34057, ""Name"": ""Recipe - Phada"", ""Icon"": ""icon_item_bracelet_misc5""}]",Dawn Crystal Fragment,9,0.0,0.0,1111,15,1.0
645696,misc_0230,The intricate writings on this mask serve to amplify the power of Elets. {nl}Obtained from Blue Elets.,icon_item_mask_elet_blue,,"[{""Map"": null, ""Chance"": 3.33, ""Monster"": {""$ID"": 57981, ""Name"": ""Blue Elet"", ""Icon"": ""mon_elet_blue""}}]","[{""$ID"": 18036, ""Name"": ""Recipe - Superior Demon Pike"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 30511, ""Name"": ""Recipe - Superior Royal Guard Pants"", ""Icon"": ""icon_item_pants_misc1""}, {""$ID"": 30512, ""Name"": ""Recipe - Superior Royal Guard Armor"", ""Icon"": ""icon_item_shirts_misc1""}]",Blue Elet Mask,9,0.0,0.0,1111,15,1.0
645697,misc_0231,Nuos will not attack with their horns unless it's absolutely necessary. {nl}Obtained from Blue Nuos.,icon_item_horn_nuo_blue,,"[{""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57983, ""Name"": ""Blue Nuo"", ""Icon"": ""mon_nuo_purple""}}, {""Map"": null, ""Chance"": 9.98, ""Monster"": {""$ID"": 59022, ""Name"": ""Blue Nuo"", ""Icon"": ""mon_nuo_purple""}}]","[{""$ID"": 38003, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Blue Nuo Horns,9,0.0,0.0,1111,15,1.0
645698,misc_0232,"Despite small, this sword fragment emanates a sinister energy. {nl}Obtained from Blue Nuos.",icon_item_brokensword_nuo_blue,,"[{""Map"": null, ""Chance"": 0.1, ""Monster"": {""$ID"": 57983, ""Name"": ""Blue Nuo"", ""Icon"": ""mon_nuo_purple""}}, {""Map"": null, ""Chance"": 0.13, ""Monster"": {""$ID"": 59022, ""Name"": ""Blue Nuo"", ""Icon"": ""mon_nuo_purple""}}]","[{""$ID"": 10073, ""Name"": ""Recipe - Shark Cutter"", ""Icon"": ""icon_item_weapon_misc4""}]",Blue Nuo Sword Fragment,9,0.0,0.0,1111,15,1.0
645699,misc_0233,A leg consisting of a type of exosqueleton. {nl}Obtained from Blue Guardian Spiders.,icon_item_leg_defenderspider_blue,,"[{""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 57989, ""Name"": ""Blue Guardian Spider"", ""Icon"": ""mon_defender_spider_blue""}}, {""Map"": null, ""Chance"": 40.0, ""Monster"": {""$ID"": 58648, ""Name"": ""Blue Guardian Spider"", ""Icon"": ""mon_defender_spider_blue""}}]","[{""$ID"": 19010, ""Name"": ""Recipe - Superior Dual Rapier"", ""Icon"": ""icon_item_weapon_misc1""}]",Blue Guardian Spider Leg,9,0.0,0.0,1111,15,1.0
645700,misc_0234,Horns are always useful. {nl}Obtained from Red Sockets.,icon_item_horn_socket_red,,"[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57930, ""Name"": ""Red Socket Mage"", ""Icon"": ""mon_socket_mage_red""}}, {""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57932, ""Name"": ""Red Socket Archer"", ""Icon"": ""mon_socket_bow_red""}}]","[{""$ID"": 18036, ""Name"": ""Recipe - Superior Demon Pike"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 19010, ""Name"": ""Recipe - Superior Dual Rapier"", ""Icon"": ""icon_item_weapon_misc1""}]",Red Socket Horns,9,0.0,0.0,1111,15,1.0
645701,misc_0235,Sockets are able to fly even with no wings. The presence of wings simply signifies that they are demons. {nl}Obtained from Red Sockets.,icon_item_wig_socket_red,,"[{""Map"": null, ""Chance"": 0.21, ""Monster"": {""$ID"": 57930, ""Name"": ""Red Socket Mage"", ""Icon"": ""mon_socket_mage_red""}}, {""Map"": null, ""Chance"": 0.21, ""Monster"": {""$ID"": 57932, ""Name"": ""Red Socket Archer"", ""Icon"": ""mon_socket_bow_red""}}]",,Red Socket Wings,9,0.0,0.0,1111,15,1.0
645702,misc_0236,Nothing is known about this item. {nl}Obtained from Red Darkness Maidens.,icon_item_darkcrystal_piece,,"[{""Map"": null, ""Chance"": 1.14, ""Monster"": {""$ID"": 57940, ""Name"": ""Red Darkness Maiden"", ""Icon"": ""mon_nightmaiden_bow_red""}}, {""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 58761, ""Name"": ""Red Darkness Maiden"", ""Icon"": ""mon_nightmaiden_bow_red""}}]","[{""$ID"": 34026, ""Name"": ""Recipe - Pore"", ""Icon"": ""icon_item_bracelet_misc4""}]",Darkness Crystal Fragment,9,0.0,0.0,1111,15,1.0
645703,misc_0237,Acquiring equipment worn by demons is an extremely difficult task. {nl}Obtained from Blue Nukas.,icon_item_armor_nuka_blue,,"[{""Map"": null, ""Chance"": 12.5, ""Monster"": {""$ID"": 57985, ""Name"": ""Blue Nuka"", ""Icon"": ""mon_nuka_blue""}}]","[{""$ID"": 37005, ""Name"": ""Recipe - Erera Cannon"", ""Icon"": ""icon_item_weapon_misc4""}]",Blue Nuka Armor Fragment,9,0.0,0.0,1111,15,1.0
645704,misc_0238,Stealthy Temple Slaves used their hoods to conceal themselves. {nl}Obtained from Blue Temple Slaves.,icon_item_hood_templeslave_blue,,"[{""Map"": null, ""Chance"": 3.0, ""Monster"": {""$ID"": 57881, ""Name"": ""Blue Temple Slave Assassin"", ""Icon"": ""mon_templeslave_sword_blue""}}, {""Map"": null, ""Chance"": 3.0, ""Monster"": {""$ID"": 57883, ""Name"": ""Blue Temple Slave Mage"", ""Icon"": ""mon_templeslave_mage_blue""}}]",,Blue Temple Slave Hood,9,0.0,0.0,1111,15,1.0
645705,misc_0239,Rumor has it that a few eccentric individuals collect this item. {nl}Obtained from Green Tinis.,icon_item_tail_tiny_green,,"[{""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 57905, ""Name"": ""Green Tini Magician"", ""Icon"": ""mon_tiny_mage_green""}}, {""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 57907, ""Name"": ""Green Tini Archer"", ""Icon"": ""mon_tiny_bow_green""}}]",,Green Tini Tail,9,0.0,0.0,1111,15,1.0
645706,misc_0240,Very rough and bristly fur. {nl}Obtained from Red Spions.,icon_item_fur_spion_red,,"[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57909, ""Name"": ""Red Spion"", ""Icon"": ""mon_spion_red""}}, {""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57911, ""Name"": ""Red Spion Archer"", ""Icon"": ""mon_spion_bow_red""}}]",,Red Spion Fur,9,0.0,0.0,1111,15,1.0
645707,misc_0241,These bones are hard enough to allow them to be used as a club. {nl}Obtained from Green Tini Magicians.,icon_item_bone,,"[{""Map"": null, ""Chance"": 0.21, ""Monster"": {""$ID"": 57905, ""Name"": ""Green Tini Magician"", ""Icon"": ""mon_tiny_mage_green""}}]","[{""$ID"": 33062, ""Name"": ""Recipe - Maven Necklace"", ""Icon"": ""icon_item_necklace_misc4""}]",Green Tini Magician Bones,9,0.0,0.0,1111,15,1.0
645708,misc_0242,Hunters often display these claws on a necklace in order to prove their prowess. {nl}Obtained from Blue Dumaros.,icon_item_claw_00basic,"[{""$ID"": 642121, ""Name"": ""Collection: Ashaq Underground Prison 1F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57991, ""Name"": ""Blue Dumaro"", ""Icon"": ""mon_dumaro_blue""}}]",,Blue Dumaro Claw,9,0.0,0.0,1111,15,1.0
645709,misc_0243,Lepusbunny bones are characteristically light in comparison to their size. {nl}Obtained from Blue Lepusbunnies.,icon_item_bone,,"[{""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57890, ""Name"": ""Blue Lepusbunny"", ""Icon"": ""mon_repusbunny_purple""}}, {""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57894, ""Name"": ""Blue Lepusbunny Assassin"", ""Icon"": ""mon_repusbunny_bow_purple""}}]","[{""$ID"": 37007, ""Name"": ""Recipe - Agvara Cannon"", ""Icon"": ""icon_item_weapon_misc5""}]",Blue Lepusbunny Bones,9,0.0,0.0,1111,15,1.0
645710,misc_0244,A beard as long as a Fisherman's height. {nl}Obtained from Blue Fishermen.,icon_item_beard_blue,"[{""$ID"": 642181, ""Name"": ""Collection: Grynas Hills"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.9, ""Monster"": {""$ID"": 400342, ""Name"": ""Blue Fisherman"", ""Icon"": ""mon_fisherman_blue""}}]",,Blue Beard,9,0.0,0.0,1111,15,1.0
645711,misc_0245,Used to create strong equipment but exists in very short supply. {nl}Obtained from Red Elmas.,icon_item_staff_elma_red,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": {""$ID"": 57988, ""Name"": ""Red Elma"", ""Icon"": ""mon_elma_red""}}]",,Red Elma Broken Staff,9,0.0,0.0,1111,15,1.0
645712,misc_0246,Ticen horns grow separately from their skull.{nl}Obtained from Red Ticens.,icon_item_horn_ticen_red,,"[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57957, ""Name"": ""Red Ticen"", ""Icon"": ""mon_ticen_red""}}, {""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57959, ""Name"": ""Red Ticen Crossbow Soldier"", ""Icon"": ""mon_ticen_bow_red""}}, {""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 57961, ""Name"": ""Red Ticen Magician"", ""Icon"": ""mon_ticen_mage_red""}}]","[{""$ID"": 37007, ""Name"": ""Recipe - Agvara Cannon"", ""Icon"": ""icon_item_weapon_misc5""}]",Red Ticen Horns,9,0.0,0.0,1111,15,1.0
645713,misc_0247,Nuos will not attack with their horns unless it's absolutely necessary.{nl}Obtained from Red Nuos.,icon_item_horn_nuo_red,,"[{""Map"": null, ""Chance"": 1.99, ""Monster"": {""$ID"": 57984, ""Name"": ""Red Nuo"", ""Icon"": ""mon_nuo_red""}}]",,Red Nuo Horns,9,0.0,0.0,1111,15,1.0
645714,misc_0248,This material's beautiful red color creates a high demand for it.{nl}Obtained from Red Cockats.,icon_item_feather_cockatries_red,,"[{""Map"": null, ""Chance"": 66.66, ""Monster"": {""$ID"": 401643, ""Name"": ""Red Cockat"", ""Icon"": ""mon_big_cockatries_red""}}, {""Map"": null, ""Chance"": 68.0, ""Monster"": {""$ID"": 59018, ""Name"": ""Red Cockat"", ""Icon"": ""mon_big_cockatries_red""}}]",,Red Cockat Feather,9,0.0,0.0,1111,15,1.0
645715,misc_0249,"Once damaged, this crest cannot be recovered. This makes intact crests a very valuable item.{nl}Obtained from Red Cockats.",icon_item_comb_cockatries_red,"[{""$ID"": 642171, ""Name"": ""Collection: Barha Forest"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.02, ""Monster"": {""$ID"": 401643, ""Name"": ""Red Cockat"", ""Icon"": ""mon_big_cockatries_red""}}, {""Map"": null, ""Chance"": 0.09, ""Monster"": {""$ID"": 59018, ""Name"": ""Red Cockat"", ""Icon"": ""mon_big_cockatries_red""}}]",,Red Cockat Crest,9,0.0,0.0,1111,15,1.0
645716,misc_0250,A hat contaminated with unknown toxins and mildew.{nl}Obtained from Big Red Gribas.,icon_item_mushroomcap,"[{""$ID"": 642171, ""Name"": ""Collection: Barha Forest"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 400464, ""Name"": ""Big Red Griba"", ""Icon"": ""mon_mushroom_ent_red""}}]",,Big Red Griba Bamboo Hat,9,0.0,0.0,1111,15,1.0
645717,misc_0251,Winged Frog bones are hollow in order to allow for flight.{nl}Obtained from Gray Winged Frogs.,icon_item_bone,"[{""$ID"": 642171, ""Name"": ""Collection: Barha Forest"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 401463, ""Name"": ""Gray Winged Frog"", ""Icon"": ""mon_flying_flog_white""}}]","[{""$ID"": 38003, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Gray Winged Frog Bones,9,0.0,0.0,1111,15,1.0
645718,misc_0252,"As Guardian Spider eyes crystalize after they die, they are often used as gems.{nl}Obtained from Red Guardian Spiders.",icon_item_eye_defenderspider_red,,"[{""Map"": null, ""Chance"": 8.0, ""Monster"": {""$ID"": 57990, ""Name"": ""Red Guardian Spider"", ""Icon"": ""mon_defender_spider_red""}}]","[{""$ID"": 32013, ""Name"": ""Recipe - Blood Dagger"", ""Icon"": ""icon_item_weapon_misc3""}]",Red Guardian Spider Eyes,9,0.0,0.0,1111,15,1.0
645719,misc_0253,These stamen exude a foul smell and must never be touched with bare hands.{nl}Obtained from Green Rafflesias.,icon_item_branch_00basic,,"[{""Map"": null, ""Chance"": 26.6, ""Monster"": {""$ID"": 59014, ""Name"": ""Green Rafflesia"", ""Icon"": ""mon_rafflesia_green""}}, {""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 400502, ""Name"": ""Green Rafflesia"", ""Icon"": ""mon_rafflesia_green""}}]",,Green Rafflesia Stamen,9,0.0,0.0,1111,15,1.0
645720,misc_0254,"Unlike their stamen, Rafflesias' branches immediately dry out and wither after they die, which makes them very difficult to acquire.{nl}Obtained from Green Rafflesias.",icon_item_branch_00basic,"[{""$ID"": 642171, ""Name"": ""Collection: Barha Forest"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.03, ""Monster"": {""$ID"": 59014, ""Name"": ""Green Rafflesia"", ""Icon"": ""mon_rafflesia_green""}}, {""Map"": null, ""Chance"": 0.02, ""Monster"": {""$ID"": 400502, ""Name"": ""Green Rafflesia"", ""Icon"": ""mon_rafflesia_green""}}]",,Green Rafflesia Branch,9,0.0,0.0,1111,15,1.0
645721,misc_0255,A durable item useful for tieing around other objects.{nl}Obtained from Jukotails.,icon_item_tail_jukotail,"[{""$ID"": 642167, ""Name"": ""Collection: Vera Coast"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 26.6, ""Monster"": {""$ID"": 59015, ""Name"": ""Jukotail"", ""Icon"": ""mon_jukotail""}}, {""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 57669, ""Name"": ""Jukotail"", ""Icon"": ""mon_jukotail""}}]","[{""$ID"": 15082, ""Name"": ""Recipe - Light Kracked Shooter"", ""Icon"": ""icon_item_weapon_misc3""}, {""$ID"": 38009, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Jukotail Tail,9,0.0,0.0,1111,15,1.0
645722,misc_0256,Ore created from the petrifaction of the fruit that hangs from the tip of Jukotails' tails.{nl}Obtained from Jukotails.,3_item_ore_steel,"[{""$ID"": 642167, ""Name"": ""Collection: Vera Coast"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.03, ""Monster"": {""$ID"": 59015, ""Name"": ""Jukotail"", ""Icon"": ""mon_jukotail""}}, {""Map"": null, ""Chance"": 0.02, ""Monster"": {""$ID"": 57669, ""Name"": ""Jukotail"", ""Icon"": ""mon_jukotail""}}]","[{""$ID"": 38007, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Jukotail Ore,9,0.0,0.0,1111,15,1.0
645723,misc_0257,To acquire this you must face a furious beast.{nl}Obtained from Blue Hohens.,icon_item_fur_03blue,"[{""$ID"": 642174, ""Name"": ""Collection: Ibre Plateau"", ""Icon"": ""icon_item_box""}, {""$ID"": 642174, ""Name"": ""Collection: Ibre Plateau"", ""Icon"": ""icon_item_box""}, {""$ID"": 642175, ""Name"": ""Collection: Grand Yard Mesa"", ""Icon"": ""icon_item_box""}, {""$ID"": 642177, ""Name"": ""Collection: Kadumel Cliff"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.61, ""Monster"": {""$ID"": 57967, ""Name"": ""Blue Hohen Mane"", ""Icon"": ""mon_hohen_mane_purple""}}, {""Map"": null, ""Chance"": 1.61, ""Monster"": {""$ID"": 57969, ""Name"": ""Blue Hohen Ritter"", ""Icon"": ""mon_hohen_ritter_purple""}}, {""Map"": null, ""Chance"": 1.61, ""Monster"": {""$ID"": 57971, ""Name"": ""Blue Hohen Barkle"", ""Icon"": ""mon_hohen_barkle_blue""}}, {""Map"": null, ""Chance"": 1.61, ""Monster"": {""$ID"": 57973, ""Name"": ""Blue Hohen Mage"", ""Icon"": ""mon_hohen_mage_blue""}}, {""Map"": null, ""Chance"": 1.61, ""Monster"": {""$ID"": 57977, ""Name"": ""Blue Hohen Gulak"", ""Icon"": ""mon_hohen_gulak_blue""}}]","[{""$ID"": 30503, ""Name"": ""Recipe - Superior Royal Mage Pants"", ""Icon"": ""icon_item_pants_misc1""}, {""$ID"": 30504, ""Name"": ""Recipe - Superior Royal Mage Robe"", ""Icon"": ""icon_item_shirts_misc1""}, {""$ID"": 34054, ""Name"": ""Recipe - Kranto Bracelet"", ""Icon"": ""icon_item_bracelet_misc3""}]",Blue Hohen Mane,9,0.0,0.0,1111,15,1.0
645724,misc_0258,This type of fur is characteristically thin and long like human hair.{nl}Obtained from Green Minos.,icon_item_fur_02green,,"[{""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 57921, ""Name"": ""Green Minos"", ""Icon"": ""mon_minos_green""}}, {""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 57924, ""Name"": ""Green Minos Archer"", ""Icon"": ""mon_minos_bow_green""}}]",,Green Minos Fur,9,0.0,0.0,1111,15,1.0
645725,misc_0259,The jaw of a Minos is strong enough to bend steel.{nl}Obtained from Green Minos.,icon_item_bone,,"[{""Map"": null, ""Chance"": 0.03, ""Monster"": {""$ID"": 57921, ""Name"": ""Green Minos"", ""Icon"": ""mon_minos_green""}}, {""Map"": null, ""Chance"": 0.03, ""Monster"": {""$ID"": 57924, ""Name"": ""Green Minos Archer"", ""Icon"": ""mon_minos_bow_green""}}]",,Green Minos Jaw Bones,9,0.0,0.0,1111,15,1.0
645726,misc_0260,Acquiring equipment worn by demons is an extremely difficult task.{nl}Obtained from Brown Nukas.,icon_item_phantomknight_shield,,"[{""Map"": null, ""Chance"": 12.5, ""Monster"": {""$ID"": 57986, ""Name"": ""Brown Nuka"", ""Icon"": ""mon_nuka_brown""}}]",,Brown Nuka Armor Fragment,9,0.0,0.0,1111,15,1.0
645727,misc_0261,"For reasons unknown, Corrupted Lapasape Mushrooms possess properties entirely different from those of regular ones.{nl}Obtained from Brown Lapasapes.",icon_item_pinemushroom,,"[{""Map"": null, ""Chance"": 0.21, ""Monster"": {""$ID"": 57946, ""Name"": ""Brown Lapasape Shaman"", ""Icon"": ""mon_lapasape_bow_brown""}}]","[{""$ID"": 38006, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Corrupt Brown Lapasape Mushroom,9,0.0,0.0,1111,15,1.0
645728,misc_0262,A spearhead with a simple shape.{nl}Obtained from Red Ticens.,icon_item_pantoblade,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": {""$ID"": 57957, ""Name"": ""Red Ticen"", ""Icon"": ""mon_ticen_red""}}]",,Red Ticen Spearhead,9,0.0,0.0,1111,15,1.0
645729,misc_0263,Its shape may seem odd depending on who looks at it.{nl}Obtained from Greentoshells.,icon_item_shell_yellow,,"[{""Map"": null, ""Chance"": 12.5, ""Monster"": {""$ID"": 41316, ""Name"": ""Greentoshell"", ""Icon"": ""mon_greentoshell""}}]","[{""$ID"": 17049, ""Name"": ""Recipe - Corsesca"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 30502, ""Name"": ""Recipe - Superior Royal Mage Boots"", ""Icon"": ""icon_item_boots_misc1""}, {""$ID"": 30537, ""Name"": ""Recipe - Virtov Plate Pants"", ""Icon"": ""icon_item_pants_misc4""}, {""$ID"": 30538, ""Name"": ""Recipe - Virtov Plate Robe"", ""Icon"": ""icon_item_shirts_misc4""}, {""$ID"": 31034, ""Name"": ""Recipe - Claria Shield"", ""Icon"": ""icon_item_shirts_misc1""}, {""$ID"": 37003, ""Name"": ""Recipe - Critti Cannon"", ""Icon"": ""icon_item_weapon_misc3""}]",Tough Shell,9,0.0,0.0,1111,15,1.0
645730,misc_0264,A pair of pincers strong enough to pierce through a steel plate.{nl}Obtained from Greentoshells.,icon_item_quest_00017,"[{""$ID"": 642172, ""Name"": ""Collection: Cranto Coast"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.9, ""Monster"": {""$ID"": 41316, ""Name"": ""Greentoshell"", ""Icon"": ""mon_greentoshell""}}]","[{""$ID"": 30523, ""Name"": ""Recipe - Grynas Gauntlets"", ""Icon"": ""icon_item_gloves_misc3""}, {""$ID"": 30524, ""Name"": ""Recipe - Grynas Greaves"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 30525, ""Name"": ""Recipe - Grynas Leggings"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 30526, ""Name"": ""Recipe - Grynas Armor"", ""Icon"": ""icon_item_shirts_misc3""}, {""$ID"": 32012, ""Name"": ""Recipe - Superior Chura"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 38008, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Pincers,9,0.0,0.0,1111,15,1.0
645731,misc_0265,Hunters often display these claws on a necklace in order to prove their prowess.{nl}Obtained from Yellow Dumaros.,icon_item_tooth_00basic,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57992, ""Name"": ""Yellow Dumaro"", ""Icon"": ""mon_dumaro_yellow""}}]",,Yellow Dumaro Claw,9,0.0,0.0,1111,15,1.0
645732,misc_awakeningStone1,Helps awaken an item without reducing the potential of the equipment. Usable for 14 days after being acquired.,icon_item_awakeningstone,,,,Awakening Stone: 14 Days,6,0.0,1209600.0,0000,15,1.0
645733,misc_0266,It is said that the leaves that grow on the face of a Beeteroxia allow them to sense the environment around them.{nl}Obtained from Beeteroxias.,icon_item_leaves_blue,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58053, ""Name"": ""Beeteroxia"", ""Icon"": ""mon_beeteroxia""}}]","[{""$ID"": 30513, ""Name"": ""Recipe - Velnia Monkey Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 30514, ""Name"": ""Recipe - Velnia Monkey Leather Armor"", ""Icon"": ""icon_item_shirts_misc3""}]",Beeteroxia Leaves,2,0.0,0.0,1111,15,1.0
645734,misc_0267,Ferret Marauder shells are used to make various luxury items.{nl}Obtained from Ferret Marauders.,icon_item_shell_blackbrown,,,,Ferret Marauder Shell,2,0.0,0.0,1111,15,1.0
645735,misc_0268,Horns with less cracks and scratches are the most valuable.{nl}Obtained from Ferret Marauders.,icon_item_small_bag,,,,Ferret Marauder Horns,2,0.0,0.0,1111,15,1.0
645736,misc_0269,Stems that hang on top of Parrots' heads.{nl}Obtained from Parrots.,icon_item_stem_brown,"[{""$ID"": 642124, ""Name"": ""Collection: Koru Jungle"", ""Icon"": ""icon_item_box""}]",,,Parrot Stems,2,0.0,0.0,1111,15,1.0
645737,misc_0270,Leaves that grow on Polibus' heads.{nl}Obtained from Polibus.,icon_item_leaves_red,"[{""$ID"": 642124, ""Name"": ""Collection: Koru Jungle"", ""Icon"": ""icon_item_box""}]",,,Polibu Leaves,2,0.0,0.0,1111,15,1.0
645738,misc_0271,A small and tough horn. {nl}Obtained from Leafnuts.,icon_item_shorthorn,"[{""$ID"": 642124, ""Name"": ""Collection: Koru Jungle"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 47488, ""Name"": ""Leafnut"", ""Icon"": ""mon_leafnut""}}]",,Leafnut Horn,2,0.0,0.0,1111,15,1.0
645739,misc_0272,A feather with excellent thermal insulation properties.{nl}Obtained from Loktanuns.,icon_item_feather_00basic,"[{""$ID"": 642125, ""Name"": ""Collection: Knidos Jungle"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 58100, ""Name"": ""Loktanun"", ""Icon"": ""mon_loktanun""}}]",,Loktanun Feather,2,0.0,0.0,1111,15,1.0
645740,misc_0273,A branch that grows only on the heads of Ponpons.{nl}Obtained from Ponpons.,icon_item_branch_03_green,"[{""$ID"": 642125, ""Name"": ""Collection: Knidos Jungle"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.58, ""Monster"": {""$ID"": 58020, ""Name"": ""Ponpon"", ""Icon"": ""mon_ponpon""}}]",,Ponpon Branch,2,0.0,0.0,1111,15,1.0
645741,misc_0274,Often used for manufacturing small tools.{nl}Obtained from Gosarus.,icon_item_bone,"[{""$ID"": 642126, ""Name"": ""Collection: Dadan Jungle"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 58017, ""Name"": ""Gosaru"", ""Icon"": ""mon_gosaru""}}]",,Gosaru Bones,2,0.0,0.0,1111,15,1.0
645742,misc_0275,Annoyingly mushy stems.{nl}Obtained from Rafflys.,icon_item_stem_gray,"[{""$ID"": 642126, ""Name"": ""Collection: Dadan Jungle"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 2.0, ""Monster"": {""$ID"": 400521, ""Name"": ""Raffly"", ""Icon"": ""mon_raffly-b""}}]",,Raffly Stems,2,0.0,0.0,1111,15,1.0
645743,misc_0276,Crystal that grows on the backs of Kenols.{nl}Obtained from Kenols.,icon_item_crystal_00005,"[{""$ID"": 642128, ""Name"": ""Collection: Nevellet Quarry 2F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.37, ""Monster"": {""$ID"": 103009, ""Name"": ""Kenol"", ""Icon"": ""mon_fd_kenol""}}]",,Kenol Crystal,2,0.0,0.0,1111,15,1.0
