$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
30377,R_HAND03_113,icon_item_gloves_misc4,,"[{""$ID"": 642911, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_011"", ""Name"": ""Lavenzard Cube"", ""Icon"": ""icon_item_cube2""}, {""$ID"": 642920, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_ID_180"", ""Name"": ""Monument of Desire Dungeon Cube"", ""Icon"": ""icon_item_cube2""}]","[{""Item"": {""$ID"": 30377, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_113"", ""Name"": ""Recipe - Roxona Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645609, ""Url"": ""items"", ""$ID_NAME"": ""misc_Marionette"", ""Name"": ""Complex Gear"", ""Icon"": ""icon_item_gele_gear_01""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645611, ""Url"": ""items"", ""$ID_NAME"": ""misc_anchor"", ""Name"": ""Anchor"", ""Icon"": ""icon_item_ironbar03_s""}, ""Quantity"": 28}]","[{""Map"": null, ""Chance"": 0.47, ""Monster"": {""$ID"": 57694, ""Url"": ""monsters"", ""$ID_NAME"": ""raider_bow"", ""Name"": ""Kepa Raider Magician"", ""Icon"": ""mon_raider_bow""}}]","[{""$ID"": 30377, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_113"", ""Name"": ""Recipe - Roxona Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc4""}]",,"{""$ID"": 503113, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND03_113"", ""Name"": ""Roxona Plate Gauntlets"", ""Icon"": ""icon_item_gloves_srchain""}",Recipe - Roxona Plate Gauntlets,0,1111,21
30378,R_FOOT03_113,icon_item_boots_misc4,,"[{""$ID"": 642911, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_011"", ""Name"": ""Lavenzard Cube"", ""Icon"": ""icon_item_cube2""}, {""$ID"": 642920, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_ID_180"", ""Name"": ""Monument of Desire Dungeon Cube"", ""Icon"": ""icon_item_cube2""}]","[{""Item"": {""$ID"": 30378, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_113"", ""Name"": ""Recipe - Roxona Plate Boots"", ""Icon"": ""icon_item_boots_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645609, ""Url"": ""items"", ""$ID_NAME"": ""misc_Marionette"", ""Name"": ""Complex Gear"", ""Icon"": ""icon_item_gele_gear_01""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645613, ""Url"": ""items"", ""$ID_NAME"": ""misc_glyquare"", ""Name"": ""Glyquare Core"", ""Icon"": ""icon_item_core_yellow""}, ""Quantity"": 27}]","[{""Map"": null, ""Chance"": 0.47, ""Monster"": {""$ID"": 57684, ""Url"": ""monsters"", ""$ID_NAME"": ""Glyquare"", ""Name"": ""Glyquare"", ""Icon"": ""mon_glyquare""}}]","[{""$ID"": 30378, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_113"", ""Name"": ""Recipe - Roxona Plate Boots"", ""Icon"": ""icon_item_boots_misc4""}]",,"{""$ID"": 513113, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT03_113"", ""Name"": ""Roxona Plate Boots"", ""Icon"": ""icon_item_boots_srchain""}",Recipe - Roxona Plate Boots,0,1111,21
30379,R_LEG03_113,icon_item_pants_misc4,,"[{""$ID"": 642911, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_011"", ""Name"": ""Lavenzard Cube"", ""Icon"": ""icon_item_cube2""}, {""$ID"": 642920, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_ID_180"", ""Name"": ""Monument of Desire Dungeon Cube"", ""Icon"": ""icon_item_cube2""}]","[{""Item"": {""$ID"": 30379, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_113"", ""Name"": ""Recipe - Roxona Plate Pants"", ""Icon"": ""icon_item_pants_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645610, ""Url"": ""items"", ""$ID_NAME"": ""misc_durahan"", ""Name"": ""Dullahan Armor Fragment"", ""Icon"": ""icon_item_formine_armor_scapular""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645611, ""Url"": ""items"", ""$ID_NAME"": ""misc_anchor"", ""Name"": ""Anchor"", ""Icon"": ""icon_item_ironbar03_s""}, ""Quantity"": 14}, {""Item"": {""$ID"": 645613, ""Url"": ""items"", ""$ID_NAME"": ""misc_glyquare"", ""Name"": ""Glyquare Core"", ""Icon"": ""icon_item_core_yellow""}, ""Quantity"": 17}]","[{""Map"": null, ""Chance"": 0.47, ""Monster"": {""$ID"": 57677, ""Url"": ""monsters"", ""$ID_NAME"": ""anchor"", ""Name"": ""Anchor"", ""Icon"": ""mon_anchor""}}]","[{""$ID"": 30379, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_113"", ""Name"": ""Recipe - Roxona Plate Pants"", ""Icon"": ""icon_item_pants_misc4""}]",,"{""$ID"": 523113, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG03_113"", ""Name"": ""Roxona Plate Pants"", ""Icon"": ""icon_item_pants_srchain""}",Recipe - Roxona Plate Pants,0,1111,21
30380,R_TOP03_113,icon_item_shirts_misc4,,"[{""$ID"": 642911, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_011"", ""Name"": ""Lavenzard Cube"", ""Icon"": ""icon_item_cube2""}, {""$ID"": 642920, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_ID_180"", ""Name"": ""Monument of Desire Dungeon Cube"", ""Icon"": ""icon_item_cube2""}]","[{""Item"": {""$ID"": 30380, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_113"", ""Name"": ""Recipe - Roxona Plate Armor"", ""Icon"": ""icon_item_shirts_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645610, ""Url"": ""items"", ""$ID_NAME"": ""misc_durahan"", ""Name"": ""Dullahan Armor Fragment"", ""Icon"": ""icon_item_formine_armor_scapular""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645611, ""Url"": ""items"", ""$ID_NAME"": ""misc_anchor"", ""Name"": ""Anchor"", ""Icon"": ""icon_item_ironbar03_s""}, ""Quantity"": 15}, {""Item"": {""$ID"": 645560, ""Url"": ""items"", ""$ID_NAME"": ""misc_0148"", ""Name"": ""Colifly Stamen"", ""Icon"": ""icon_item_small_bag""}, ""Quantity"": 3}]","[{""Map"": null, ""Chance"": 0.47, ""Monster"": {""$ID"": 57677, ""Url"": ""monsters"", ""$ID_NAME"": ""anchor"", ""Name"": ""Anchor"", ""Icon"": ""mon_anchor""}}]","[{""$ID"": 30380, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_113"", ""Name"": ""Recipe - Roxona Plate Armor"", ""Icon"": ""icon_item_shirts_misc4""}]",,"{""$ID"": 533113, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP03_113"", ""Name"": ""Roxona Plate Armor"", ""Icon"": ""icon_item_shirts_srchain""}",Recipe - Roxona Plate Armor,0,1111,21
30429,R_HAND02_172,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30429, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_172"", ""Name"": ""Recipe - Allerno Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645477, ""Url"": ""items"", ""$ID_NAME"": ""misc_Haming2"", ""Name"": ""Hamming Leaf"", ""Icon"": ""icon_item_leaves_green""}, ""Quantity"": 25}]",,"[{""$ID"": 30429, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_172"", ""Name"": ""Recipe - Allerno Gloves"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502172, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_172"", ""Name"": ""Allerno Gloves"", ""Icon"": ""icon_item_gloves_sage_white""}",Recipe - Allerno Gloves,0,1111,21
30430,R_FOOT02_172,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30430, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_172"", ""Name"": ""Recipe - Allerno Boots"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645438, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellom"", ""Name"": ""Ellom Bell"", ""Icon"": ""icon_item_drop""}, ""Quantity"": 8}]",,"[{""$ID"": 30430, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_172"", ""Name"": ""Recipe - Allerno Boots"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512172, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_172"", ""Name"": ""Allerno Boots"", ""Icon"": ""icon_item_boots_sage_white""}",Recipe - Allerno Boots,0,1111,21
30431,R_LEG02_172,icon_item_pants_misc3,,,"[{""Item"": {""$ID"": 30431, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_172"", ""Name"": ""Recipe - Allerno Pants"", ""Icon"": ""icon_item_pants_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 8}]",,"[{""$ID"": 30431, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_172"", ""Name"": ""Recipe - Allerno Pants"", ""Icon"": ""icon_item_pants_misc3""}]",,"{""$ID"": 522172, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG02_172"", ""Name"": ""Allerno Pants"", ""Icon"": ""icon_item_pants_sage_white""}",Recipe - Allerno Pants,0,1111,21
30432,R_TOP02_172,icon_item_shirts_misc3,,,"[{""Item"": {""$ID"": 30432, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_172"", ""Name"": ""Recipe - Allerno Robe"", ""Icon"": ""icon_item_shirts_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645476, ""Url"": ""items"", ""$ID_NAME"": ""misc_Pino"", ""Name"": ""Pino Stem"", ""Icon"": ""icon_item_stem_brown""}, ""Quantity"": 4}]",,"[{""$ID"": 30432, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_172"", ""Name"": ""Recipe - Allerno Robe"", ""Icon"": ""icon_item_shirts_misc3""}]",,"{""$ID"": 532172, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP02_172"", ""Name"": ""Allerno Robe"", ""Icon"": ""icon_item_shirts_sage_white""}",Recipe - Allerno Robe,0,1111,21
30433,R_HAND02_173,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30433, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_173"", ""Name"": ""Recipe - Allerno Leather Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645477, ""Url"": ""items"", ""$ID_NAME"": ""misc_Haming2"", ""Name"": ""Hamming Leaf"", ""Icon"": ""icon_item_leaves_green""}, ""Quantity"": 25}]",,"[{""$ID"": 30433, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_173"", ""Name"": ""Recipe - Allerno Leather Gloves"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502173, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_173"", ""Name"": ""Allerno Leather Gloves"", ""Icon"": ""icon_item_gloves_gairas_gray""}",Recipe - Allerno Leather Gloves,0,1111,21
30434,R_FOOT02_173,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30434, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_173"", ""Name"": ""Recipe - Allerno Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645438, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellom"", ""Name"": ""Ellom Bell"", ""Icon"": ""icon_item_drop""}, ""Quantity"": 8}]",,"[{""$ID"": 30434, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_173"", ""Name"": ""Recipe - Allerno Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512173, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_173"", ""Name"": ""Allerno Leather Boots"", ""Icon"": ""icon_item_boots_gairas_gray""}",Recipe - Allerno Leather Boots,0,1111,21
30435,R_LEG02_173,icon_item_pants_misc3,,,"[{""Item"": {""$ID"": 30435, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_173"", ""Name"": ""Recipe - Allerno Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 8}]",,"[{""$ID"": 30435, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_173"", ""Name"": ""Recipe - Allerno Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}]",,"{""$ID"": 522173, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG02_173"", ""Name"": ""Allerno Leather Pants"", ""Icon"": ""icon_item_pants_gairas_gray""}",Recipe - Allerno Leather Pants,0,1111,21
30436,R_TOP02_173,icon_item_shirts_misc3,,,"[{""Item"": {""$ID"": 30436, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_173"", ""Name"": ""Recipe - Allerno Leather Tunic"", ""Icon"": ""icon_item_shirts_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645476, ""Url"": ""items"", ""$ID_NAME"": ""misc_Pino"", ""Name"": ""Pino Stem"", ""Icon"": ""icon_item_stem_brown""}, ""Quantity"": 4}]",,"[{""$ID"": 30436, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_173"", ""Name"": ""Recipe - Allerno Leather Tunic"", ""Icon"": ""icon_item_shirts_misc3""}]",,"{""$ID"": 532173, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP02_173"", ""Name"": ""Allerno Leather Tunic"", ""Icon"": ""icon_item_shirts_gairas_gray""}",Recipe - Allerno Leather Tunic,0,1111,21
30437,R_HAND02_174,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30437, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_174"", ""Name"": ""Recipe - Allerno Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645477, ""Url"": ""items"", ""$ID_NAME"": ""misc_Haming2"", ""Name"": ""Hamming Leaf"", ""Icon"": ""icon_item_leaves_green""}, ""Quantity"": 25}]",,"[{""$ID"": 30437, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_174"", ""Name"": ""Recipe - Allerno Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502174, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_174"", ""Name"": ""Allerno Plate Gauntlets"", ""Icon"": ""icon_item_gloves_srchain""}",Recipe - Allerno Plate Gauntlets,0,1111,21
30438,R_FOOT02_174,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30438, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_174"", ""Name"": ""Recipe - Allerno Plate Greaves"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645438, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellom"", ""Name"": ""Ellom Bell"", ""Icon"": ""icon_item_drop""}, ""Quantity"": 8}]",,"[{""$ID"": 30438, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_174"", ""Name"": ""Recipe - Allerno Plate Greaves"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512174, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_174"", ""Name"": ""Allerno Plate Greaves"", ""Icon"": ""icon_item_boots_srchain""}",Recipe - Allerno Plate Greaves,0,1111,21
30439,R_LEG02_174,icon_item_pants_misc3,,,"[{""Item"": {""$ID"": 30439, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_174"", ""Name"": ""Recipe - Allerno Plate Leggings"", ""Icon"": ""icon_item_pants_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 8}]",,"[{""$ID"": 30439, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_174"", ""Name"": ""Recipe - Allerno Plate Leggings"", ""Icon"": ""icon_item_pants_misc3""}]",,"{""$ID"": 522174, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG02_174"", ""Name"": ""Allerno Plate Leggings"", ""Icon"": ""icon_item_pants_srchain""}",Recipe - Allerno Plate Leggings,0,1111,21
30440,R_TOP02_174,icon_item_shirts_misc3,,,"[{""Item"": {""$ID"": 30440, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_174"", ""Name"": ""Recipe - Allerno Plate Armor"", ""Icon"": ""icon_item_shirts_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645476, ""Url"": ""items"", ""$ID_NAME"": ""misc_Pino"", ""Name"": ""Pino Stem"", ""Icon"": ""icon_item_stem_brown""}, ""Quantity"": 4}]",,"[{""$ID"": 30440, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_174"", ""Name"": ""Recipe - Allerno Plate Armor"", ""Icon"": ""icon_item_shirts_misc3""}]",,"{""$ID"": 532174, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP02_174"", ""Name"": ""Allerno Plate Armor"", ""Icon"": ""icon_item_shirts_srchain""}",Recipe - Allerno Plate Armor,0,1111,21
30441,R_HAND02_175,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30441, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_175"", ""Name"": ""Recipe - Perelin Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30441, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_175"", ""Name"": ""Recipe - Perelin Gloves"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502175, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_175"", ""Name"": ""Perelin Gloves"", ""Icon"": ""icon_item_gloves_sage_white""}",Recipe - Perelin Gloves,0,1111,21
30442,R_FOOT02_175,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30442, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_175"", ""Name"": ""Recipe - Perelin Boots"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30442, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_175"", ""Name"": ""Recipe - Perelin Boots"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512175, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_175"", ""Name"": ""Perelin Boots"", ""Icon"": ""icon_item_boots_sage_white""}",Recipe - Perelin Boots,0,1111,21
30443,R_LEG02_175,icon_item_pants_misc3,,,"[{""Item"": {""$ID"": 30443, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_175"", ""Name"": ""Recipe - Perelin Pants"", ""Icon"": ""icon_item_pants_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645481, ""Url"": ""items"", ""$ID_NAME"": ""misc_Hallowventor"", ""Name"": ""Hallowventer Hand Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 20}]",,"[{""$ID"": 30443, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_175"", ""Name"": ""Recipe - Perelin Pants"", ""Icon"": ""icon_item_pants_misc3""}]",,"{""$ID"": 522175, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG02_175"", ""Name"": ""Perelin Pants"", ""Icon"": ""icon_item_pants_sage_white""}",Recipe - Perelin Pants,0,1111,21
30444,R_TOP02_175,icon_item_shirts_misc3,,,"[{""Item"": {""$ID"": 30444, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_175"", ""Name"": ""Recipe - Perelin Robe"", ""Icon"": ""icon_item_shirts_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645462, ""Url"": ""items"", ""$ID_NAME"": ""misc_Tama"", ""Name"": ""Tama Skin"", ""Icon"": ""icon_item_tamashell""}, ""Quantity"": 7}]",,"[{""$ID"": 30444, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_175"", ""Name"": ""Recipe - Perelin Robe"", ""Icon"": ""icon_item_shirts_misc3""}]",,"{""$ID"": 532175, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP02_175"", ""Name"": ""Perelin Robe"", ""Icon"": ""icon_item_shirts_sage_white""}",Recipe - Perelin Robe,0,1111,21
30445,R_HAND02_176,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30445, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_176"", ""Name"": ""Recipe - Perelin Leather Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30445, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_176"", ""Name"": ""Recipe - Perelin Leather Gloves"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502176, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_176"", ""Name"": ""Perelin Leather Gloves"", ""Icon"": ""icon_item_gloves_gairas_gray""}",Recipe - Perelin Leather Gloves,0,1111,21
30446,R_FOOT02_176,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30446, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_176"", ""Name"": ""Recipe - Perelin Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30446, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_176"", ""Name"": ""Recipe - Perelin Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512176, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_176"", ""Name"": ""Perelin Leather Boots"", ""Icon"": ""icon_item_boots_gairas_gray""}",Recipe - Perelin Leather Boots,0,1111,21
30447,R_LEG02_176,icon_item_pants_misc3,,,"[{""Item"": {""$ID"": 30447, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_176"", ""Name"": ""Recipe - Perelin Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645481, ""Url"": ""items"", ""$ID_NAME"": ""misc_Hallowventor"", ""Name"": ""Hallowventer Hand Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 20}]",,"[{""$ID"": 30447, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG02_176"", ""Name"": ""Recipe - Perelin Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}]",,"{""$ID"": 522176, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG02_176"", ""Name"": ""Perelin Leather Pants"", ""Icon"": ""icon_item_pants_gairas_gray""}",Recipe - Perelin Leather Pants,0,1111,21
30448,R_TOP02_176,icon_item_shirts_misc3,,,"[{""Item"": {""$ID"": 30448, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_176"", ""Name"": ""Recipe - Perelin Leather Tunic"", ""Icon"": ""icon_item_shirts_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645462, ""Url"": ""items"", ""$ID_NAME"": ""misc_Tama"", ""Name"": ""Tama Skin"", ""Icon"": ""icon_item_tamashell""}, ""Quantity"": 7}]",,"[{""$ID"": 30448, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP02_176"", ""Name"": ""Recipe - Perelin Leather Tunic"", ""Icon"": ""icon_item_shirts_misc3""}]",,"{""$ID"": 532176, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP02_176"", ""Name"": ""Perelin Leather Tunic"", ""Icon"": ""icon_item_shirts_gairas_gray""}",Recipe - Perelin Leather Tunic,0,1111,21
30449,R_HAND02_177,icon_item_gloves_misc3,,,"[{""Item"": {""$ID"": 30449, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_177"", ""Name"": ""Recipe - Perelin Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30449, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND02_177"", ""Name"": ""Recipe - Perelin Plate Gauntlets"", ""Icon"": ""icon_item_gloves_misc3""}]",,"{""$ID"": 502177, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND02_177"", ""Name"": ""Perelin Plate Gauntlets"", ""Icon"": ""icon_item_gloves_srchain""}",Recipe - Perelin Plate Gauntlets,0,1111,21
30450,R_FOOT02_177,icon_item_boots_misc3,,,"[{""Item"": {""$ID"": 30450, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_177"", ""Name"": ""Recipe - Perelin Plate Greaves"", ""Icon"": ""icon_item_boots_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}]",,"[{""$ID"": 30450, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT02_177"", ""Name"": ""Recipe - Perelin Plate Greaves"", ""Icon"": ""icon_item_boots_misc3""}]",,"{""$ID"": 512177, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT02_177"", ""Name"": ""Perelin Plate Greaves"", ""Icon"": ""icon_item_boots_srchain""}",Recipe - Perelin Plate Greaves,0,1111,21
