$ID,$ID_NAME,CoolDown,Description,Effect,EffectCaptionRatio,EffectCaptionRatio2,EffectCaptionRatio3,EffectCaptionTime,EffectSkillFactor,EffectSkillSR,EffectSpendItemCount,EffectSpendPoison,EffectSpendSP,Element,Icon,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
20601,Elementalist_Electrocute,35,{#993399}{ol}[Magic] - [Lightning]{/}{/}{nl}Release a surge of electricity to attack enemies in front of you.,Attack: #{SkillFactor}#% x 4{nl}Number of Targets: #{CaptionRatio}#,"[""var value = 1 + (2 + skill.Level * 0.5)"", ""return Math.floor(value);""]",,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist20\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,5,icon_wizar_electrocute,20,5,"[{""$ID"": 207007, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist20"", ""Name"": ""Electrocute: Enhance"", ""Icon"": ""ability_wizard_elementalist20""}]","{""$ID"": 643633, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_Electrocute"", ""Name"": ""Stumpy Tree Magician Gem"", ""Icon"": ""gem_mon_stub_tree_mage""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Electrocute,4,0,0,0.0,0.0,180.0,9.9,50.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,34,4.3,4
20602,Elementalist_StoneCurse,50,Temporarily petrifies an enemy. The petrified enemy takes additional damage from Fire and Psychokinesis property attacks and reduced damage from other properties.,Duration: #{CaptionTime}# seconds{nl}Number of Targets: #{CaptionRatio}#{nl}+50% increased damage from Fire and Psychokinesis property attack,"[""var value = 5;"", ""var abil = GetAbility(pc, 'Elementalist2')"", """", ""if (abil != null  &&  1 == abil.ActiveState) {"", ""    value = value + abil.Level;"", ""}"", """", ""return value""]",,,"[""return 3 + 2 * skill.Level;""]",,,,,,6,icon_wizar_stonecurse,20,5,"[{""$ID"": 207013, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist2"", ""Name"": ""Stone Curse: Increased Petrification"", ""Icon"": ""ability_wizard_elementalist2""}]","{""$ID"": 643634, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_StoneCurse"", ""Name"": ""Fisherman Gem"", ""Icon"": ""gem_mon_katynforest_zombie_03""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Stone Curse,0,0,0,0.0,0.0,0.0,0.0,50.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,66,8.3,4
20603,Elementalist_Hail,45,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Drop chunks of ice to continuously inflict damage on enemies.,Attack: #{SkillFactor}#%{nl}Duration: #{CaptionTime}# seconds,,,,"[""var value = 10"", ""return value""]","[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist17\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,4,icon_wizar_hail,20,5,"[{""$ID"": 207004, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist17"", ""Name"": ""Hail: Enhance"", ""Icon"": ""ability_wizard_elementalist17""}, {""$ID"": 207015, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist4"", ""Name"": ""Hail: Freeze"", ""Icon"": ""ability_wizard_elementalist4""}]","{""$ID"": 643635, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_Hail"", ""Name"": ""Stoulet Mage Gem"", ""Icon"": ""gem_mon_stoulet_mage""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Hail,0,0,0,0.0,0.0,255.0,14.0,5.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,72,9.0,4
20604,Elementalist_Prominence,25,"{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}Summons Prominence. The summoned Prominence goes back and forth randomly, inflicting damage to targets.",Attack: #{SkillFactor}#%{nl}Creates 4 over #{CaptionRatio}# times,"[""var abil = GetAbility(pc, \""Elementalist26\"")"", ""var value = 4"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value + abil.Level"", ""}"", """", ""return value""]",,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist14\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,2,icon_wizar_prominence,20,5,"[{""$ID"": 207001, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist14"", ""Name"": ""Prominence: Enhance"", ""Icon"": ""ability_wizard_elementalist14""}, {""$ID"": 207014, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist3"", ""Name"": ""Prominence: Prominence Wandering"", ""Icon"": ""ability_wizard_elementalist3""}, {""$ID"": 207024, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist26"", ""Name"": ""Prominence: Additional Summon"", ""Icon"": ""ability_wizard_elementalist26""}]","{""$ID"": 643636, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_Prominence"", ""Name"": ""Mine Fire Mage Gem"", ""Icon"": ""gem_mon_bubbe_mage_fire""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Prominence,0,0,0,0.0,0.0,347.0,19.1,50.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,74,9.3,4
20605,Elementalist_Meteor,40,{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}Drop a meteor on the targeted area to inflict damage to enemies.,Attack #{SkillFactor}#%{nl}Casting 3 sec{nl}AoE attack ratio #{SkillSR}#,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist11\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,,2,icon_wizar_meteor,20,5,"[{""$ID"": 207010, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist11"", ""Name"": ""Meteor: Enhance"", ""Icon"": ""ability_wizard_elementalist11""}, {""$ID"": 207028, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist30"", ""Name"": ""Meteor: Flame Ground"", ""Icon"": ""ability_wizard_elementalist30""}]","{""$ID"": 643637, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_Meteor"", ""Name"": ""Black Pawnd Gem"", ""Icon"": ""gem_mon_pawnd_purple""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Meteor,2,0,0,0.0,0.0,2376.0,285.200012,30.0,0,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,103,18.200001,4
20606,Elementalist_Rain,120,Let it rain in a targeted area. The rain provides various effects.,Duration: #{CaptionTime}# seconds{nl}Chance of doubling the duration: #{CaptionRatio}#%{nl}Movement Speed: -10%{nl}Additional {#DD5500}{ol}Lightning{/}{/}Property Damage: +35%{nl}Attack on {#DD5500}{ol}Fire{/}{/}Property Targets: #{SkillFactor}#%,"[""var value = 0;"", ""var abil = GetAbility(pc, 'Elementalist9')"", """", ""if (abil != null  &&  1 == abil.ActiveState) {"", ""    value = value + abil.Level * 5;"", ""}"", """", ""return value;""]",,,"[""var value = 8 + skill.Level * 2"", ""return value""]","[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,4,icon_wizar_rain,-1,-1,,"{""$ID"": 643639, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_Rain"", ""Name"": ""Saltisdaughter Gem"", ""Icon"": ""gem_mon_saltisdaughter_mage""}",,Rain,0,0,0,0.0,0.0,0.0,0.0,5.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,112,14.4,4
20607,Elementalist_FreezingSphere,30,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Damages an enemy by throwing an Ice Sphere.,Attack: #{SkillFactor}#% x 2,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist24\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,4,icon_wizar_freezing_sphere,20,5,"[{""$ID"": 207022, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist24"", ""Name"": ""Freezing Sphere: Enhance"", ""Icon"": ""ability_wizard_elementalist24""}]","{""$ID"": 643638, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_FreezingSphere"", ""Name"": ""Red Infro Hoglan Gem"", ""Icon"": ""gem_mon_infrohoglan""}","{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Freezing Sphere,3,0,0,0.0,0.0,369.0,25.799999,1.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,54,8.3,4
20608,Elementalist_FrostCloud,45,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}Creates a magic circle of ice at a targeted area. Deals continuous ice damage to enemies in the magic circle.,#{SkillFactor}#% Attack per 0.3 seconds{nl}Number of Targets: #{CaptionRatio2}#{nl}Duration: 5.4 seconds,,"[""return 12 + skill.Level * 2""]",,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer23\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,4,icon_wizar_frost_cloud,-1,-1,,"{""$ID"": 643640, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Elementalist_FrostCloud"", ""Name"": ""Ticen Magician Gem"", ""Icon"": ""gem_mon_ticen_mage""}",,Frost Cloud,0,0,0,0.0,0.0,0.0,0.0,5.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,100,14.4,4
20609,Elementalist_StormDust,35,{#993399}{ol}[Magic] - [Earth]{/}{/}{nl}Creates sand storm at the target area. Enemies in range of [Storm Dust] takes continuous Earth property damage. Flying-type enemies takes a half of normal damage.,#{SkillFactor}#% Attack per 0.3 seconds{nl}Number of Targets: #{CaptionRatio2}#{nl}Duration: 5.4 seconds,,"[""return 12 + skill.Level * 2""]",,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Elementalist27\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,1,icon_wizar_stormdust,20,5,"[{""$ID"": 207025, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist27"", ""Name"": ""Storm Dust: Enhance"", ""Icon"": ""ability_wizard_elementalist27""}, {""$ID"": 207026, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist28"", ""Name"": ""Storm Dust: Slow"", ""Icon"": ""ability_wizard_elementalist28""}, {""$ID"": 207027, ""Url"": ""attributes"", ""$ID_NAME"": ""Elementalist29"", ""Name"": ""Storm Dust: Second Storm"", ""Icon"": ""ability_wizard_elementalist29""}]",,"{""$ID"": 2011, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_11"", ""Name"": ""Elementalist"", ""Icon"": ""c_wizard_elementalist""}",Storm Dust,0,0,0,0.0,0.0,204.0,14.3,5.0,0,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,114,17.200001,4
20701,Sorcerer_Summoning,60,"Summon the devil of the card inserted in your grimoire. The attack and defense of the summoned devil will be set according to your character's level, and will increase by 5% for each star on the corresponding card. The grimoire can only equip Devil-type monster cards.",Summons a Devil-type boss monster{nl}Devil's Additional Attack: #{CaptionRatio}#%{nl}Devil's Additional Defense: #{CaptionRatio}#%{nl}Duration: 900 seconds,"[""var value = 5 + (skill.Level * 2);"", ""return value;""]",,,,,,,,,0,icon_wizar_summon,20,5,,"{""$ID"": 643608, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Sorcerer_Summoning"", ""Name"": ""Siaulav Mage Gem"", ""Icon"": ""gem_mon_siaulav_mage""}","{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Summoning,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,83,10.5,4
20702,Sorcerer_AttackGround,3,Order the summoned devil from the Grimoire to move and attack in a targeted area.,Requires Summoned Devil{nl}Maximum Level: 1,,,,,,,,,,0,icon_wizar_attackground,1,5,,,"{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Attack Ground,0,0,0,0.0,0.0,0.0,0.0,1.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,56,0.0,4
20703,Sorcerer_Obey,20,"Ride the summoned devil from the Grimoire and take control of it. While mounted on the devil, your damage taken decreases.",Enables use of the devil's skills,,,,,,,,,,0,icon_wizar_abey,1,5,"[{""$ID"": 208011, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer15"", ""Name"": ""Riding: Increase Stats"", ""Icon"": ""ability_wizard_sorcerer15""}]",,"{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Riding,0,0,0,0.0,0.0,0.0,0.0,1.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,56,11.1,4
20704,Sorcerer_Morph,30,Mutates the summoned devil from the Grimoire to the devil that is equipped as a secondary card in the Grimoire while maintaining its previous stats.,Transform to another Devil-type boss that is added to the Grimoire,,,,,,,,,,0,icon_wizar_morph,1,5,,,"{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Morph,0,0,0,0.0,0.0,0.0,0.0,1.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,141,27.700001,4
20705,Sorcerer_Hold,3,Order the summoned devil to wait and guard a targeted area.,Requires Summoned Devil{nl}Maximum Level: 1,,,,,,,,,,0,icon_wizar_hold,1,5,,,"{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Hold,0,0,0,0.0,0.0,0.0,0.0,1.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,56,0.0,4
20706,Sorcerer_SummonFamiliar,40,"{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Summon familiars. The familiars rush to an enemy that you attack or one that attacks you, and then explodes. The explosion deals damage based on the summon's attack.",Attack: #{SkillFactor}#%{nl}Summons 5 Familiars{nl}Duration: 60 sec,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Sorcerer11\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,0,icon_wizar_summonfamiliar,20,5,"[{""$ID"": 208001, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer11"", ""Name"": ""Summon Familar: Enhance"", ""Icon"": ""ability_wizard_sorcerer11""}, {""$ID"": 208002, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer1"", ""Name"": ""Summon Familar: Splash"", ""Icon"": ""ability_wizard_sorcerer1""}]","{""$ID"": 643609, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Sorcerer_SummonFamiliar"", ""Name"": ""Terra Imp Gem"", ""Icon"": ""gem_mon_terranymph""}","{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Summon Familiar,0,0,0,0.0,0.0,559.0,17.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,114,14.3,4
20707,Sorcerer_SummonSalamion,60,Summon the fire devil Salamion. It follows its master and attacks enemies.,Salamion's Level: #{CaptionRatio2}#{nl}Salamion's Additional Attack: #{CaptionRatio}#%{nl}Salamion's Additional Defense #{CaptionRatio}#%{nl}Duration: 300 seconds,"[""var value = 5 + (skill.Level * 3);"", ""return value;""]","[""return pc.Lv""]",,,,,,,,0,icon_wizar_summonsalamion,20,5,"[{""$ID"": 208006, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer5"", ""Name"": ""Summon Salamion: Ignite"", ""Icon"": ""ability_wizard_sorcerer5""}, {""$ID"": 208007, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer6"", ""Name"": ""Summon Salamion: Blind"", ""Icon"": ""ability_wizard_sorcerer6""}, {""$ID"": 208013, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer17"", ""Name"": ""Summon Salamion: Heat"", ""Icon"": ""ability_wizard_sorcerer17""}]","{""$ID"": 643610, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Sorcerer_SummonSalamion"", ""Name"": ""Guardian Spider Gem"", ""Icon"": ""gem_mon_defender_spider""}","{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Summon Salamion,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,110,13.8,4
20708,Sorcerer_SummonServant,60,Summon a servant. The servant will grant beneficial effects while following its master. The number of buffs increases proportionally to the level of [Summon Servant].,Applies up to #{CaptionRatio}# times{nl}1st effect [+ AoE attack ratio]{nl}2nd effect [+ SP recovery speed]{nl}3rd effect [STA recovery]{nl}4th effect [+ Magic Defense]{nl}5th effect [+ Dark property attack]{nl}Consumes Empty Spellbook x#{SpendItemCount}#,"[""var value = skill.Level"", """", ""if (value > 5) {"", ""    value = 5"", ""}"", """", ""return value""]",,,,,,"[""return skill.SpendItemBaseCount;""]",,,0,icon_wizar_summonservant,5,5,"[{""$ID"": 208009, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer13"", ""Name"": ""Summon Servant: Quick Order"", ""Icon"": ""ability_wizard_sorcerer13""}]",,"{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Summon Servant,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,101,17.799999,4
20709,Sorcerer_Evocation,55,{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Attack enemies with a summoned devil based on the secondary card equipped in the Grimoire. Damage increases based on the caster's SPR.,Attack: #{SkillFactor}#%,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Sorcerer12\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,0,icon_wizar_evocation,20,5,"[{""$ID"": 208008, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer12"", ""Name"": ""Evocation: Enhance"", ""Icon"": ""ability_wizard_sorcerer12""}]","{""$ID"": 643834, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Sorcerer_Evocation"", ""Name"": ""Orange Grummer Gem"", ""Icon"": ""gem_mon_grummer_orange""}","{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Evocation,0,0,0,0.0,0.0,1389.300049,166.716003,10.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,149,26.200001,4
20710,Sorcerer_Desmodus,25,"{#993399}{ol}[Magic]{/}{/}{nl}Summon and release blood-sucking bats against enemies to inflict damage. Affected enemies receive the Vampirism debuff, which increases the summons' damage.",Attack: #{SkillFactor}#% x 2,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Sorcerer14\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,1,icon_wizar_desmodus,20,5,"[{""$ID"": 208010, ""Url"": ""attributes"", ""$ID_NAME"": ""Sorcerer14"", ""Name"": ""Desmodus: Enhance"", ""Icon"": ""ability_wizard_sorcerer14""}]","{""$ID"": 643835, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Sorcerer_Desmodus"", ""Name"": ""Kugheri Lyoni Gem"", ""Icon"": ""gem_mon_kucarry_lioni""}","{""$ID"": 2006, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_6"", ""Name"": ""Sorcerer"", ""Icon"": ""c_wizard_sorcerer""}",Desmodus,0,0,0,0.0,0.0,550.0,66.0,0.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,118,20.799999,4
20801,Chronomancer_Quicken,40,Temporarily increases the attack speed of you and your party members by manipulating time. The effect increases up to double proportional to the caster's SPR and the target's level.,Attack Speed: +#{CaptionRatio}#{nl}Duration: #{CaptionTime}# seconds{nl}Consumes #{SpendItemCount}# Time Crystal Fragment,"[""var value = 15 + (skill.Level * 10)"", ""return value""]",,,"[""return 30 + skill.Level * 6""]",,,"[""return skill.SpendItemBaseCount;""]",,,6,icon_wizar_quicken,20,5,"[{""$ID"": 209001, ""Url"": ""attributes"", ""$ID_NAME"": ""Chronomancer1"", ""Name"": ""Quicken: Critical Rate"", ""Icon"": ""ability_wizard_chronomancer1""}]","{""$ID"": 643616, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Chronomancer_Quicken"", ""Name"": ""Siaulamb Lagoon Gem"", ""Icon"": ""gem_mon_siaulamb""}","{""$ID"": 2008, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_8"", ""Name"": ""Chronomancer"", ""Icon"": ""c_wizard_chronomancer""}",Quicken,0,0,0,0.0,0.0,0.0,0.0,5.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,136,17.1,4
20802,Chronomancer_Samsara,120,Manipulate time to make a monster reappear on the same spot it was defeated. You must use it near monsters for it to have effect. Reincarnated monsters cannot be reincarnated again.,Duration: #{CaptionTime}# seconds{nl}Consumes #{SpendItemCount}# Time Crystal Fragment,,,,"[""return 5 + skill.Level * 1""]",,,"[""return skill.SpendItemBaseCount;""]",,,6,icon_wizar_samsara,20,5,"[{""$ID"": 209003, ""Url"": ""attributes"", ""$ID_NAME"": ""Chronomancer3"", ""Name"": ""Reincarnate: Two"", ""Icon"": ""ability_wizard_chronomancer3""}]","{""$ID"": 643617, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Chronomancer_Samsara"", ""Name"": ""Hohen Mane Gem"", ""Icon"": ""gem_mon_hohen_mane""}","{""$ID"": 2008, ""Url"": ""jobs"", ""$ID_NAME"": ""Char2_8"", ""Name"": ""Chronomancer"", ""Icon"": ""c_wizard_chronomancer""}",Reincarnate,0,0,0,0.0,0.0,0.0,0.0,1.0,5,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",0,False,101,12.7,4
