$ID,$ID_NAME,Description,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skill,Name,Unlock,UpgradePrice,UpgradeTime
303017,QuarrelShooter9,* Increases chances to afflict [Bleeding] on an enemy when damage is dealt with [Deploy Pavise] by 1%{nl}* Increases SP consumption by 10%{nl}{nl}{b}Quarrel Shooter 1st Circle required{b},ability_warrior_swordman3,True,10,[3003],30201,Deploy Pavise: Bleeding Chance,"[""var jobGrade = GetJobGrade(3003);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[50, 60, 70, 80, 90, 100, 110, 120, 130, 140]"
303018,QuarrelShooter23,* Enemies hit by [Rapid Fire] have a 50% chance of having their critical resistance reduced by 150 for a duration of 3 seconds per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Quarrel Shooter 2nd Circle required{b},ability_archer_quarrelshooter23,False,3,[3003],30205,Rapid Fire: Reduce Critical Resistance,"[""var jobGrade = GetJobGrade(3003);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1]","[16, 20, 24]"
304001,Sapper11,* Increases the damage dealt on an enemy with [Broom Trap] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper11,False,100,[3005],30306,Broom Trap: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304004,Sapper12,* Increases the damage dealt on an enemy with [Claymore] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper12,False,100,[3005],30302,Claymore: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304007,Sapper13,* Increases the damage dealt on an enemy with [Punji Stake] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper13,False,100,[3005],30303,Punji Stake: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304010,Sapper14,* Increases the damage dealt on an enemy with [Detonate Trap] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper14,False,100,[3005],30304,Detonate Traps: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304013,Sapper26,* Increases the damage dealt on an enemy with [Spike Shooter] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 3rd Circle required{b},ability_archer_sapper26,False,100,[3005],30308,Spike Shooter: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 25, 27, 29, 31, 33, 35, 38, 40, 43, 46, 49, 53, 57, 61, 65, 69, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 147, 157, 168, 180, 193, 206, 221, 236, 253, 270, 289, 310, 331, 354, 379, 406, 434, 465, 497, 532, 569, 609, 652, 698, 747, 799, 855, 915, 979, 1047, 1121, 1199, 1283, 1373, 1469, 1572, 1682, 1800, 1926, 2061, 2205, 2359, 2525, 2701, 2890, 3093, 3309, 3541, 3789]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304014,Sapper27,* Increases the damage dealt on an enemy with [Collar Bomb] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper27,False,100,[3005],30307,Collar Bomb: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304016,Sapper1,* Decreases time of first rotation by 0.3 seconds and increases number of rotations for [Broom Trap] by 0.8 per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper1,True,3,[3005],30306,Broom Trap: Revolutions Count,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1]","[20, 24, 28]"
304017,Sapper2,* Increases no. of targets of [Claymore] by 1 per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper2,True,3,[3005],30302,Claymore: Splash,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1]","[16, 20, 24]"
304018,Sapper3,"* When an enemy launched by [Punji Stake] hits the ground, it and nearby enemies are dealt 50% of physical attack as damage{nl}* Increases SP consumption by 30%{nl}{nl}{b}Sapper 1st Circle required{b}",ability_archer_sapper3,True,1,[3005],30303,Punji Stake: Knockdown Damage,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[1],[24]
304019,Sapper29,* Increases the damage dealt on an enemy with [Stake Stockades] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper29,False,100,[3005],30301,Stake Stockades: Enhance,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304020,Sapper30,* Deals 10% additional damage per attribute level on Flying-type monsters with [Claymore]{nl}* Increases SP consumption by 10%{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper30,True,5,[3005],30302,Claymore: Flying-type Compatibility,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1, 1]","[8, 12, 16, 20, 24]"
304021,Sapper31,* Deals 50% additional damage per attribute level on Flying-type monsters with [Detonate Traps]{nl}* Increases SP consumption by 10%{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper31,True,5,[3005],30304,Detonate Traps: Flying-type Compatibility,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1, 1]","[8, 12, 16, 20, 24]"
304022,Sapper32,* Reduces the number of Trap Kits consumed by [Punji Stake] from 2 to 1{nl}* Increases SP consumption by 10%{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper32,True,1,[3005],30303,Punji Stake: Improved Efficiency,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[1],[28]
304023,Sapper33,* Increases the damage of [Claymore] by 1.5 times{nl}* Consumes Trap Kit x10{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper33,True,1,[3005],30302,Claymore: Firepower Boost,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[1],[28]
304024,Sapper34,* Increases the critical chance of [Broom Trap] by 50%{nl}* Consumes Trap Kit x4{nl}{nl}{b}Sapper 3rd Circle required{b},ability_archer_sapper34,True,1,[3005],30306,Broom Trap: Firepower Boost,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[28],[32]
304025,Sapper35,* Increases the critical chance of [Spike Shooter] by 50%{nl}* Consumes Trap Kit x10{nl}{nl}{b}Sapper 3rd Circle required{b},ability_archer_sapper35,True,1,[3005],30308,Spike Shooter: Firepower Boost,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[28],[32]
304026,Sapper36,* [Punji Stake] is not canceled when being cast even after being attacked by an enemy{nl}* Increases SP consumption by 20%{nl}{nl}{b}Sapper 2nd Circle required{b},ability_archer_sapper36,True,1,[3005],30303,Punji Stake: Implacable,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[1],[28]
304027,Sapper37,* Sapper skills receive the attack values of your subweapon instead of the main weapon{nl}{nl}{b}Sapper 1st Circle required{b},ability_archer_sapper37,True,1,[3005],,Sapper: Subweapon Attack,"[""var jobGrade = GetJobGrade(3005);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[1],[24]
305001,Hunter1,* Enemies affected by [Pointing] have a 5% chance per attribute level to be afflicted with [Fear] for 3 seconds{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter6,True,3,[3002],30405,Pointing: Fear,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1]","[16, 20, 24]"
305002,Hunter3,* Decreases physical defense of an enemy attacked with [Retrieve] by 2% per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hunter 2nd Circle required{b},ability_archer_hunter3,True,5,[3002],30406,Retrieve: Decreased Defense,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1, 1]","[12, 16, 20, 24, 28]"
305003,Hunter4,Flying-type monsters who are brought to the ground by [Snatching] will receive 20% additional damage from [Slash] and [Strike] attacks per attribute level.{nl}* Increases SP consumption by 30%{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter4,True,5,[3002],30402,Snatching: Airborne Enemy Damage,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1, 1]","[8, 12, 16, 20, 24]"
305004,Hunter5,* Increases movement speed of companion from [Praise] by 1 per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter5,True,5,[3002],30404,Praise: Movement Speed,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1, 1]","[8, 12, 16, 20, 24]"
305005,Hunter7,* Decreases the magic defense of an enemy by affected by [Coursing] by 2% per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter7,True,3,[3002],30401,Coursing: Mental Breakdown,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1]","[16, 20, 24]"
305007,Hunter8,* Enemies attacked with [Rush Dog] have a 10% chance per attribute level to be afflicted with [Stun] for 6 sec{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter8,True,4,[3002],30403,Rush Dog: Stun,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[1, 1, 1, 1]","[12, 16, 20, 24]"
305008,Hunter9,* Increases the damage dealt on an enemy with [Coursing] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter9,False,100,[3002],30401,Coursing: Enhance,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305009,Hunter10,* Increases the damage dealt on an enemy with [Snatching] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter10,False,100,[3002],30402,Snatching: Enhance,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305010,Hunter11,* Increases the damage dealt on an enemy with [Crush] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hunter 1st Circle required{b},ability_archer_hunter11,False,100,[3002],30403,Rush Dog: Enhance,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305011,Hunter12,* Increases the damage dealt on an enemy with [Retrieve] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hunter 2nd Circle required{b},ability_archer_hunter12,False,100,[3002],30406,Retrieve: Enhance,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305012,Hunter13,"* Increases skill damage of [Coursing], [Snatching] and [Retrieve] by 1% of the companion's attack per attribute level{nl}{nl}{b}Hunter 1st Circle required{b}",ability_archer_hunter13,False,30,[3002],,Train: Ground Companion,"[""var jobGrade = GetJobGrade(3002);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
