$ID,$ID_NAME,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Material,Name,Potential,Price,ReinforceRatio,RequiredClass,RequiredLevel,Set,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
523328,LEG03_328,,"Keyarc equipment was once once amongst the most popular items made by the Kedoran Alliance. After Medzio Diena, the Alliance is once again selling this equipment, although it is unsure how much profit it can yield given that they are now being produced by other organizations as well.",50,3,icon_item_kiarc_leg,220,,,,,,2,Berthas Keyarc Leather Pants,8,0,1.0,1111,220,,0,1,7,0,0,0,363,363,0.0,0.0,1111,1,9,0,False,True,210.0
523329,LEG03_329,,"Barghar equipment was born of an attempt to reproduce Ruklys' legendary magic resistance equipment. It may not be as effective as Ruklys', but it is fairly useful nonetheless.",50,3,icon_item_vargu_leg,75,,,,,,3,Berths Barghar Plate Pants,8,0,1.0,1111,75,,0,1,4,0,0,0,130,261,0.0,0.0,1111,1,9,0,False,True,210.0
523330,LEG03_330,,"The first person to ever wear this equipment was Geoffrey Parecius, grandfather of current Lancer Master Noer Parecius. He is said to have been close to the Black family, possessing a strong interest in equipment making himself as well.",50,3,icon_item_swoolite_leg,220,,,,,,3,Berthas Suurit Plate Pants,8,0,1.0,1111,220,,0,1,7,0,0,0,363,726,0.0,0.0,1111,1,9,0,False,True,210.0
523331,LEG03_331,,A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.,50,3,icon_item_pants_kailinis,270,,,,,,0,Berthas Kalinis Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,886,443,0.0,0.0,1111,1,9,0,False,True,130.0
523332,LEG03_332,,A strong piece of armor made from an extremely rare type of white leather.,50,3,icon_item_pants_albinosas,270,,,,,,2,Berthas Albinosas Leather Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,443,443,0.0,0.0,1111,1,9,0,False,True,170.0
523333,LEG03_333,,A strong piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.,50,3,icon_item_pants_titanas,270,,,,,,3,Berthas Tajtanas Plate Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,443,886,0.0,0.0,1111,1,9,0,False,True,220.0
523334,LEG03_334,,A strong piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.,50,3,icon_item_pants_auksinis,315,,,,,,0,Berthas Oksinis Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,1031,515,0.0,0.0,1111,1,9,0,False,True,110.0
523335,LEG03_335,,A strong piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.,50,3,icon_item_pants_kaulas,315,,,,,,2,Berthas Kaulas Leather Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,515,515,0.0,0.0,1111,1,9,0,False,True,180.0
523336,LEG03_336,,A strong piece of armor worn by the royal knights of a faraway nation. It contains pure gold.,50,3,icon_item_pants_kryzius,315,,,,,,3,Berthas Krisius Plate Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,515,1031,0.0,0.0,1111,1,9,0,False,True,200.0
523337,LEG03_337,,Pants made from eagle feathers for flare. The feathers are not easily removed due to the quality of craftsmanship.,50,3,icon_item_cloth_pants_1,350,,,,,,0,Berthas Irellis Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,1143,571,0.0,0.0,1111,1,9,0,False,True,120.0
523338,LEG03_338,,Pants made from special ivy. They are environmentally friendly.,50,3,icon_item_leather_pants_1,350,,,,,,2,Berthas Jevenellis Leather Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,571,571,0.0,0.0,1111,1,9,0,False,True,170.0
523339,LEG03_339,,"Made with overlapping plates. Due to this imbrication, moving around in it is quite comfortable.",50,3,icon_item_iorn_pants_1,350,,,,,,3,Berthas Basticle Plate Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,571,1143,0.0,0.0,1111,1,9,0,False,True,190.0
523340,LEG03_340,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing.",50,3,icon_item_baronwear_pants,380,,,,,,0,Berthas Planeta Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,1239,619,0.0,0.0,1111,1,9,0,False,True,120.0
523341,LEG03_341,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing. ",50,3,icon_item_baldish_pants,380,,,,,,2,Berthas Ukas Leather Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,619,619,0.0,0.0,1111,1,9,0,False,True,170.0
523342,LEG03_342,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing. ",50,3,icon_item_pants_frost,380,,,,,,3,Berthas Galaktikos Plate Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,619,1239,0.0,0.0,1111,1,9,0,False,True,190.0
524103,LEG04_103,"[[6, 56.0], [47, 40.0]]",Useful equipment that will aid you in combat. {nl}Right-click to equip.,38,4,icon_item_pants_highland_green,75,,,,,,2,Hydra Trousers,9,2431,1.0,1111,75,,0,2,4,0,0,0,148,148,0.0,0.0,1111,1,9,0,False,False,110.0
524106,LEG04_106,"[[61, 62.0], [42, 34.0]]","Regardless of what rights the goddess of the earth may give, those who carry and use this equipment do so to their own abilities. Do you not wonder whether it possesses an even greater power?",40,0,icon_item_pants_acolyte_yellow,270,,,,,,0,Lolopanther Pants,13,8784,1.0,1111,270,"{""$ID_NAME"": ""set_028"", ""Name"": ""Lolopanther Set"", ""Link_Items"": [{""$ID"": 504106, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_106"", ""Name"": ""Lolopanther Gloves"", ""Icon"": ""icon_item_gloves_acolyte_yellow""}, {""$ID"": 514106, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_106"", ""Name"": ""Lolopanther Boots"", ""Icon"": ""icon_item_boots_acolyte_yellow""}, {""$ID"": 524106, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_106"", ""Name"": ""Lolopanther Pants"", ""Icon"": ""icon_item_pants_acolyte_yellow""}, {""$ID"": 534106, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_106"", ""Name"": ""Lolopanther Robe"", ""Icon"": ""icon_item_shirts_acolyte_yellow""}], ""$ID"": 28, ""Bonus3"": ""Add. Earth Property Damage {img green_up_arrow 16 16}42"", ""Bonus2"": ""SP Recovery {img green_up_arrow 16 16} 100"", ""Bonus5"": null, ""Bonus4"": ""INT {img green_up_arrow 16 16} 25"", ""Bonus7"": null, ""Bonus6"": null}",0,2,8,0,0,0,1128,564,0.0,0.0,1111,1,9,0,False,False,100.0
524107,LEG04_107,"[[55, 17.0], [49, 50.0], [42, 36.0]]","Some Lolopanther equipment was not also made using the power of the owner of the tower, Goddess Zemyna, but also of the invading demons. In this case, it is important to maintain balance for equipment.",40,0,icon_item_pants_nobleleather_yellow,270,,,,,,2,Lolopanther Leather Pants,13,8784,1.0,1111,270,"{""$ID_NAME"": ""set_029"", ""Name"": ""Lolopanther Leather Set"", ""Link_Items"": [{""$ID"": 504107, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_107"", ""Name"": ""Lolopanther Leather Gloves"", ""Icon"": ""icon_item_gloves_nobleleather_yellow""}, {""$ID"": 514107, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_107"", ""Name"": ""Lolopanther Leather Boots"", ""Icon"": ""icon_item_boots_nobleleather_yellow""}, {""$ID"": 524107, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_107"", ""Name"": ""Lolopanther Leather Pants"", ""Icon"": ""icon_item_pants_nobleleather_yellow""}, {""$ID"": 534107, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_107"", ""Name"": ""Lolopanther Leather Armor"", ""Icon"": ""icon_item_shirts_nobleleather_yellow""}], ""$ID"": 29, ""Bonus3"": ""Add. Earth Property Damage {img green_up_arrow 16 16}42"", ""Bonus2"": ""Critical Rate {img green_up_arrow 16 16} 46"", ""Bonus5"": null, ""Bonus4"": ""DEX {img green_up_arrow 16 16} 25"", ""Bonus7"": null, ""Bonus6"": null}",0,2,8,0,0,0,564,564,0.0,0.0,1111,1,9,0,False,False,130.0
524108,LEG04_108,"[[5, 1684.0], [51, 48.0], [42, 40.0]]",This piece of equipment helps your two legs stand firm on Goddess Zemyna's territory.,40,0,icon_item_pants_crusader,270,,,,,,3,Lolopanther Plate Leggings,13,8784,1.0,1111,270,"{""$ID_NAME"": ""set_030"", ""Name"": ""Lolopanther Plate Set"", ""Link_Items"": [{""$ID"": 504108, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_108"", ""Name"": ""Lolopanther Plate Gauntlets"", ""Icon"": ""icon_item_gloves_crusader""}, {""$ID"": 514108, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_108"", ""Name"": ""Lolopanther Plate Greaves"", ""Icon"": ""icon_item_boots_crusader""}, {""$ID"": 524108, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_108"", ""Name"": ""Lolopanther Plate Leggings"", ""Icon"": ""icon_item_pants_crusader""}, {""$ID"": 534108, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_108"", ""Name"": ""Lolopanther Plate Mail"", ""Icon"": ""icon_item_shirts_crusader""}], ""$ID"": 30, ""Bonus3"": ""Add. Earth Property Damage {img green_up_arrow 16 16}42"", ""Bonus2"": ""HP Recovery {img green_up_arrow 16 16} 190"", ""Bonus5"": null, ""Bonus4"": ""STR {img green_up_arrow 16 16} 25"", ""Bonus7"": null, ""Bonus6"": null}",0,2,8,0,0,0,564,1128,0.0,0.0,1111,1,9,0,False,False,150.0
524109,LEG04_109,"[[61, 114.0], [2, 13.0], [44, 70.0]]",It is rumored that the Kupoles had to make numerous requests to Goddess Zemyna to bless this piece of equipment with strong divine energy.,45,0,icon_item_pants_acolyte_silver,330,,,,,,0,Solmiki Pants,14,11656,1.0,1111,330,"{""$ID_NAME"": ""set_036"", ""Name"": ""Solmiki Cloth Set"", ""Link_Items"": [{""$ID"": 534109, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_109"", ""Name"": ""Solmiki Robe"", ""Icon"": ""icon_item_shirts_acolyte_silver""}, {""$ID"": 524109, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_109"", ""Name"": ""Solmiki Pants"", ""Icon"": ""icon_item_pants_acolyte_silver""}, {""$ID"": 514109, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_109"", ""Name"": ""Solmiki Boots"", ""Icon"": ""icon_item_boots_acolyte_silver""}, {""$ID"": 504109, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_109"", ""Name"": ""Solmiki Gloves"", ""Icon"": ""icon_item_gloves_acolyte_silver""}, {""$ID"": 584106, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK04_106"", ""Name"": ""Solmiki Medal"", ""Icon"": ""item_necklace_09_blue""}, {""$ID"": 604104, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_104"", ""Name"": ""Solmiki Bracelet"", ""Icon"": ""item_bracelet_09""}, {""$ID"": 604104, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_104"", ""Name"": ""Solmiki Bracelet"", ""Icon"": ""item_bracelet_09""}], ""$ID"": 36, ""Bonus3"": ""All Stats {img green_up_arrow 16 16}25"", ""Bonus2"": null, ""Bonus5"": null, ""Bonus4"": ""SP {img green_up_arrow 16 16}1437"", ""Bonus7"": ""Magic Attack {img green_up_arrow 16 16}571{nl}Magic Amplification {img green_up_arrow 16 16}69"", ""Bonus6"": ""Add. Earth Property Damage {img green_up_arrow 16 16}162""}",0,2,9,0,0,0,1373,686,0.0,0.0,1111,1,9,0,False,False,110.0
524110,LEG04_110,"[[55, 37.0], [49, 75.0], [44, 73.0]]",Goddess Zemyna does not always bless Solmiki equipment. The Kupoles do so in her place in such cases.,45,0,icon_item_pants_nobleleather_silver,330,,,,,,2,Solmiki Leather Pants,14,11656,1.0,1111,330,"{""$ID_NAME"": ""set_037"", ""Name"": ""Solmiki Leather Set"", ""Link_Items"": [{""$ID"": 534110, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_110"", ""Name"": ""Solmiki Leather Armor"", ""Icon"": ""icon_item_shirts_nobleleather_silver""}, {""$ID"": 524110, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_110"", ""Name"": ""Solmiki Leather Pants"", ""Icon"": ""icon_item_pants_nobleleather_silver""}, {""$ID"": 514110, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_110"", ""Name"": ""Solmiki Leather Boots"", ""Icon"": ""icon_item_boots_nobleleather_silver""}, {""$ID"": 504110, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_110"", ""Name"": ""Solmiki Leather Gloves"", ""Icon"": ""icon_item_gloves_nobleleather_silver""}, {""$ID"": 584107, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK04_107"", ""Name"": ""Solmiki Medal (Leather)"", ""Icon"": ""item_necklace_09_blue""}, {""$ID"": 604105, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_105"", ""Name"": ""Solmiki Bracelet (Leather)"", ""Icon"": ""item_bracelet_09""}, {""$ID"": 604105, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_105"", ""Name"": ""Solmiki Bracelet (Leather)"", ""Icon"": ""item_bracelet_09""}], ""$ID"": 37, ""Bonus3"": ""All Stats {img green_up_arrow 16 16}25"", ""Bonus2"": null, ""Bonus5"": null, ""Bonus4"": ""Critical Attack {img green_up_arrow 16 16}225{nl}Accuracy {img green_up_arrow 16 16}100"", ""Bonus7"": ""Physical Attack {img green_up_arrow 16 16}818"", ""Bonus6"": ""Evasion {img green_up_arrow 16 16}48{nl}Critical Rate {img green_up_arrow 16 16}72""}",0,2,9,0,0,0,686,686,0.0,0.0,1111,1,9,0,False,False,140.0
524111,LEG04_111,"[[5, 3069.0], [51, 99.0], [44, 82.0]]",Kupoles are not serious and solemn all the time; they know how to have fun as well. The magic on this particular piece of equipment shows their playful side.,45,0,icon_item_pants_crusader_silver,330,,,,,,3,Solmiki Plate Leggings,14,11656,1.0,1111,330,"{""$ID_NAME"": ""set_038"", ""Name"": ""Solmiki Plate Set"", ""Link_Items"": [{""$ID"": 534111, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP04_111"", ""Name"": ""Solmiki Plate Mail"", ""Icon"": ""icon_item_shirts_crusader_silver""}, {""$ID"": 524111, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG04_111"", ""Name"": ""Solmiki Plate Leggings"", ""Icon"": ""icon_item_pants_crusader_silver""}, {""$ID"": 514111, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT04_111"", ""Name"": ""Solmiki Plate Greaves"", ""Icon"": ""icon_item_boots_crusader_silver""}, {""$ID"": 504111, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND04_111"", ""Name"": ""Solmiki Plate Gauntlets"", ""Icon"": ""icon_item_gloves_crusader_silver""}, {""$ID"": 584108, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK04_108"", ""Name"": ""Solmiki Medal (Plate)"", ""Icon"": ""item_necklace_09_blue""}, {""$ID"": 604106, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_106"", ""Name"": ""Solmiki Bracelet (Plate)"", ""Icon"": ""item_bracelet_09""}, {""$ID"": 604106, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC04_106"", ""Name"": ""Solmiki Bracelet (Plate)"", ""Icon"": ""item_bracelet_09""}], ""$ID"": 38, ""Bonus3"": ""All Stats {img green_up_arrow 16 16}25"", ""Bonus2"": null, ""Bonus5"": null, ""Bonus4"": ""HP {img green_up_arrow 16 16}3942"", ""Bonus7"": ""Magic Defense {img green_up_arrow 16 16}247{nl}Physical Attack {img green_up_arrow 16 16}571"", ""Bonus6"": ""Physical Defense {img green_up_arrow 16 16}201{nl}5% chance of recovering 2% of your max HP every second for 5 sec when being attacked by Demon type enemies{nl}(Cooldown 10 sec)""}",0,2,9,0,0,0,686,1373,0.0,0.0,1111,1,9,0,False,False,180.0
524112,LEG04_112,,"Once used as an alliance uniform in days of economic prosperity, today it is worn for slightly  different purposes.",50,4,icon_item_alframerchant_pants,120,,,,,,0,Primus Alpra Pants,7,0,1.0,1111,120,,0,1,6,0,0,0,461,230,0.0,0.0,1111,1,9,0,False,True,100.0
524113,LEG04_113,,"A garment said to have originated from the East. Despite being made of leather, it is still a fairly breathable piece.",50,4,icon_item_eastengarden_pants,120,,,,,,2,Primus Eastern Leather Pants,7,0,1.0,1111,120,,0,1,6,0,0,0,230,230,0.0,0.0,1111,1,9,0,False,True,120.0
524114,LEG04_114,,"As a piece of equipment made from layers of iron plate, it was initially specialized to resist arrow attacks. These days, however, it has evolved to protect against all types of attacks equally.",50,4,icon_item_gladiuspangle_pants,120,,,,,,3,Primus Pangle Plate Leggings,7,0,1.0,1111,120,,0,1,6,0,0,0,230,461,0.0,0.0,1111,1,9,0,False,True,200.0
524115,LEG04_115,,A uniform worn by the kingdom's wizard combatants. Being able to wear this piece was considered a big honor in those days.,50,4,icon_item_warmage_pants,170,,,,,,0,Primus Warmage Pants,8,0,1.0,1111,170,,0,1,6,0,0,0,643,321,0.0,0.0,1111,1,9,0,False,True,100.0
524116,LEG04_116,,"A uniform worn by the kingdom's rangers. In those days, rangers were treated with the same reverence as knights.",50,4,icon_item_eaglestar_pants,170,,,,,,2,Primus Eaglestar Leather Pants,8,0,1.0,1111,170,,0,1,6,0,0,0,321,321,0.0,0.0,1111,1,9,0,False,True,127.0
524117,LEG04_117,,The official uniform of the kingdom's knight order.,50,4,icon_item_arkishknight_pants,170,,,,,,3,Primus Nyx Knight Pants,8,0,1.0,0010,170,,0,1,6,0,0,0,321,643,0.0,0.0,1111,1,9,0,False,True,210.0
524118,LEG04_118,,"Marone equipment originated from a religious order. In year 215 of the Kingdom, clerics began to divide into different orders, each developing their own style of equipment. Over time, these religious equipment items became more often used by those not related to an order.",50,4,icon_item_malone_leg,75,,,,,,0,Primus Marone Pants,8,0,1.0,1111,75,,0,1,4,0,0,0,297,148,0.0,0.0,1111,1,9,0,False,True,210.0
524119,LEG04_119,,Prakeh equipment remains as a heritage from the era of King Chaspael. The lack of beauty in each item reflects the hardship of living in those times.,50,4,icon_item_prake_leg,220,,,,,,0,Primus Prakeh Pants,8,0,1.0,1111,220,,0,1,7,0,0,0,825,412,0.0,0.0,1111,1,9,0,False,True,210.0
524120,LEG04_120,,"Razna equipment is named after a species of monster currently extinct. According to legends, the last few were isolated in a special location, as they were considered dangerous by demons and goddesses alike. The association between this monster and the equipment it's named after remains a mystery.",50,4,icon_item_razna_leg,75,,,,,,2,Primus Razna Leather Pants,8,0,1.0,1111,75,,0,1,4,0,0,0,148,148,0.0,0.0,1111,1,9,0,False,True,210.0
524121,LEG04_121,,"Keyarc equipment was once once amongst the most popular items made by the Kedoran Alliance. After Medzio Diena, the Alliance is once again selling this equipment, although it is unsure how much profit it can yield given that they are now being produced by other organizations as well.",50,4,icon_item_kiarc_leg,220,,,,,,2,Primus Keyarc Leather Pants,8,0,1.0,1111,220,,0,1,7,0,0,0,412,412,0.0,0.0,1111,1,9,0,False,True,210.0
524122,LEG04_122,,"Barghar equipment was born of an attempt to reproduce Ruklys' legendary magic resistance equipment. It may not be as effective as Ruklys', but it is fairly useful nonetheless.",50,4,icon_item_vargu_leg,75,,,,,,3,Primus Barghar Plate Pants,8,0,1.0,1111,75,,0,1,4,0,0,0,148,297,0.0,0.0,1111,1,9,0,False,True,210.0
524123,LEG04_123,,"The first person to ever wear this equipment was Geoffrey Parecius, grandfather of current Lancer Master Noer Parecius. He is said to have been close to the Black family, possessing a strong interest in equipment making himself as well.",50,4,icon_item_swoolite_leg,220,,,,,,3,Primus Suurit Plate Pants,8,0,1.0,1111,220,,0,1,7,0,0,0,412,825,0.0,0.0,1111,1,9,0,False,True,210.0
524124,LEG04_124,,A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.,50,4,icon_item_pants_kailinis,270,,,,,,0,Primus Kalinis Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,1007,503,0.0,0.0,1111,1,9,0,False,True,130.0
524125,LEG04_125,,A strong piece of armor made from an extremely rare type of white leather.,50,4,icon_item_pants_albinosas,270,,,,,,2,Primus Albinosas Leather Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,503,503,0.0,0.0,1111,1,9,0,False,True,170.0
524126,LEG04_126,,A strong piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.,50,4,icon_item_pants_titanas,270,,,,,,3,Primus Tajtanas Plate Pants,9,0,1.0,1111,270,,0,1,8,0,0,0,503,1007,0.0,0.0,1111,1,9,0,False,True,220.0
524127,LEG04_127,,A strong piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.,50,4,icon_item_pants_auksinis,315,,,,,,0,Primus Oksinis Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,1171,585,0.0,0.0,1111,1,9,0,False,True,110.0
524128,LEG04_128,,A strong piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.,50,4,icon_item_pants_kaulas,315,,,,,,2,Primus Kaulas Leather Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,585,585,0.0,0.0,1111,1,9,0,False,True,180.0
524129,LEG04_129,,A strong piece of armor worn by the royal knights of a faraway nation. It contains pure gold.,50,4,icon_item_pants_kryzius,315,,,,,,3,Primus Krisius Plate Pants,10,0,1.0,1111,315,,0,1,9,0,0,0,585,1171,0.0,0.0,1111,1,9,0,False,True,200.0
524130,LEG04_130,,Pants made from eagle feathers for flare. The feathers are not easily removed due to the quality of craftsmanship.,50,4,icon_item_cloth_pants_1,350,,,,,,0,Primus Irellis Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,1299,649,0.0,0.0,1111,1,9,0,False,True,120.0
524131,LEG04_131,,Pants made from special ivy. They are environmentally friendly.,50,4,icon_item_leather_pants_1,350,,,,,,2,Primus Jevenellis Leather Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,649,649,0.0,0.0,1111,1,9,0,False,True,170.0
524132,LEG04_132,,"Made with overlapping plates. Due to this imbrication, moving around in it is quite comfortable.",50,4,icon_item_iorn_pants_1,350,,,,,,3,Primus Basticle Plate Pants,11,0,1.0,1111,350,,0,1,9,0,0,0,649,1299,0.0,0.0,1111,1,9,0,False,True,190.0
524133,LEG04_133,"[[52, 288.0], [3, 57.0], [7, 586.0]]","The white fur works nicely for decoration, but it's also enchanted to provide exceptional magic defense.",50,4,icon_item_9rank_cloth_01_pants,350,,,,,"[{""$ID"": 30554, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG04_133"", ""Name"": ""Recipe - Laitas Pants"", ""Icon"": ""icon_item_pants_misc5""}]",0,Laitas Pants,13,0,1.0,1111,350,,0,1,9,0,0,0,1299,649,0.0,0.0,1111,1,9,0,False,False,130.0
524134,LEG04_134,"[[62, 24.0], [55, 46.0], [4, 57.0]]","It is said that the eye of a pumpkin provides more detectability. However, most people think that is just a rumor.",50,4,icon_item_9rank_leather_02_pants,350,,,,,"[{""$ID"": 30555, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG04_134"", ""Name"": ""Recipe - Fietas Leather Pants"", ""Icon"": ""icon_item_pants_misc5""}]",2,Fietas Leather Pants,13,0,1.0,1111,350,,0,1,9,0,0,0,649,649,0.0,0.0,1111,1,9,0,False,False,180.0
524135,LEG04_135,"[[53, 288.0], [0, 57.0], [5, 1764.0]]","After the rumor of relativity between Ausura and this equipment vanished, the effectiveness of this equipment became famous. Most of all the actual demand will be the main reason after Medzio Diena.",50,4,icon_item_9rank_iorn_02_pants,350,,,,,"[{""$ID"": 30556, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG04_135"", ""Name"": ""Recipe - Ausura Plate Pants"", ""Icon"": ""icon_item_pants_misc5""}]",3,Ausura Plate Pants,13,0,1.0,1111,350,,0,1,9,0,0,0,649,1299,0.0,0.0,1111,1,9,0,False,False,210.0
524136,LEG04_136,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing.",50,4,icon_item_baronwear_pants,380,,,,,,0,Primus Planeta Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,1408,704,0.0,0.0,1111,1,9,0,False,True,120.0
524137,LEG04_137,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing. ",50,4,icon_item_baldish_pants,380,,,,,,2,Primus Ukas Leather Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,704,704,0.0,0.0,1111,1,9,0,False,True,170.0
524138,LEG04_138,,"Among the old Nicopolis items that have reappeared after Medzio Diena, many are weapons, but armor items are relatively rare. There is no telling where the people who wore these items disappeared to, but some seem to have left behind their clothing. ",50,4,icon_item_pants_frost,380,,,,,,3,Primus Galaktikos Plate Pants,10,0,1.0,1111,380,,0,1,9,0,0,0,704,1408,0.0,0.0,1111,1,9,0,False,True,190.0
525101,LEG05_101,,"Some say that Teliavelis has several ideas ready for future gear series, ideas no one has ever thought of before. Apparently, he is just waiting for the right time to reveal them.",50,0,icon_item_velcofer01_cloth_pants,360,,,,,,0,Velcoffer Pants,14,0,1.0,1111,360,,0,1,10,0,0,0,1495,747,0.0,0.0,1111,1,9,0,False,False,110.0
525102,LEG05_102,,"According to Teliavelis, after Medzio Diena the magic used to enhance equipment items has been irreversibly changed. Therefore, in his gear he prefers to focus on the performance, leaving the magic components open to more diverse setups.",50,0,icon_item_velcofer01_leather_pants,360,,,,,,2,Velcoffer Leather Pants,14,0,1.0,1111,360,,0,1,10,0,0,0,747,747,0.0,0.0,1111,1,9,0,False,False,110.0
525103,LEG05_103,,"According to legends, the most powerful dragons are still alive in the dragon world. As long as their realm is dominated by the Froster Lord, however, the dragons will remain trapped there, unable to escape. ",50,0,icon_item_velcofer01_iorn_pants,360,,,,,,3,Velcoffer Plate Pants,14,0,1.0,1111,360,,0,1,10,0,0,0,747,1495,0.0,0.0,1111,1,9,0,False,False,110.0
525104,LEG05_104,,"Some say that Teliavelis has several ideas ready for future gear series, ideas no one has ever thought of before. Apparently, he is just waiting for the right time to reveal them.",50,0,icon_item_velcofer01_cloth_pants,360,,"[{""$ID"": 642916, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_I_016"", ""Name"": ""Velcoffer Cube"", ""Icon"": ""icon_item_cube_gold_blow""}]",,,,0,Velcoffer Pants,14,0,1.0,1111,360,,0,1,10,0,0,0,1495,747,0.0,0.0,0000,1,9,0,False,False,110.0
