$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
58639,ERD_Chromadog,4,A monster whose habitat has been relocated close to the volcano.,4914,2745,2,mon_chromadog,154,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 87, ""Quantity_MIN"": 83}, {""Chance"": 34.0, ""Item"": 645460, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 6.66, ""Item"": 640264, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.32, ""Item"": 628036, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680215, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685215, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Chromadog,0,5,1,1325,713,2442,1314,200,123,0,63,413,154,138,1830,4250,95,154,26090,31,1428,31,95,0
58640,ERD_Socket_bow,4,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena.,5097,2811,5,mon_socket_bow,157,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 136, ""Quantity_MIN"": 130}, {""Chance"": 20.0, ""Item"": 645580, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680372, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685372, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": 643698, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Socket Archer,4,5,1,1291,861,1503,1002,109,219,0,105,284,204,157,2936,4849,48,94,25832,48,1773,56,64,0
58641,ERD_Stoulet_mage,3,"A demon that respects the strong and is cruel to the weak. Nonetheless, its aggression trivializes this characteristic.",5035,2788,0,mon_stoulet_mage,156,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 3, ""Quantity_MIN"": 3}, {""Chance"": 24.0, ""Item"": 645429, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.18, ""Item"": 645615, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.18, ""Item"": 645603, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Stoulet Mage,1,5,1,3067,2045,2098,1399,156,109,0,48,243,109,249,3805,2049,32,156,20229,112,2286,96,32,0
58642,ERD_InfroRocktor_red,4,A small monster that is part turtle and part mineral. It prefers living in solitude rather than in a group.,4732,2680,2,mon_infrorocktor_red,151,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 194, ""Quantity_MIN"": 185}, {""Chance"": 2.02, ""Item"": 645200, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.4, ""Item"": 34018, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680218, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685218, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Red Infrorocktor,4,5,1,1536,512,1791,597,105,211,0,101,273,196,151,2781,4606,46,90,23799,46,1707,54,62,0
58643,ERD_new_desmodus_black,3,A popular theory is that you have to be a demon to use this messenger.,4128,2266,0,mon_new_desmodus_black,158,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 50.0, ""Item"": 645202, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680223, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685223, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Black Desmodus,1,5,0,2485,2033,1699,1390,158,110,0,48,245,110,252,2902,1563,32,158,16596,114,2312,97,32,0
58644,ERD_zigri,3,A demon minion found throughout the world. ,4177,2283,0,mon_zigri,159,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 22.0, ""Item"": 645346, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Zigri,1,5,0,2730,1820,1868,1245,159,111,0,49,246,111,254,2929,1577,32,159,16827,114,2332,98,32,0
58645,ERD_hook,2,It used its hook on a large monster to come over from the demon realm and has gone through a lot of change.,5284,2877,1,mon_hook,160,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 86, ""Quantity_MIN"": 82}, {""Chance"": 20.0, ""Item"": 645213, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680176, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685176, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4780, ""Population"": 12, ""TimeRespawn"": 0.0}]",Old Hook,1,5,1,2636,1419,1738,936,160,112,0,49,250,112,256,3087,1662,33,160,21296,115,2352,99,33,0
58646,ERD_slime_dark_blue,2,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",5932,3099,0,mon_slime_dark_blue,170,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 44, ""Quantity_MIN"": 42}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Blue Slime,4,5,1,1667,714,1941,832,118,237,0,113,316,221,170,3281,3555,52,102,30657,52,1925,61,70,0
58647,ERD_flask_blue,4,A monster derived from a Wizard's personal belongings. It's color varies depending on what it was containing at the time.,5071,2587,2,mon_flask_blue,176,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 176, ""Quantity_MIN"": 167}, {""Chance"": 40.0, ""Item"": 645237, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680394, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685394, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Blue Flask,4,5,0,1189,973,1383,1131,123,246,0,117,328,228,176,2580,4227,54,105,26397,54,1991,63,72,0
58648,ERD_defender_spider_blue,4,It gets created when the stone pieces or the stone figures of the buildings which the demons stayed change.,6067,3144,0,mon_defender_spider_blue,172,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 225, ""Quantity_MIN"": 213}, {""Chance"": 0.02, ""Item"": 680479, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685479, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Blue Guardian Spider,1,5,1,2664,1776,1752,1168,172,120,0,53,267,120,275,3419,2842,35,172,24814,123,2523,106,35,0
58649,ERD_belegg,3,It is uncertain which roles Belegg is responsible for and whether they are just moving magical creatures.,6202,3189,4,mon_belegg,174,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 68, ""Quantity_MIN"": 65}, {""Chance"": 35.0, ""Item"": 649210, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680213, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685213, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Belegg,4,5,1,1967,1311,2269,1513,121,243,0,116,323,226,174,4256,4610,53,104,32219,53,1965,62,71,0
58650,ERD_Tombsinker,4,"Many creatures have been placed in the Royal Mausoleum, including the Tombsinker, to guard against intruding demons.",6202,3189,0,mon_tombsinker,174,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 67, ""Quantity_MIN"": 64}, {""Chance"": 0.02, ""Item"": 680142, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685142, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": 643742, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Tombsinker,4,5,1,1348,1103,1568,1283,121,243,0,116,323,226,174,3388,5553,53,104,32219,53,1965,62,71,0
58651,ERD_Bavon,3,"When it comes to flight, Bavon would be better just floating there as is.",6135,3166,1,mon_bavon,173,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 174, ""Quantity_MIN"": 166}, {""Chance"": 5.0, ""Item"": 645409, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680353, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685353, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Bavon,0,5,1,1903,1268,3401,2267,224,138,0,71,471,173,155,2731,4097,106,173,33331,35,1607,35,106,0
58652,ERD_bubbe_mage_ice,1,"For the last several years, the Vubbe society became severely differentiated and complicated. The number of Vubbe that are able to learn magic after Medzio Diena has greatly increased and their techniques are similar to that of earlier human wizards. It is interesting to see whether they will be able to replicate human Cyromancer techniques. ",6408,3256,4,mon_bubbe_mage_ice,177,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 77, ""Quantity_MIN"": 73}, {""Chance"": 0.36, ""Item"": 645603, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680188, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685188, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643600, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Vubbe Ice Wizard,0,5,1,1693,725,3121,1337,230,141,0,72,483,177,159,3405,3334,109,177,34919,36,1647,36,109,0
58653,ERD_Bagworm,3,"The number of Bagworms is no longer increasing, yet its current population is enough not to worry about extinction.",6618,3324,7,mon_bagworm,180,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 54, ""Quantity_MIN"": 52}, {""Chance"": 25.0, ""Item"": 645161, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.45, ""Item"": 628027, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680077, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685077, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 40, ""TimeRespawn"": 0.0}]",Bagworm,2,5,1,2873,1915,3021,2014,180,125,0,74,546,108,234,3239,3418,129,251,34183,37,1914,55,74,0
58654,ERD_hogma_warrior,4,"Hogma is smarter than the Vubbes so they use tools, but due to its strong instinct, it tends to make mistakes and hardly makes any progress.",6478,3279,2,mon_hogma_warrior,178,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 10.0, ""Item"": 645177, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 645364, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680126, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685126, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 30, ""TimeRespawn"": 0.0}]",Hogma Warrior,0,5,1,1581,851,2914,1569,231,142,0,73,485,178,160,2240,5146,109,178,35356,36,1653,36,109,0
58655,ERD_zinutekas,4,"Though their appearance can be mistaken with other similar-looking monsters, Zinutekas are artificially constructed by magic.",6618,3324,1,mon_zinutekas,180,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 47, ""Quantity_MIN"": 44}, {""Chance"": 32.0, ""Item"": 645179, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.71, ""Item"": 640264, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680136, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685136, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": 643879, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4800, ""Population"": 15, ""TimeRespawn"": 0.0}]",Zinutekas,4,5,1,1788,766,2081,892,125,251,0,120,335,234,180,3554,5810,55,108,34761,55,2031,64,74,0
58656,ERD_NightMaiden,1,They are servants and body guards to the Demon Lords.,7414,3864,0,mon_nightmaiden,191,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 88, ""Quantity_MIN"": 84}, {""Chance"": 0.02, ""Item"": 680256, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685256, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": 643761, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Night Maiden,1,5,1,3027,2018,1986,1324,191,133,0,58,297,133,305,6033,2118,39,191,30739,137,2794,117,39,0
58657,ERD_NightMaiden_mage,3,They are servants and body guards to the Demon Lords.,7564,3913,4,mon_nightmaiden_mage,193,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 114, ""Quantity_MIN"": 108}, {""Chance"": 1.71, ""Item"": 640264, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680265, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685265, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Dawn Maiden,1,5,1,3971,2647,2709,1806,193,135,0,59,299,135,308,5049,2718,39,193,31422,138,2820,118,39,0
58658,ERD_NightMaiden_bow,3,They are servants and body guards to the Demon Lords.,7489,3888,0,mon_nightmaiden_bow,192,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 100, ""Quantity_MIN"": 95}, {""Chance"": 1.71, ""Item"": 640264, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": 142108, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680271, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685271, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Darkness Maiden,1,5,1,3947,2631,2694,1796,192,134,0,59,298,134,307,5020,2703,39,192,31100,137,2813,118,39,0
58659,ERD_wizards_marmotte,3,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",7641,3937,0,mon_wizards_marmotte,194,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 90, ""Quantity_MIN"": 85}, {""Chance"": 1.5, ""Item"": 640054, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 640264, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680226, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685226, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Wizard Shaman Doll,4,5,1,2423,1304,2793,1504,135,271,0,129,360,252,194,4903,5312,59,116,40759,59,2190,69,79,0
58660,ERD_charog,1,A monster derived from a demonic world frog. It is hard to speculate what the original form might have been due to the heavy mutation.,7641,3937,0,mon_charog,194,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}]","[{""Map"": 4820, ""Population"": 30, ""TimeRespawn"": 0.0}]",Charog,1,5,1,3081,2054,2022,1348,194,135,0,59,301,135,310,6150,2161,39,194,31745,139,2840,119,39,0
58661,ERD_charcoal_walker,1,It's unsure that the demons ignore these monsters and use for the firewood by sacrificing.,6051,3130,0,mon_charcoal_walker,193,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 24, ""Quantity_MIN"": 23}]","[{""Map"": 4820, ""Population"": 30, ""TimeRespawn"": 0.0}]",Charcoal Walker,1,5,0,2661,1774,1747,1164,193,135,0,59,299,135,308,4582,1610,39,193,25138,138,2820,118,39,0
58662,ERD_Harugal,4,A demon that follows the Demon Lord Hauberk. Most of them still show their loyalty to Hauberk even after their owner was sealed by Helgasercle.,9720,4905,4,mon_harugal,200,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 286, ""Quantity_MIN"": 272}, {""Chance"": 14.0, ""Item"": 645579, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 2.0, ""Item"": 645601, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680288, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685288, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 10, ""TimeRespawn"": 0.0}]",Harugal,1,5,2,3777,2034,2486,1338,200,140,0,61,322,140,320,4821,3965,41,200,42449,143,2932,123,41,0
58663,ERD_tower_of_firepuppet_black,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",6234,3189,0,mon_tower_of_firepuppet_black,196,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 23.5, ""Item"": 645204, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680227, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685227, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Black Shaman Doll,4,5,0,1358,1111,1578,1291,137,274,0,130,374,254,196,4481,3234,60,117,33447,60,2216,70,80,0
58664,ERD_Hallowventor,1,Please do not look directly into their hoods.,9534,4843,0,mon_hallowventor,198,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 135, ""Quantity_MIN"": 128}, {""Chance"": 20.0, ""Item"": 645481, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.41, ""Item"": 645193, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.25, ""Item"": 649203, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680179, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685179, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643605, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Hallowventer,1,5,2,4019,1722,2641,1131,198,138,0,60,317,138,316,7269,2560,40,198,41557,142,2892,121,40,0
58665,ERD_Geppetto,1,"The name of this monster suits its appearance, but it doesn't reflect its nature at all.",8023,4062,1,mon_geppetto,199,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 2.14, ""Item"": 645171, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.95, ""Item"": 645445, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 645257, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680095, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685095, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 20, ""TimeRespawn"": 0.0}]",Geppetto,5,5,1,2528,1083,2695,1155,199,199,0,122,380,398,199,5049,3357,61,0,53146,61,2119,61,102,0
58666,ERD_Shardstatue,4,A possessed demonic monster obsessed with the divine Goddess Statues.,8100,4087,5,mon_shardstatue,200,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 101, ""Quantity_MIN"": 96}, {""Chance"": 0.15, ""Item"": 602109, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680315, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685315, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 30, ""TimeRespawn"": 0.0}]",Shardstatue,4,5,1,1745,1163,2029,1352,140,280,0,133,382,260,200,4088,6641,61,120,43673,61,2256,71,82,0
58667,ERD_GoblinWarrior_red,3,"It is unknown whether Vubbe Fighters are trained, or just have a natural aptitude for combat.",9720,4905,2,mon_goblin_warrior_red,200,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 30, ""Quantity_MIN"": 28}, {""Chance"": 80.0, ""Item"": 645129, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.81, ""Item"": 645293, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 11.0, ""Item"": 640073, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.49, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680023, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685023, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643515, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4820, ""Population"": 10, ""TimeRespawn"": 0.0}]",Red Vubbe Fighter,0,5,2,2469,1646,4417,2944,260,160,0,82,566,200,180,3798,5697,123,200,56562,41,1866,41,123,0
58668,ERD_Pawndel,3,The sister of Pawnd. Carries a scythe that is much taller than itself. It's name depends on where and what it is born of.,8896,4338,0,mon_pawndel,210,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}, {""Chance"": 10.0, ""Item"": 645618, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680066, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685066, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": 643525, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4840, ""Population"": 15, ""TimeRespawn"": 0.0}]",Pawndel,1,5,1,5145,2205,3507,1503,210,147,0,64,338,147,336,5629,3031,43,210,37556,150,3077,129,43,0
58669,ERD_pawnd,3,A soldier that makes up the army of the demons.,8979,4363,0,mon_pawnd,211,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 10.0, ""Item"": 645618, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.4, ""Item"": 628051, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680067, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685067, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": 643739, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4840, ""Population"": 25, ""TimeRespawn"": 0.0}]",Pawnd,1,5,1,5172,2216,3524,1510,211,147,0,64,339,147,337,5663,3049,43,211,37912,151,3084,129,43,0
58670,ERD_Galok,3,Galok is a monster who command workers in the demon realm.,11676,5511,0,mon_galok,220,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 76, ""Quantity_MIN"": 72}, {""Chance"": 25.0, ""Item"": 645330, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.3, ""Item"": 602103, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680065, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685065, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643591, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4840, ""Population"": 3, ""TimeRespawn"": 1200.0}]",Galok,1,5,2,6317,2105,4309,1436,220,154,0,67,354,154,352,6862,3694,45,220,51687,157,3222,135,45,0
58671,ERD_zombiegirl2,4,Deadborns turn into Rodelins when they receive a lot of influences from demons or when they are acknowledged by the high-ranked demons.,9144,4414,0,mon_zombiegirl2,213,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 14, ""Quantity_MIN"": 13}, {""Chance"": 2.5, ""Item"": 511105, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4840, ""Population"": 15, ""TimeRespawn"": 0.0}]",Rodelin,1,5,1,3459,2306,2268,1512,213,149,0,65,341,149,340,4542,3725,43,213,38679,152,3110,130,43,0
