$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643578,Gem_Fencer_Flanconnade,,"[{""Stat"": ""\u6ed1\u528d\u523a\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6ed1\u528d\u523a\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,11107,noname,100,0.0,0.0,TTTT,11,0,1.0
643579,Gem_Fencer_AttaqueComposee,"[{""Stat"": ""\u9023\u7e8c\u64ca\u523a\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9023\u7e8c\u64ca\u523a\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,11101,noname,100,0.0,0.0,TTTT,11,0,1.0
643580,Gem_Wizard_EnergyBolt,,"[{""Stat"": ""\u80fd\u91cf\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u80fd\u91cf\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_moss3,,,,,,20001,竹葉蟲寶石,100,0.0,0.0,TTTT,11,0,1.0
643581,Gem_Wizard_Lethargy,"[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_onion,,,,,,20002,凱帕寶石,100,0.0,0.0,TTTT,11,0,1.0
643582,Gem_Wizard_Sleep,,"[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_shredded,,,,,,20003,撕裂者寶石,100,0.0,0.0,TTTT,11,0,1.0
643583,Gem_Wizard_ReflectShield,,,,"[{""Stat"": ""\u9b54\u6cd5\u8b77\u76fe\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_popolion3,,,,,,20004,波波小獅王寶石,100,0.0,0.0,TTTT,11,0,1.0
643584,Gem_Wizard_EarthQuake,"[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_whip_vine,,,,,,20005,拉普拉沃寶石,100,0.0,0.0,TTTT,11,0,1.0
643585,Gem_Wizard_Surespell,,,,"[{""Stat"": ""\u7d55\u5c0d\u8a60\u5531\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_banshee,,,,,,20006,報喪女妖寶石,100,0.0,0.0,TTTT,11,0,1.0
643586,Gem_Wizard_MagicMissile,,"[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_templeslave_mage,,,,,,20007,神殿奴隸博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643587,Gem_Pyromancer_FireBall,"[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_deadbornscab_mage,,,,,,20101,死產斯凱伯魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643588,Gem_Pyromancer_FireWall,,"[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_new_desmodus,,,,,,20102,吸血蝙蝠寶石,100,0.0,0.0,TTTT,11,0,1.0
643589,Gem_Pyromancer_EnchantFire,"[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_zibu_maize,,,,,,20103,暗黑麥茲寶石,100,0.0,0.0,TTTT,11,0,1.0
643590,Gem_Pyromancer_Flare,,"[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tiny_mage,,,,,,20104,提尼魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643591,Gem_Pyromancer_FlameGround,"[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_galok,,,,,,20107,卡露克寶石,100,0.0,0.0,TTTT,11,0,1.0
643592,Gem_Pyromancer_FirePillar,,"[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_chupacabra_desert,,,,,,20105,沙漠卓柏卡布拉寶石,100,0.0,0.0,TTTT,11,0,1.0
643593,Gem_Pyromancer_HellBreath,"[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_colimen_mage,,,,,,20106,柯里曼魔法師的寶石,100,0.0,0.0,TTTT,11,0,1.0
643594,Gem_Cryomancer_IceBolt,,"[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_caro,,,,,,20201,卡羅寶石,100,0.0,0.0,TTTT,11,0,1.0
643595,Gem_Cryomancer_IciclePike,"[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_carcashu,,,,,,20202,卡樂卡修寶石,100,0.0,0.0,TTTT,11,0,1.0
643596,Gem_Cryomancer_IceWall,,"[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_humming_bud,,,,,,20203,賀敏勃德寶石,100,0.0,0.0,TTTT,11,0,1.0
643597,Gem_Cryomancer_IceBlast,"[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tanu,,,,,,20204,提努寶石,100,0.0,0.0,TTTT,11,0,1.0
643598,Gem_Cryomancer_Gust,,"[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_wendigo,,,,,,20206,溫迪戈寶石,100,0.0,0.0,TTTT,11,0,1.0
643599,Gem_Cryomancer_SnowRolling,"[{""Stat"": ""\u6efe\u52d5\u96ea\u7403\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6efe\u52d5\u96ea\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_minos_mage,,,,,,20207,米諾斯博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643600,Gem_Cryomancer_FrostPillar,,"[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_bubbe_mage_ice,,,,,,20208,布貝冰凍魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643601,Gem_Psychokino_PsychicPressure,"[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_spector_gh,,,,,,20301,綠色幻影亡靈寶石,100,0.0,0.0,TTTT,11,0,1.0
643602,Gem_Psychokino_Telekinesis,,"[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_wendigo_mage,,,,,,20302,溫迪戈魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643603,Gem_Psychokino_Swap,"[{""Stat"": ""\u4f4d\u7f6e\u4e92\u63db\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u4f4d\u7f6e\u4e92\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_colitile,,,,,,20303,蔻利達伊爾寶石,100,0.0,0.0,TTTT,11,0,1.0
643604,Gem_Psychokino_Teleportation,"[{""Stat"": ""\u77ac\u9593\u79fb\u52d5\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u77ac\u9593\u79fb\u52d5\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_moss3,,,,,,20304,地下墓穴竹葉蟲寶石,100,0.0,0.0,TTTT,11,0,1.0
643605,Gem_Psychokino_MagneticForce,,"[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hallowventor,,,,,,20305,幽靈范托寶石,100,0.0,0.0,TTTT,11,0,1.0
643606,Gem_Psychokino_Raise,"[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_elet,,,,,,20306,艾雷寶石,100,0.0,0.0,TTTT,11,0,1.0
643607,Gem_Psychokino_GravityPole,,"[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tama,,,,,,20307,橘色泰瑪寶石,100,0.0,0.0,TTTT,11,0,1.0
643608,Gem_Sorcerer_Summoning,"[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_siaulav_mage,,,,,,20701,夏烏爾拉伯博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643609,Gem_Sorcerer_SummonFamiliar,,"[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_terranymph,,,,,,20706,泰拉伊普寶石,100,0.0,0.0,TTTT,11,0,1.0
643610,Gem_Sorcerer_SummonSalamion,"[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_defender_spider,,,,,,20707,守護蜘蛛寶石,100,0.0,0.0,TTTT,11,0,1.0
643611,Gem_Linker_Physicallink,,"[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_whip_vine,,,,,,20402,寇里妖花寶石,100,0.0,0.0,TTTT,11,0,1.0
643612,Gem_Linker_JointPenalty,"[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_dandel,,,,,,20403,丹德爾寶石,100,0.0,0.0,TTTT,11,0,1.0
643613,Gem_Linker_HangmansKnot,,"[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_velwriggler,,,,,,20404,貝里克洛寶石,100,0.0,0.0,TTTT,11,0,1.0
643614,Gem_Linker_SpiritualChain,"[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_scorpion,,,,,,20405,吉努特卡斯寶石,100,0.0,0.0,TTTT,11,0,1.0
643615,Gem_Linker_UmbilicalCord,,"[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_cyst,,,,,,20406,西斯特寶石,100,0.0,0.0,TTTT,11,0,1.0
643616,Gem_Chronomancer_Quicken,"[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_siaulamb,,,,,,20801,夏爾蘭傭兵寶石,100,0.0,0.0,TTTT,11,0,1.0
643617,Gem_Chronomancer_Samsara,,"[{""Stat"": ""\u8f49\u751f\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8f49\u751f\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hohen_mane,,,,,,20802,霍亨梅因寶石,100,0.0,0.0,TTTT,11,0,1.0
643618,Gem_Chronomancer_Stop,"[{""Stat"": ""\u6642\u9593\u66ab\u505c\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6642\u9593\u66ab\u505c\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_ultanun,,,,,,20803,梅拉塔倫寶石,100,0.0,0.0,TTTT,11,0,1.0
643619,Gem_Chronomancer_Slow,"[{""Stat"": ""\u7de9\u901f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7de9\u901f\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_burialer,,,,,,20804,貝里歐羅寶石,100,0.0,0.0,TTTT,11,0,1.0
643620,Gem_Chronomancer_Haste,"[{""Stat"": ""\u79fb\u52d5\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u79fb\u52d5\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_goblin2_wand3,,,,,,20805,哥布林魔術師寶石,100,0.0,0.0,TTTT,11,0,1.0
643621,Gem_Chronomancer_BackMasking,,"[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_chupaluka,,,,,,20806,喬帕露卡寶石,100,0.0,0.0,TTTT,11,0,1.0
643622,Gem_Necromancer_GatherCorpse,"[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,20901,noname,100,0.0,0.0,TTTT,11,0,1.0
643623,Gem_Necromancer_FleshCannon,,"[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_raider_bow,,,,,,20903,凱帕雷德魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643624,Gem_Necromancer_FleshHoop,"[{""Stat"": ""\u5c4d\u584a\u8b77\u74b0\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5c4d\u584a\u8b77\u74b0\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,20904,noname,100,0.0,0.0,TTTT,11,0,1.0
643625,Gem_Necromancer_DirtyPole,,"[{""Stat"": ""\u6c61\u7a62\u4e4b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6c61\u7a62\u4e4b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,20907,noname,100,0.0,0.0,TTTT,11,0,1.0
643626,Gem_Necromancer_CorpseTower,"[{""Stat"": ""\u5492\u5c4d\u5854\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5492\u5c4d\u5854\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_rambear_mage,,,,,,20908,蘭姆貝兒魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643627,Gem_Thaumaturge_SwellLeftArm,"[{""Stat"": ""\u5de6\u81c2\u5f37\u5316\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5de6\u81c2\u5f37\u5316\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_varv,,,,,,20501,巴普寶石,100,0.0,0.0,TTTT,11,0,1.0
643628,Gem_Thaumaturge_ShrinkBody,,"[{""Stat"": ""\u9ad4\u7a4d\u7e2e\u5c0f\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9ad4\u7a4d\u7e2e\u5c0f\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_kepari_mage,,,,,,20502,凱帕力咒術師寶石,100,0.0,0.0,TTTT,11,0,1.0
643629,Gem_Thaumaturge_SwellBody,"[{""Stat"": ""\u9ad4\u7a4d\u8b8a\u5927\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9ad4\u7a4d\u8b8a\u5927\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_terranymph_mage,,,,,,20503,泰拉伊普博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643630,Gem_Thaumaturge_Transpose,,,,"[{""Stat"": ""\u80fd\u529b\u8abf\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_jellyfish_red,,,,,,20504,赤紅水母怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643631,Gem_Thaumaturge_SwellRightArm,"[{""Stat"": ""\u53f3\u81c2\u5f37\u5316\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53f3\u81c2\u5f37\u5316\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_duckey,,,,,,20506,魔力鴨寶石,100,0.0,0.0,TTTT,11,0,1.0
643632,Gem_Thaumaturge_SwellBrain,,,,"[{""Stat"": ""\u5927\u8166\u5f37\u5316\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,20507,noname,100,0.0,0.0,TTTT,11,0,1.0
