$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642135,COLLECT_235,"[[""Accuracy"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[15008, 30032, 16006, 17004]","[{""Chance"": 100, ""Map"": 1891, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 압셈타 수원지,1,0.0,0.0,FFFF,4,0.0
642136,COLLECT_236,"[[""Evasion"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501]","[{""Chance"": 100, ""Map"": 2481, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 시에나칼 묘역,1,0.0,0.0,FFFF,4,0.0
642137,COLLECT_237,"[[""Critical Rate"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[14006, 12007, 30040, 501113, 643502]","[{""Chance"": 100, ""Map"": 2491, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 칼라일의 영묘,1,0.0,0.0,FFFF,4,0.0
642138,COLLECT_238,"[[""Critical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645744, 581128, 501114, 241105, 221107]","[{""Chance"": 100, ""Map"": 4020, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 델무어 소작촌,1,0.0,0.0,FFFF,4,0.0
642139,COLLECT_239,"[[""Critical Defense"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645744, 645744, 581129, 161110, 521113, 521114]","[{""Chance"": 100, ""Map"": 4030, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 델무어 장원,1,0.0,0.0,FFFF,4,0.0
642140,COLLECT_240,"[[""Critical Magic Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645744, 645744, 645744, 251101, 531114, 531113, 645341]","[{""Chance"": 100, ""Map"": 4040, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 델무어 외성,1,0.0,0.0,FFFF,4,0.0
642141,COLLECT_241,"[[""Critical Rate"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645481, 645193, 121108, 645213, 201110]","[{""Chance"": 100, ""Map"": 1542, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 페레토리 구릉,1,0.0,0.0,FFFF,4,0.0
642142,COLLECT_242,"[[""Critical Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[181108, 33017, 162106, 271108]","[{""Chance"": 100, ""Map"": 1544, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 모치아 숲,1,0.0,0.0,FFFF,4,0.0
642143,COLLECT_243,"[[""Defense"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645287, 645288, 645462, 17006]","[{""Chance"": 100, ""Map"": 1543, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 수타티스 교역로,1,0.0,0.0,FFFF,4,0.0
642144,COLLECT_244,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[501115, 643501, 16008, 601130]","[{""Chance"": 100, ""Map"": 4070, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 토페스 보루 1층,1,0.0,0.0,FFFF,4,0.0
642145,COLLECT_245,"[[""Evasion"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[13009, 18002, 511115, 581130, 643503, 643504]","[{""Chance"": 100, ""Map"": 4080, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 토페스 보루 2층,1,0.0,0.0,FFFF,4,0.0
642146,COLLECT_246,"[[""Maximum SP"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645746, 645746, 645746, 645746, 645746, 645746, 645746, 645746, 645746]","[{""Chance"": 100, ""Map"": 3370, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 벨라이 숲,1,0.0,0.0,FFFF,4,0.0
642147,COLLECT_247,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[34043, 645746, 34043]","[{""Chance"": 100, ""Map"": 3400, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 제라하,1,0.0,0.0,FFFF,4,0.0
642148,COLLECT_248,"[[""Maximum HP"", 70]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645181, 645746, 521121, 531121]","[{""Chance"": 100, ""Map"": 3380, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 세이르 숲,1,0.0,0.0,FFFF,4,0.0
642149,COLLECT_249,"[[""Accuracy"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645173, 645420, 15046, 628061, 645745, 645175, 645421]","[{""Chance"": 100, ""Map"": 2541, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 갈르엣 평야,1,0.0,0.0,FFFF,4,0.0
642150,COLLECT_250,"[[""Magic Defense"", 9]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645192, 11046, 501122, 645465, 645464]","[{""Chance"": 100, ""Map"": 2551, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 파사카 협곡,1,0.0,0.0,FFFF,4,0.0
642151,COLLECT_251,"[[""Physical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[649209, 645583, 16052, 645190, 645160, 17033]","[{""Chance"": 100, ""Map"": 1531, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 마나하스,1,0.0,0.0,FFFF,4,0.0
642152,COLLECT_252,"[[""Critical Attack"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645220, 33050, 640038, 645225]","[{""Chance"": 100, ""Map"": 1541, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 게나르 평원,1,0.0,0.0,FFFF,4,0.0
642153,COLLECT_253,"[[""Critical Defense"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[521122, 643503, 645216, 645381, 645233, 645447]","[{""Chance"": 100, ""Map"": 4090, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 시카리오스 1층,1,0.0,0.0,FFFF,4,0.0
642154,COLLECT_254,"[[""Magic Defense"", 9]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645204, 645460, 628036, 645216, 645381]","[{""Chance"": 100, ""Map"": 4100, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 시카리오스 2층,1,0.0,0.0,FFFF,4,0.0
642155,COLLECT_255,"[[""Team Storage Slots"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[10012, 10013, 10029]","[{""Chance"": 100, ""Map"": 1176, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 폴쳔이란 무엇인가,1,0.0,0.0,FFFF,4,0.0
642156,COLLECT_256,"[[""Team Storage Slots"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[30033, 30034, 30035, 30036]","[{""Chance"": 100, ""Map"": 1180, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 곤충 혐오,1,0.0,0.0,FFFF,4,0.0
642157,COLLECT_257,"[[""Team Storage Slots"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[30029, 30030, 30031, 30032]","[{""Chance"": 100, ""Map"": 1006, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 이국 사랑,1,0.0,0.0,FFFF,4,0.0
642158,COLLECT_258,"[[""Team Storage Slots"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[10006, 11006, 12007, 13007, 14006, 15008, 16006, 17004, 18002]","[{""Chance"": 100, ""Map"": 1162, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 초보자의 무기,1,0.0,0.0,FFFF,4,0.0
642159,COLLECT_259,"[[""Team Storage Slots"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[30062, 30063, 30064]","[{""Chance"": 100, ""Map"": 1122, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 초보자의 방어구,1,0.0,0.0,FFFF,4,0.0
642161,COLLECT_261,"[[""Physical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[201135, 181129, 581142, 645442, 645614]","[{""Chance"": 100, ""Map"": 3340, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 연안요새,1,0.0,0.0,FFFF,4,0.0
642162,COLLECT_262,"[[""Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[521152, 311104, 121128, 645442, 645642]","[{""Chance"": 100, ""Map"": 1631, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 딩고파실,1,0.0,0.0,FFFF,4,0.0
642163,COLLECT_263,"[[""Defense"", 9]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645649, 30336, 12057, 645392, 17039, 645218]","[{""Chance"": 100, ""Map"": 3760, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 베다 고원,1,0.0,0.0,FFFF,4,0.0
642164,COLLECT_264,"[[""Maximum HP"", 186]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[30493, 645392, 645649, 680408, 680407, 680406]","[{""Chance"": 100, ""Map"": 2131, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 메사파슬라,1,0.0,0.0,FFFF,4,0.0
642165,COLLECT_265,"[[""Magic Defense"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[142133, 272133, 645650, 321001, 511155]","[{""Chance"": 100, ""Map"": 2141, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 스토가스 고원,1,0.0,0.0,FFFF,4,0.0
642166,COLLECT_266,"[[""Magic Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645654, 301105, 645654, 521155, 645654, 141138]","[{""Chance"": 100, ""Map"": 3420, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 나하스 숲,1,0.0,0.0,FFFF,4,0.0
642167,COLLECT_267,"[[""HP Recovery"", 16]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645656, 161138, 531155, 645656, 311105, 645721, 645722, 201137]","[{""Chance"": 100, ""Map"": 3430, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 베라 연안,1,0.0,0.0,FFFF,4,0.0
642168,COLLECT_268,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645659, 271130, 645657, 645658, 15082, 101138]","[{""Chance"": 100, ""Map"": 3440, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 엘고스 수도원 별관,1,0.0,0.0,FFFF,4,0.0
642169,COLLECT_269,"[[""Critical Magic Attack"", 14]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645579, 645601, 321008, 645657, 645658, 645661, 581143, 645660, 251112]","[{""Chance"": 100, ""Map"": 3450, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 엘고스 수도원 본원,1,0.0,0.0,FFFF,4,0.0
642170,COLLECT_270,"[[""Physical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[111008, 645651, 521154, 645652, 221120, 645653]","[{""Chance"": 100, ""Map"": 3390, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 알레멧 숲,1,0.0,0.0,FFFF,4,0.0
642171,COLLECT_271,"[[""Maximum SP"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645715, 645720, 645716, 645717]","[{""Chance"": 100, ""Map"": 3410, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 바르하 숲,1,0.0,0.0,FFFF,4,0.0
642172,COLLECT_272,"[[""Maximum HP"", 125]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[241120, 645730, 121130, 332001, 645670]","[{""Chance"": 100, ""Map"": 3350, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 크란토 연안,1,0.0,0.0,FFFF,4,0.0
642173,COLLECT_273,"[[""Magic Defense"", 21]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645671, 252125, 645672, 321009]","[{""Chance"": 100, ""Map"": 3360, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 이기티 연안,1,0.0,0.0,FFFF,4,0.0
642174,COLLECT_274,"[[""Maximum SP"", 44]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640131, 645670, 645673, 111009, 645723, 501157, 511157, 321007, 645723]","[{""Chance"": 100, ""Map"": 1751, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 이브레 고원,1,0.0,0.0,FFFF,4,0.0
642175,COLLECT_275,"[[""Defense"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645723, 645673, 645674, 301106, 531157, 321005, 645675, 645676]","[{""Chance"": 100, ""Map"": 1761, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 마당 고원,1,0.0,0.0,FFFF,4,0.0
642176,COLLECT_276,"[[""HP Recovery"", 15]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645679, 645678, 645673, 601139, 645677]","[{""Chance"": 100, ""Map"": 1771, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 스벤티마스 유형지,1,0.0,0.0,FFFF,4,0.0
642177,COLLECT_277,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645723, 645681, 645676, 161139, 645680, 331002]","[{""Chance"": 100, ""Map"": 1781, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 카듀멜 절벽,1,0.0,0.0,FFFF,4,0.0
642178,COLLECT_278,"[[""Accuracy"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645647, 645682, 645683, 645684, 645685, 645686, 645677]","[{""Chance"": 100, ""Map"": 1791, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 강철 고원,1,0.0,0.0,FFFF,4,0.0
642179,COLLECT_279,"[[""Evasion"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645580, 645687, 645688, 645655, 645580, 645642]","[{""Chance"": 100, ""Map"": 2051, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 그리나스 숲길,1,0.0,0.0,FFFF,4,0.0
642180,COLLECT_280,"[[""Critical Rate"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645691, 645690, 521158, 645689, 511158]","[{""Chance"": 100, ""Map"": 2061, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 그리나스 수련장,1,0.0,0.0,FFFF,4,0.0
642181,COLLECT_281,"[[""Critical Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645344, 645710, 645693, 645423, 645692, 181132, 271131, 241121, 201138]","[{""Chance"": 100, ""Map"": 2071, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 그리나스 구릉지,1,0.0,0.0,FFFF,4,0.0
642182,COLLECT_282,"[[""Physical Attack"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645928, 645929, 645930, 645931]","[{""Chance"": 100, ""Map"": 3260, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 네토 숲,1,0.0,0.0,FFFF,4,0.0
642183,COLLECT_283,"[[""Magic Attack"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645932, 645933, 645934, 645935, 645936]","[{""Chance"": 100, ""Map"": 3270, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 스팔빈가스 숲,1,0.0,0.0,FFFF,4,0.0
642184,COLLECT_284,"[[""Defense"", 24]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645937, 645938, 645939, 645857]","[{""Chance"": 100, ""Map"": 3280, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 라다르 숲,1,0.0,0.0,FFFF,4,0.0
642185,COLLECT_285,"[[""Maximum HP"", 225]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645940, 645941, 645942, 645943, 645863, 645864, 645865, 645866]","[{""Chance"": 100, ""Map"": 3290, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 티메리스 사원,1,0.0,0.0,FFFF,4,0.0
642186,COLLECT_286,"[[""Magic Defense"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645944, 645945, 645845, 645846]","[{""Chance"": 100, ""Map"": 3560, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 테브린 종유동 1구역,1,0.0,0.0,FFFF,4,0.0
642187,COLLECT_287,"[[""Magic Attack"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645946, 645947, 645948, 645869, 645872]","[{""Chance"": 100, ""Map"": 3570, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 테브린 종유동 2구역,1,0.0,0.0,FFFF,4,0.0
642188,COLLECT_288,"[[""HP Recovery"", 5]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645848, 645870, 645837, 645847]","[{""Chance"": 100, ""Map"": 3580, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 테브린 종유동 3구역,1,0.0,0.0,FFFF,4,0.0
642189,COLLECT_289,"[[""SP Recovery"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645871, 645957, 645854, 645955, 645956, 645915, 645953, 645954]","[{""Chance"": 100, ""Map"": 3590, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 테브린 종유동 4구역,1,0.0,0.0,FFFF,4,0.0
642190,COLLECT_290,"[[""Critical Magic Attack"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645879, 645960, 645827, 645961, 645962, 645846, 645959, 645855, 645958]","[{""Chance"": 100, ""Map"": 3600, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 테브린 종유동 5구역,1,0.0,0.0,FFFF,4,0.0
642191,COLLECT_291,"[[""Physical Attack"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645966, 645965, 645831, 645963, 645964, 645981, 645982]","[{""Chance"": 100, ""Map"": 3070, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 도심성벽 제 8구역,1,0.0,0.0,FFFF,4,0.0
642192,COLLECT_292,"[[""Maximum SP"", 38]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645884, 645967, 645885, 645968, 645969]","[{""Chance"": 100, ""Map"": 3080, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 제로멜 공원,1,0.0,0.0,FFFF,4,0.0
642193,COLLECT_293,"[[""Maximum HP"", 225]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645892, 645974, 645886, 645973, 645828, 645972, 645832, 645970, 645971]","[{""Chance"": 100, ""Map"": 3090, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 요나엘 기념구,1,0.0,0.0,FFFF,4,0.0
642194,COLLECT_294,"[[""Magic Defense"", 27]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645862, 645977, 645978, 645975, 645976]","[{""Chance"": 100, ""Map"": 1991, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 타니엘 1세 기념구,1,0.0,0.0,FFFF,4,0.0
642195,COLLECT_295,"[[""Maximum SP"", 49]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645980, 645838, 645979, 645990, 645991]","[{""Chance"": 100, ""Map"": 1191, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 쿨레 고개,1,0.0,0.0,FFFF,4,0.0
642196,COLLECT_296,"[[""Defense"", 27]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645839, 645983, 645840, 645984, 645985, 645856, 645986]","[{""Chance"": 100, ""Map"": 3690, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 아르커스 숲,1,0.0,0.0,FFFF,4,0.0
642197,COLLECT_297,"[[""HP Recovery"", 17]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645860, 645987, 645851, 645861, 645988, 645989]","[{""Chance"": 100, ""Map"": 3700, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 파마르 숲,1,0.0,0.0,FFFF,4,0.0
642198,COLLECT_298,"[[""SP Recovery"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645906, 645992, 645873, 645994, 645993, 645905, 645995, 645996]","[{""Chance"": 100, ""Map"": 3710, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 지부리나스 숲,1,0.0,0.0,FFFF,4,0.0
642199,COLLECT_299,"[[""Accuracy"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645908, 645997, 645998, 645909, 645999, 645911, 646000, 646001]","[{""Chance"": 100, ""Map"": 3720, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 몰로게오 숲,1,0.0,0.0,FFFF,4,0.0
642200,COLLECT_300,"[[""Evasion"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645843, 646002, 646003, 645850, 646005, 646004, 645835, 646006]","[{""Chance"": 100, ""Map"": 4270, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 지마 수코트,1,0.0,0.0,FFFF,4,0.0
