$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
523309,LEG03_309,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]","[5, 13, 18, 26, 31, 45, 52, 60, 67, 75, 91, 101, 108, 118, 127, 150, 159, 168, 178, 187, 215, 226, 236, 247, 256, 268, 277, 288, 298, 309, 318, 330, 339, 350, 360, 371, 380, 391, 401]","[8077, 10245, 12408, 14576, 16740, 18907, 21071, 23238, 25402, 27570, 37170, 47850, 59617, 72465, 86396, 101407, 117506, 134685, 152947, 172290, 192720, 214230, 236823, 260497, 285255, 311096, 338021, 366030, 395118, 425291, 456547, 488883, 522303, 556807, 592395, 629062, 666817, 705648, 745567, 786566]","[[2, 10.0], [48, 15.0]]","Razna equipment is named after a species of monster currently extinct. According to legends, the last few were isolated in a special location, as they were considered dangerous by demons and goddesses alike. The association between this monster and the equipment it's named after remains a mystery.",41,3,icon_item_razna_leg,75,,,,,,,2,(Faded) Razna Leather Pants,8,1360,1111,75,0,1,4,0,0,0,130,130,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 3, 4, 5, 6]",1,11,0,True,False,210.0
523310,LEG03_310,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]","[15, 31, 46, 63, 78, 110, 129, 148, 166, 185, 234, 255, 275, 298, 318, 382, 406, 431, 453, 478, 558, 585, 611, 637, 665, 691, 718, 744, 770, 798, 825, 851, 877, 903, 931, 958, 984, 1010, 1036]","[17895, 24971, 32043, 39120, 46192, 53265, 60341, 67413, 74490, 81562, 110797, 143565, 179872, 219720, 263100, 310020, 360476, 414468, 471997, 533062, 597667, 665808, 737486, 812700, 891453, 973740, 1059566, 1148928, 1241827, 1338266, 1438241, 1541748, 1648796, 1759383, 1873503, 1991163, 2112360, 2237092, 2365361, 2497170]","[[8, 50.0], [50, 103.0]]","Keyarc equipment was once once amongst the most popular items made by the Kedoran Alliance. After Medzio Diena, the Alliance is once again selling this equipment, although it is unsure how much profit it can yield given that they are now being produced by other organizations as well.",41,3,icon_item_kiarc_leg,220,,,,,,,2,(Faded) Keyarc Leather Pants,8,5881,1111,220,0,1,7,0,0,0,363,363,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 5, 6, 8, 12]",1,11,0,True,False,210.0
523311,LEG03_311,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]","[5, 13, 18, 26, 31, 45, 52, 60, 67, 75, 91, 101, 108, 118, 127, 150, 159, 168, 178, 187, 215, 226, 236, 247, 256, 268, 277, 288, 298, 309, 318, 330, 339, 350, 360, 371, 380, 391, 401]","[8077, 10245, 12408, 14576, 16740, 18907, 21071, 23238, 25402, 27570, 37170, 47850, 59617, 72465, 86396, 101407, 117506, 134685, 152947, 172290, 192720, 214230, 236823, 260497, 285255, 311096, 338021, 366030, 395118, 425291, 456547, 488883, 522303, 556807, 592395, 629062, 666817, 705648, 745567, 786566]","[[3, 10.0], [5, -50.0], [48, 12.0]]","Barghar equipment was born of an attempt to reproduce Ruklys' legendary magic resistance equipment. It may not be as effective as Ruklys', but it is fairly useful nonetheless.",41,3,icon_item_vargu_leg,75,,,,,,,3,(Faded) Barghar Plate Pants,8,1360,1111,75,0,1,4,0,0,0,130,261,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 3, 4, 5, 6]",1,11,0,True,False,210.0
523312,LEG03_312,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]","[15, 31, 46, 63, 78, 110, 129, 148, 166, 185, 234, 255, 275, 298, 318, 382, 406, 431, 453, 478, 558, 585, 611, 637, 665, 691, 718, 744, 770, 798, 825, 851, 877, 903, 931, 958, 984, 1010, 1036]","[17895, 24971, 32043, 39120, 46192, 53265, 60341, 67413, 74490, 81562, 110797, 143565, 179872, 219720, 263100, 310020, 360476, 414468, 471997, 533062, 597667, 665808, 737486, 812700, 891453, 973740, 1059566, 1148928, 1241827, 1338266, 1438241, 1541748, 1648796, 1759383, 1873503, 1991163, 2112360, 2237092, 2365361, 2497170]","[[3, 30.0], [5, -304.0], [45, 40.0]]","The first person to ever wear this equipment was Geoffrey Parecius, grandfather of current Lancer Master Noer Parecius. He is said to have been close to the Black family, possessing a strong interest in equipment making himself as well.",41,3,icon_item_swoolite_leg,220,,,,,,,3,(Faded) Suurit Plate Pants,8,5881,1111,220,0,1,7,0,0,0,363,726,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 5, 6, 8, 12]",1,11,0,True,False,210.0
523313,LEG03_313,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]","[18, 37, 56, 76, 95, 133, 155, 178, 200, 223, 283, 307, 333, 360, 384, 463, 491, 521, 549, 579, 676, 708, 740, 772, 806, 838, 870, 901, 933, 967, 999, 1031, 1063, 1095, 1128, 1160, 1192, 1224, 1256]","[21472, 30333, 39195, 48056, 56917, 65778, 74640, 83501, 92362, 101223, 137606, 178421, 223665, 273341, 327446, 385980, 448950, 516345, 588176, 664436, 745125, 830246, 919796, 1013778, 1112190, 1215033, 1322310, 1434015, 1550148, 1670715, 1795710, 1925137, 2058997, 2197286, 2340007, 2487157, 2638736, 2794747, 2955191, 3120063]","[[3, 12.0], [7, 175.0]]",A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.,37,3,icon_item_pants_kailinis,270,,,,,,,0,(Faded) Vienti Kalinis?Pants,9,5000,1111,270,0,1,8,0,0,0,886,443,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 6, 7, 9, 14]",1,11,0,True,False,130.0
523314,LEG03_314,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]","[18, 37, 56, 76, 95, 133, 155, 178, 200, 223, 283, 307, 333, 360, 384, 463, 491, 521, 549, 579, 676, 708, 740, 772, 806, 838, 870, 901, 933, 967, 999, 1031, 1063, 1095, 1128, 1160, 1192, 1224, 1256]","[21472, 30333, 39195, 48056, 56917, 65778, 74640, 83501, 92362, 101223, 137606, 178421, 223665, 273341, 327446, 385980, 448950, 516345, 588176, 664436, 745125, 830246, 919796, 1013778, 1112190, 1215033, 1322310, 1434015, 1550148, 1670715, 1795710, 1925137, 2058997, 2197286, 2340007, 2487157, 2638736, 2794747, 2955191, 3120063]","[[62, 13.0], [1, 12.0]]",A strong piece of armor made from an extremely rare type of white leather.,39,3,icon_item_pants_albinosas,270,,,,,,,2,(Faded) Vienti Albinosas Leather Pants,9,5000,1111,270,0,1,8,0,0,0,443,443,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 6, 7, 9, 14]",1,11,0,True,False,170.0
523315,LEG03_315,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]","[18, 37, 56, 76, 95, 133, 155, 178, 200, 223, 283, 307, 333, 360, 384, 463, 491, 521, 549, 579, 676, 708, 740, 772, 806, 838, 870, 901, 933, 967, 999, 1031, 1063, 1095, 1128, 1160, 1192, 1224, 1256]","[21472, 30333, 39195, 48056, 56917, 65778, 74640, 83501, 92362, 101223, 137606, 178421, 223665, 273341, 327446, 385980, 448950, 516345, 588176, 664436, 745125, 830246, 919796, 1013778, 1112190, 1215033, 1322310, 1434015, 1550148, 1670715, 1795710, 1925137, 2058997, 2197286, 2340007, 2487157, 2638736, 2794747, 2955191, 3120063]","[[0, 12.0], [5, 698.0]]",A strong piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.,42,3,icon_item_pants_titanas,270,,,,,,,3,(Faded) Vienti Tajtanas Plate Pants,9,5000,1111,270,0,1,8,0,0,0,443,886,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 6, 7, 9, 14]",1,11,0,True,False,220.0
523316,LEG03_316,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]","[20, 43, 65, 88, 110, 153, 180, 206, 232, 258, 326, 356, 386, 414, 444, 536, 568, 601, 635, 669, 781, 819, 856, 894, 931, 969, 1006, 1044, 1081, 1119, 1155, 1192, 1230, 1267, 1305, 1342, 1380, 1417, 1455]","[24746, 35246, 45742, 56242, 66742, 77238, 87738, 98238, 108738, 119235, 162168, 210352, 263782, 322466, 386396, 455576, 530006, 609682, 694612, 784792, 880218, 980895, 1086821, 1197997, 1314423, 1436096, 1563022, 1695195, 1832617, 1975290, 2123212, 2276381, 2434803, 2598472, 2767391, 2941560, 3120978, 3305647, 3495566, 3690731]","[[3, 14.0], [7, 219.0]]",A strong piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.,38,3,icon_item_pants_auksinis,315,,,,,,,0,(Faded) Vienti Oksinis Pants,10,5000,1111,315,0,1,9,0,0,0,1031,515,0.0,0.0,1111,"[1, 1, 2, 2, 3, 4, 6, 8, 10, 15]",1,11,0,True,False,110.0
523317,LEG03_317,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]","[20, 43, 65, 88, 110, 153, 180, 206, 232, 258, 326, 356, 386, 414, 444, 536, 568, 601, 635, 669, 781, 819, 856, 894, 931, 969, 1006, 1044, 1081, 1119, 1155, 1192, 1230, 1267, 1305, 1342, 1380, 1417, 1455]","[24746, 35246, 45742, 56242, 66742, 77238, 87738, 98238, 108738, 119235, 162168, 210352, 263782, 322466, 386396, 455576, 530006, 609682, 694612, 784792, 880218, 980895, 1086821, 1197997, 1314423, 1436096, 1563022, 1695195, 1832617, 1975290, 2123212, 2276381, 2434803, 2598472, 2767391, 2941560, 3120978, 3305647, 3495566, 3690731]","[[62, 13.0], [1, 14.0]]",A strong piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.,39,3,icon_item_pants_kaulas,315,,,,,,,2,(Faded) Vienti Kaulas Leather Pants,10,5000,1111,315,0,1,9,0,0,0,515,515,0.0,0.0,1111,"[1, 1, 2, 2, 3, 4, 6, 8, 10, 15]",1,11,0,True,False,180.0
523318,LEG03_318,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]","[20, 43, 65, 88, 110, 153, 180, 206, 232, 258, 326, 356, 386, 414, 444, 536, 568, 601, 635, 669, 781, 819, 856, 894, 931, 969, 1006, 1044, 1081, 1119, 1155, 1192, 1230, 1267, 1305, 1342, 1380, 1417, 1455]","[24746, 35246, 45742, 56242, 66742, 77238, 87738, 98238, 108738, 119235, 162168, 210352, 263782, 322466, 386396, 455576, 530006, 609682, 694612, 784792, 880218, 980895, 1086821, 1197997, 1314423, 1436096, 1563022, 1695195, 1832617, 1975290, 2123212, 2276381, 2434803, 2598472, 2767391, 2941560, 3120978, 3305647, 3495566, 3690731]","[[0, 14.0], [5, 838.0]]",A strong piece of armor worn by the royal knights of a faraway nation. It contains pure gold.,40,3,icon_item_pants_kryzius,315,,,,,,,3,(Faded) Vienti Krisius Plate Pants,10,5000,1111,315,0,1,9,0,0,0,515,1031,0.0,0.0,1111,"[1, 1, 2, 2, 3, 4, 6, 8, 10, 15]",1,11,0,True,False,200.0
523319,LEG03_319,"[15, 31, 46, 63, 79, 111, 129, 148, 166, 186, 234, 255, 276, 297, 319, 384, 408, 432, 456, 480, 559, 586, 613, 640, 667, 693, 720, 747, 774, 801, 826, 853, 880, 907, 934, 960, 987, 1014, 1041, 1068]","[9, 18, 28, 37, 46, 65, 76, 88, 97, 108, 136, 148, 161, 174, 185, 221, 236, 249, 264, 277, 322, 337, 352, 367, 384, 399, 414, 429, 444, 461, 476, 491, 506, 521, 538, 553, 568, 583, 598]","[11010, 14643, 18273, 21907, 25537, 29171, 32801, 36431, 40065, 43695, 59160, 76440, 95535, 116445, 139173, 163717, 190076, 218250, 248242, 280046, 313668, 349106, 386362, 425430, 466316, 509017, 553533, 599865, 648015, 697980, 749760, 803355, 858768, 915993, 975037, 1035900, 1098573, 1163062, 1229370, 1297492]",,"Once used as an alliance uniform in days of economic prosperity, today it is worn for slightly  different purposes.",50,3,icon_item_alframerchant_pants,120,,,,,,,0,Berthas Alpra Pants,7,0,1111,120,0,1,6,0,0,0,406,203,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 4, 5, 6, 8]",1,11,0,False,True,100.0
523320,LEG03_320,"[15, 31, 46, 63, 79, 111, 129, 148, 166, 186, 234, 255, 276, 297, 319, 384, 408, 432, 456, 480, 559, 586, 613, 640, 667, 693, 720, 747, 774, 801, 826, 853, 880, 907, 934, 960, 987, 1014, 1041, 1068]","[9, 18, 28, 37, 46, 65, 76, 88, 97, 108, 136, 148, 161, 174, 185, 221, 236, 249, 264, 277, 322, 337, 352, 367, 384, 399, 414, 429, 444, 461, 476, 491, 506, 521, 538, 553, 568, 583, 598]","[11010, 14643, 18273, 21907, 25537, 29171, 32801, 36431, 40065, 43695, 59160, 76440, 95535, 116445, 139173, 163717, 190076, 218250, 248242, 280046, 313668, 349106, 386362, 425430, 466316, 509017, 553533, 599865, 648015, 697980, 749760, 803355, 858768, 915993, 975037, 1035900, 1098573, 1163062, 1229370, 1297492]",,"A garment said to have originated from the East. Despite being made of leather, it is still a fairly breathable piece.",50,3,icon_item_eastengarden_pants,120,,,,,,,2,Berthas Eastern Leather Pants,7,0,1111,120,0,1,6,0,0,0,203,203,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 4, 5, 6, 8]",1,11,0,False,True,120.0
523321,LEG03_321,"[15, 31, 46, 63, 79, 111, 129, 148, 166, 186, 234, 255, 276, 297, 319, 384, 408, 432, 456, 480, 559, 586, 613, 640, 667, 693, 720, 747, 774, 801, 826, 853, 880, 907, 934, 960, 987, 1014, 1041, 1068]","[9, 18, 28, 37, 46, 65, 76, 88, 97, 108, 136, 148, 161, 174, 185, 221, 236, 249, 264, 277, 322, 337, 352, 367, 384, 399, 414, 429, 444, 461, 476, 491, 506, 521, 538, 553, 568, 583, 598]","[11010, 14643, 18273, 21907, 25537, 29171, 32801, 36431, 40065, 43695, 59160, 76440, 95535, 116445, 139173, 163717, 190076, 218250, 248242, 280046, 313668, 349106, 386362, 425430, 466316, 509017, 553533, 599865, 648015, 697980, 749760, 803355, 858768, 915993, 975037, 1035900, 1098573, 1163062, 1229370, 1297492]",,"As a piece of equipment made from layers of iron plate, it was initially specialized to resist arrow attacks. These days, however, it has evolved to protect against all types of attacks equally.",50,3,icon_item_gladiuspangle_pants,120,,,,,,,3,Berthas Pangle Plate Leggings,7,0,1111,120,0,1,6,0,0,0,203,406,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 4, 5, 6, 8]",1,11,0,False,True,200.0
523322,LEG03_322,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]","[11, 24, 37, 50, 63, 88, 103, 118, 133, 148, 185, 202, 219, 236, 253, 301, 320, 339, 360, 378, 440, 461, 481, 502, 525, 545, 566, 586, 607, 630, 650, 671, 691, 712, 735, 755, 776, 796, 817]","[14403, 19728, 25057, 30382, 35711, 41040, 46365, 51693, 57018, 62347, 84592, 109503, 137077, 167313, 200212, 235777, 274005, 314895, 358451, 404670, 453551, 505095, 559305, 616177, 675712, 737913, 802777, 870303, 940492, 1013347, 1088865, 1167048, 1247891, 1331400, 1417571, 1506408, 1597908, 1692071, 1788896, 1888383]",,A uniform worn by the kingdom's wizard combatants. Being able to wear this piece was considered a big honor in those days.,50,3,icon_item_warmage_pants,170,,,,,,,0,Berthas Warmage Pants,8,0,1111,170,0,1,6,0,0,0,566,283,0.0,0.0,1111,"[1, 1, 1, 2, 3, 3, 5, 6, 7, 10]",1,11,0,False,True,100.0
523323,LEG03_323,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]","[11, 24, 37, 50, 63, 88, 103, 118, 133, 148, 185, 202, 219, 236, 253, 301, 320, 339, 360, 378, 440, 461, 481, 502, 525, 545, 566, 586, 607, 630, 650, 671, 691, 712, 735, 755, 776, 796, 817]","[14403, 19728, 25057, 30382, 35711, 41040, 46365, 51693, 57018, 62347, 84592, 109503, 137077, 167313, 200212, 235777, 274005, 314895, 358451, 404670, 453551, 505095, 559305, 616177, 675712, 737913, 802777, 870303, 940492, 1013347, 1088865, 1167048, 1247891, 1331400, 1417571, 1506408, 1597908, 1692071, 1788896, 1888383]",,"A uniform worn by the kingdom's rangers. In those days, rangers were treated with the same reverence as knights.",50,3,icon_item_eaglestar_pants,170,,,,,,,2,Berthas Eaglestar Leather Pants,8,0,1111,170,0,1,6,0,0,0,283,283,0.0,0.0,1111,"[1, 1, 1, 2, 3, 3, 5, 6, 7, 10]",1,11,0,False,True,127.0
523324,LEG03_324,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]","[11, 24, 37, 50, 63, 88, 103, 118, 133, 148, 185, 202, 219, 236, 253, 301, 320, 339, 360, 378, 440, 461, 481, 502, 525, 545, 566, 586, 607, 630, 650, 671, 691, 712, 735, 755, 776, 796, 817]","[14403, 19728, 25057, 30382, 35711, 41040, 46365, 51693, 57018, 62347, 84592, 109503, 137077, 167313, 200212, 235777, 274005, 314895, 358451, 404670, 453551, 505095, 559305, 616177, 675712, 737913, 802777, 870303, 940492, 1013347, 1088865, 1167048, 1247891, 1331400, 1417571, 1506408, 1597908, 1692071, 1788896, 1888383]",,The official uniform of the kingdom's knight order.,50,3,icon_item_arkishknight_pants,170,,,,,,,3,Berthas Nyx Knight Pants,8,0,0010,170,0,1,6,0,0,0,283,566,0.0,0.0,1111,"[1, 1, 1, 2, 3, 3, 5, 6, 7, 10]",1,11,0,False,True,210.0
523325,LEG03_325,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]","[5, 13, 18, 26, 31, 45, 52, 60, 67, 75, 91, 101, 108, 118, 127, 150, 159, 168, 178, 187, 215, 226, 236, 247, 256, 268, 277, 288, 298, 309, 318, 330, 339, 350, 360, 371, 380, 391, 401]","[8077, 10245, 12408, 14576, 16740, 18907, 21071, 23238, 25402, 27570, 37170, 47850, 59617, 72465, 86396, 101407, 117506, 134685, 152947, 172290, 192720, 214230, 236823, 260497, 285255, 311096, 338021, 366030, 395118, 425291, 456547, 488883, 522303, 556807, 592395, 629062, 666817, 705648, 745567, 786566]",,"Marone equipment originated from a religious order. In year 215 of the Kingdom, clerics began to divide into different orders, each developing their own style of equipment. Over time, these religious equipment items became more often used by those not related to an order.",50,3,icon_item_malone_leg,75,,,,,,,0,Berthas Marone Pants,8,0,1111,75,0,1,4,0,0,0,261,130,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 3, 4, 5, 6]",1,11,0,False,True,210.0
523326,LEG03_326,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]","[15, 31, 46, 63, 78, 110, 129, 148, 166, 185, 234, 255, 275, 298, 318, 382, 406, 431, 453, 478, 558, 585, 611, 637, 665, 691, 718, 744, 770, 798, 825, 851, 877, 903, 931, 958, 984, 1010, 1036]","[17895, 24971, 32043, 39120, 46192, 53265, 60341, 67413, 74490, 81562, 110797, 143565, 179872, 219720, 263100, 310020, 360476, 414468, 471997, 533062, 597667, 665808, 737486, 812700, 891453, 973740, 1059566, 1148928, 1241827, 1338266, 1438241, 1541748, 1648796, 1759383, 1873503, 1991163, 2112360, 2237092, 2365361, 2497170]",,Prakeh equipment remains as a heritage from the era of King Chaspael. The lack of beauty in each item reflects the hardship of living in those times.,50,3,icon_item_prake_leg,220,,,,,,,0,Berthas Prakeh Pants,8,0,1111,220,0,1,7,0,0,0,726,363,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 5, 6, 8, 12]",1,11,0,False,True,210.0
523327,LEG03_327,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]","[5, 13, 18, 26, 31, 45, 52, 60, 67, 75, 91, 101, 108, 118, 127, 150, 159, 168, 178, 187, 215, 226, 236, 247, 256, 268, 277, 288, 298, 309, 318, 330, 339, 350, 360, 371, 380, 391, 401]","[8077, 10245, 12408, 14576, 16740, 18907, 21071, 23238, 25402, 27570, 37170, 47850, 59617, 72465, 86396, 101407, 117506, 134685, 152947, 172290, 192720, 214230, 236823, 260497, 285255, 311096, 338021, 366030, 395118, 425291, 456547, 488883, 522303, 556807, 592395, 629062, 666817, 705648, 745567, 786566]",,"Razna equipment is named after a species of monster currently extinct. According to legends, the last few were isolated in a special location, as they were considered dangerous by demons and goddesses alike. The association between this monster and the equipment it's named after remains a mystery.",50,3,icon_item_razna_leg,75,,,,,,,2,Berthas Raszna Leather Pants,8,0,1111,75,0,1,4,0,0,0,130,130,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 3, 4, 5, 6]",1,11,0,False,True,210.0
523328,LEG03_328,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]","[15, 31, 46, 63, 78, 110, 129, 148, 166, 185, 234, 255, 275, 298, 318, 382, 406, 431, 453, 478, 558, 585, 611, 637, 665, 691, 718, 744, 770, 798, 825, 851, 877, 903, 931, 958, 984, 1010, 1036]","[17895, 24971, 32043, 39120, 46192, 53265, 60341, 67413, 74490, 81562, 110797, 143565, 179872, 219720, 263100, 310020, 360476, 414468, 471997, 533062, 597667, 665808, 737486, 812700, 891453, 973740, 1059566, 1148928, 1241827, 1338266, 1438241, 1541748, 1648796, 1759383, 1873503, 1991163, 2112360, 2237092, 2365361, 2497170]",,"Keyarc equipment was once once amongst the most popular items made by the Kedoran Alliance. After Medzio Diena, the Alliance is once again selling this equipment, although it is unsure how much profit it can yield given that they are now being produced by other organizations as well.",50,3,icon_item_kiarc_leg,220,,,,,,,2,Berthas Keyarc Leather Pants,8,0,1111,220,0,1,7,0,0,0,363,363,0.0,0.0,1111,"[1, 1, 1, 2, 3, 4, 5, 6, 8, 12]",1,11,0,False,True,210.0
523329,LEG03_329,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]","[5, 13, 18, 26, 31, 45, 52, 60, 67, 75, 91, 101, 108, 118, 127, 150, 159, 168, 178, 187, 215, 226, 236, 247, 256, 268, 277, 288, 298, 309, 318, 330, 339, 350, 360, 371, 380, 391, 401]","[8077, 10245, 12408, 14576, 16740, 18907, 21071, 23238, 25402, 27570, 37170, 47850, 59617, 72465, 86396, 101407, 117506, 134685, 152947, 172290, 192720, 214230, 236823, 260497, 285255, 311096, 338021, 366030, 395118, 425291, 456547, 488883, 522303, 556807, 592395, 629062, 666817, 705648, 745567, 786566]",,"Barghar equipment was born of an attempt to reproduce Ruklys' legendary magic resistance equipment. It may not be as effective as Ruklys', but it is fairly useful nonetheless.",50,3,icon_item_vargu_leg,75,,,,,,,3,Berths Barghar Plate Pants,8,0,1111,75,0,1,4,0,0,0,130,261,0.0,0.0,1111,"[1, 1, 1, 2, 2, 3, 3, 4, 5, 6]",1,11,0,False,True,210.0
