$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
58489,duckey_red,2,"While it's appearance hasn't changed much, it's characteristics have changed dramatically. Does not need to live near water anymore. Some have become this color after eating vegetation on land.",8440,9724,1,mon_duckey_red,283,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 684, ""Quantity_MIN"": 452}, {""Item"": 645920, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680584, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685583, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3680, ""TimeRespawn"": 0, ""Population"": 30}]",Red Ducky,0,2,0,445,190,1342,575,367,226,0,115,867,283,254,341,511,172,283,53250,57,2630,57,172
58490,Moglan_blue,3,A beast that thrives even in the demonic world which is now terrorizing our world. Those suffering from the side effects of dimensional travel are of this color.,10622,12342,5,mon_moglan_blue,284,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 687, ""Quantity_MIN"": 454}, {""Item"": 645826, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680585, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685584, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3680, ""TimeRespawn"": 0, ""Population"": 8}]",Blue Moglan,1,2,1,1605,864,595,320,284,198,0,86,469,198,454,629,338,57,284,49679,202,4145,173,57
58491,ellomago_green,2,It is both filthy in nature and surly in its appearance.,11584,15106,5,mon_ellomago_green,297,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 718, ""Quantity_MIN"": 475}, {""Item"": 645886, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645973, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680537, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685536, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3090, ""TimeRespawn"": 0, ""Population"": 30}]",Green Ellomago,4,2,1,835,358,1124,481,297,297,0,181,610,594,297,787,787,90,0,90205,90,3153,90,151
58492,wood_lwa_green,0,A monster summoned by demonic world Shamans by using a Luwa. There are also unconfirmed rumors that they used a Wood Spirit. Those of this color are usually summoned by powerful Shaman even if they are weak.,11659,15300,7,mon_wood_lwa_green,298,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 721, ""Quantity_MIN"": 476}, {""Item"": 645892, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645974, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680538, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685537, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3090, ""TimeRespawn"": 0, ""Population"": 60}]",Blue Woodluwa,4,2,1,717,478,965,643,298,298,0,181,612,596,298,788,788,90,0,90810,90,3159,90,151
58493,goblin2_sword_green,3,"After Medzio Diena, as the environment turned favorable to the Goblins, their number increased and they wanted to invade the land of the humans. As reference, Woodgoblins and Goblins are not directly related.",12041,16274,1,mon_goblin2_sword_green,303,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 733, ""Quantity_MIN"": 484}, {""Item"": 645862, ""Chance"": 1.75, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645976, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645978, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680539, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685538, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1991, ""TimeRespawn"": 0, ""Population"": 30}]",Green Goblin Warrior,0,2,1,484,322,1439,959,393,242,0,123,943,303,272,496,745,184,303,77291,61,2816,61,184
58494,goblin2_hammer_green,2,"After Medzio Diena, as the environment turned favorable to the Goblins, their number increased and they wanted to invade the land of the humans. As reference, Woodgoblins and Goblins are not directly related.",12118,16470,1,mon_goblin2_hammer_green,304,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 735, ""Quantity_MIN"": 486}, {""Item"": 645862, ""Chance"": 1.75, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645978, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680540, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685539, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1991, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1991, ""TimeRespawn"": 0, ""Population"": 6}]",Green Goblin Charger,0,2,1,485,323,1444,963,395,243,0,123,947,304,273,498,747,185,304,77799,61,2823,61,185
58495,goblin2_wand1_green,0,"After Medzio Diena, as the environment turned favorable to the Goblins, their number increased and they wanted to invade the land of the humans. As reference, Woodgoblins and Goblins are not directly related.",12195,16666,1,mon_goblin2_wand1_green,305,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 738, ""Quantity_MIN"": 488}, {""Item"": 645862, ""Chance"": 1.75, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645978, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645975, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680541, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685540, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1991, ""TimeRespawn"": 0, ""Population"": 20}]",Green Goblin Wizard,0,2,1,488,325,1450,967,396,244,0,124,951,305,274,500,750,186,305,78403,62,2842,62,186
58496,goblin2_wand3_green,0,Medzio Diena changed environments to be more hospitable towards Goblins. They have grown in numbers to the point of taking over much of what used to be human territory. Wood Goblins have nothing to do with normal Goblins. Goblin Shamans held advisory roles in Goblin society even before Medzio Diena.,12195,16666,2,mon_goblin2_wand3_green,305,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 738, ""Quantity_MIN"": 488}, {""Item"": 645862, ""Chance"": 1.75, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645978, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645977, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680542, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685541, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1991, ""TimeRespawn"": 0, ""Population"": 20}]",Green Goblin Shaman,0,2,1,488,325,1450,967,396,244,0,124,951,305,274,500,750,186,305,78403,62,2842,62,186
58497,Shardstatue_black,3,A monster made by demons using a Goddess Statue that has lost it's divine powers. Those of this color are usually made from statues that had been in shady areas.,10987,13282,5,mon_shardstatue_black,289,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 699, ""Quantity_MIN"": 462}, {""Item"": 645831, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645963, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645964, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680529, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685528, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3070, ""TimeRespawn"": 0, ""Population"": 20}]",Black Shardstatue,3,2,1,544,363,719,479,202,404,0,191,580,375,289,964,1044,88,173,69341,88,3255,102,117
58498,Templeslave_black,2,Lower ranking demons in the demonic world that have a strong desire to rise through the ranks. These Templeslaves will soon be promoted.,11061,13471,0,mon_templeslave_black,290,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 701, ""Quantity_MIN"": 464}, {""Item"": 645981, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645982, ""Chance"": 1.2, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680530, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685529, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3070, ""TimeRespawn"": 0, ""Population"": 20}]",Black Templeslave,1,2,1,1512,1008,563,375,290,203,0,88,480,203,464,643,346,59,290,51919,206,4237,177,59
58499,Templeslave_sword_black,0,Lower ranking demons in the demonic world that have a strong desire to rise through the ranks. These Templeslaves will soon be promoted.,11135,13952,0,mon_templeslave_sword_black,291,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 704, ""Quantity_MIN"": 465}, {""Item"": 645966, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645965, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680531, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685530, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3070, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3070, ""TimeRespawn"": 0, ""Population"": 25}]",Black Temple Slave Assassin,1,2,1,1518,1012,565,376,291,203,0,88,481,203,465,644,347,59,291,52276,207,4244,177,59
58500,PagDoper_blue,0,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. You will regret having a mouth if you are caught by Pag Dopers. Dopers of this color are even worse since they will even spread the liquid over their victims.,11209,14143,7,mon_pagdoper_blue,292,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 706, ""Quantity_MIN"": 467}, {""Item"": 645863, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645940, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680553, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685552, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3290, ""TimeRespawn"": 0, ""Population"": 30}]",Blue Pag Doper,1,2,1,1521,1014,566,377,292,204,0,89,483,204,467,648,349,59,292,52700,207,4263,178,59
58501,Pagclamper_yellow,3,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Clampers usually transport their victims or finish them off. Clampers of this color are usually from the Brimstonia region.,11283,14334,0,mon_pagclamper_yellow,293,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 709, ""Quantity_MIN"": 468}, {""Item"": 645864, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645942, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680554, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685553, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3290, ""TimeRespawn"": 0, ""Population"": 30}]",Yellow Pag Clamper,1,2,1,1527,1018,568,378,293,205,0,89,484,205,468,649,349,59,293,53059,208,4270,178,59
58502,PagNurse_green,0,"The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Nurses are like this. 'It has to be alive to be tortured, doesn't it?' It is said that Kartas likes this color of Pag Nurse.",11358,14527,0,mon_pagnurse_green,294,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 711, ""Quantity_MIN"": 470}, {""Item"": 645865, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645943, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680555, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685554, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3290, ""TimeRespawn"": 0, ""Population"": 30}]",Green Pag Nurse,1,2,1,1534,1022,569,379,294,205,0,89,485,205,470,651,350,59,294,53420,209,4290,179,59
58503,Pagshearer_yellow,2,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Shearers are one of the most important Pags???hich usually start the procedures on their victims. Those from the Brimstonia region are this color.,11433,14720,0,mon_pagshearer_yellow,295,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 713, ""Quantity_MIN"": 472}, {""Item"": 645866, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645941, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680556, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685555, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3290, ""TimeRespawn"": 0, ""Population"": 30}]",Yellow Pag Shearer,1,2,1,1562,1041,590,393,295,206,0,90,503,206,472,671,361,60,295,54077,210,4309,180,60
58504,Zibu_Maize_red,0,"The fruits of a Maize look quite appetizing. Of course, you will be poisoned if you actually eat any. Such fruits become this color if nobody actually picks them.",11811,15688,7,mon_zibu_maize_red,300,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 726, ""Quantity_MIN"": 480}, {""Item"": 645838, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645979, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680604, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685603, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1191, ""TimeRespawn"": 0, ""Population"": 35}]",Red Maize,4,2,1,844,361,1134,486,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
58505,Siaulav_red,0,"It is certain that they existed before Medzio Diena. However, it is strange that they were never discovered by humans in the 1,000 years of the kingdom's history. And when strange things occurred in the world after Medzio Diena, they appeared as a result of the influences and unfortunately they are against the humans. Those of this color are usually older than the rest.",11888,15883,7,mon_siaulav_red,301,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 728, ""Quantity_MIN"": 481}, {""Item"": 645980, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680605, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685604, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1191, ""TimeRespawn"": 0, ""Population"": 85}]",Red Siaulav,4,2,1,725,483,976,651,301,301,0,183,618,602,301,797,797,91,0,92841,91,3193,91,153
58506,Siaulav_bow_black,2,"It is certain that they existed before Medzio Diena. However, it is strange that they were never discovered by humans in the 1,000 years of the kingdom's history. And when strange things occurred in the world after Medzio Diena, they appeared as a result of the influences and unfortunately they are against the humans. Those of this color are infested by fungi.",11964,16078,1,mon_siaulav_bow_black,302,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 730, ""Quantity_MIN"": 483}, {""Item"": 645990, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680606, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685605, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1191, ""TimeRespawn"": 0, ""Population"": 35}, {""Map"": 1191, ""TimeRespawn"": 0, ""Population"": 25}]",Black Siaulav Archer,4,2,1,729,486,978,652,302,302,0,184,621,604,302,800,800,92,0,93558,92,3212,92,153
58507,Siaulav_mage_black,2,"It is certain that they existed before Medzio Diena. However, it is strange that they were never discovered by humans in the 1,000 years of the kingdom's history. And when strange things occurred in the world after Medzio Diena, they appeared as a result of the influences and unfortunately they are against the humans. Those of this color are infested by fungi.",12041,16274,1,mon_siaulav_mage_black,303,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 733, ""Quantity_MIN"": 484}, {""Item"": 645991, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680607, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685606, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1191, ""TimeRespawn"": 0, ""Population"": 35}]",Black Siaulav Mage,4,2,1,731,487,983,655,303,303,0,184,623,606,303,802,802,92,0,94175,92,3219,92,154
58508,Slime_red,0,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",12429,17257,7,mon_slime_red,308,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 745, ""Quantity_MIN"": 492}, {""Item"": 645843, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646002, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646003, ""Chance"": 0.63, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680572, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685571, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643858, ""Chance"": 0.04, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 40}]",Red Slime,3,2,1,593,395,784,522,215,431,0,203,632,400,308,1042,1129,93,184,80008,93,3473,109,125
58509,arma_yellow,2,"While it can't see, it is much more agile than it looks since it has great hearing and smelling capabilities. Those that have been strongly affected by demons are of this color.",12507,17455,2,mon_arma_yellow,309,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 747, ""Quantity_MIN"": 494}, {""Item"": 645850, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646004, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646005, ""Chance"": 0.63, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680573, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685572, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 30}]",Yellow Arma,3,2,1,596,397,785,523,216,432,0,204,636,401,309,1046,1133,94,185,80611,94,3480,109,125
58510,pyran_yellow,2,The Pyran are born from reptilian eggs that are buried under ash. Those from Brimstonia are this color.,12586,17654,2,mon_pyran_yellow,310,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 750, ""Quantity_MIN"": 496}, {""Item"": 645835, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646006, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680574, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685573, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 20}]",Yellow Pyran,1,2,1,1663,1109,620,413,310,217,0,94,529,217,496,704,379,63,310,59983,220,4527,189,63
58511,wizards_marmotte_red,2,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",12665,17853,0,mon_wizards_marmotte_red,311,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 752, ""Quantity_MIN"": 497}, {""Item"": 645844, ""Chance"": 7.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 646007, ""Chance"": 0.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680575, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685574, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640264, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 8}, {""Map"": 4270, ""TimeRespawn"": 0, ""Population"": 30}]",Red Wizard Shaman Doll,3,2,1,649,349,857,461,217,435,0,205,638,404,311,1052,1140,94,186,81740,94,3507,110,126
58512,schlesien_darkmage_black,0,The Madakia were created by court wizards to fend off intruders that were more dangerous than grave robbers. It is based on the forceful summoning of dark magic. Black Madakia are one of the strongest and their full might can be seen when fighting demons.,12823,18251,0,mon_schlesien_darkmage_black,313,,,Black Madakia,1,2,1,2099,699,781,260,313,219,0,95,532,219,500,711,383,63,313,61220,222,4560,190,63
58513,HighBube_Spear_black,2,"For the last several years, the Vubbe society became severely differentiated and complicated.",12823,18251,4,mon_highbube_spear_black,313,,,Black High Vubbe,0,2,1,625,208,1887,629,406,250,0,127,990,313,281,513,769,190,313,82843,63,2909,63,190
58514,HighBube_Archer_black,2,Vubbe Archers specialize in using ranged weapons. Thus some people claim the Vubbes have specific roles.,12902,18451,4,mon_highbube_archer_black,314,,,Black High Vubbe Archer,0,2,1,626,208,1895,631,408,251,0,127,994,314,282,514,771,191,314,83370,63,2916,63,191
58515,schlesien_guard_blue,3,The Wheelen is one of many magical creations made to protect the sealed tombs that have no current overseer. Those with powerful magic are of this color.,12982,18651,5,mon_schlesien_guard_blue,315,,,Blue Wheelen,3,2,1,608,405,802,534,220,441,0,208,648,409,315,1066,1155,96,189,84112,96,3559,112,128
58517,Abbey_boss_werewolf,2,Werewolves have been drifting diverse worlds from a long time ago. They don't belong to any world and they think Medzio Diena will be a good chance for them.,0,0,0,boss_werewolf,300,"[{""Item"": 642751, ""Chance"": 0.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Werewolf,0,0,3,768,512,2281,1521,731,450,0,122,936,562,506,832,1248,183,300,2671278,61,2796,61,183
