$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
57921,Minos_green,2,"According to legend, Minos used to fight between themselves. This is because the demon lords used to use them to keep the Minos of other demon lords in check. Minos that are treated well by high ranking demons are this color.",12412,9561,2,mon_minos_green,268,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 555, ""Quantity_MIN"": 528}, {""Item"": 645724, ""Chance"": 15.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645725, ""Chance"": 0.03, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680498, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685498, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2441, ""TimeRespawn"": 0, ""Population"": 12}]",Green Minos,1,2,1,1262,841,1262,841,154,105,0,48,143,134,134,786,786,59,105,38254,126,2412,48,126
57922,minos_mage_green,2,"According to legend, Minos used to fight between themselves. This is because the demon lords used to use them to keep the Minos of other demon lords in check. Minos that are treated well by high ranking demons are this color.",3711,2862,2,mon_minos_mage_green,206,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 156, ""Quantity_MIN"": 148}, {""Item"": 645614, ""Chance"": 6.25, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 33058, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680397, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685397, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3340, ""TimeRespawn"": 0, ""Population"": 12}]",Green Minos Mage,1,2,1,937,624,937,624,118,83,0,37,110,103,103,580,580,45,83,17331,97,1854,37,97
57923,minos_bow_orange,2,"According to legend, Minos used to fight between themselves. This is because the demon lords used to use them to keep the Minos of other demon lords in check. Minos from the Brimstonia region are this color.",10713,8236,2,mon_minos_bow_orange,231,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 145, ""Quantity_MIN"": 137}, {""Item"": 645663, ""Chance"": 2.01, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 15063, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680430, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685430, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3310, ""TimeRespawn"": 0, ""Population"": 30}]",Orange Minos Archer,1,2,1,1067,711,1067,711,133,92,0,42,127,115,115,663,663,51,92,32212,109,2087,42,109
57924,minos_bow_green,2,"According to legend, Minos used to fight between themselves. This is because the demon lords used to use them to keep the Minos of other demon lords in check. Minos that are treated well by high ranking demons are this color.",12441,9590,2,mon_minos_bow_green,269,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 440, ""Quantity_MIN"": 418}, {""Item"": 645724, ""Chance"": 15.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645725, ""Chance"": 0.03, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680499, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685499, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2441, ""TimeRespawn"": 0, ""Population"": 20}]",Green Minos Archer,1,2,1,1266,844,1266,844,154,105,0,48,143,134,134,790,790,59,105,38397,126,2419,48,126
57925,Socket_purple,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that are strongly affected by magic become this color and believe Giltine's promise of their own realm in our world. ,3745,2884,0,mon_socket_purple,208,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 175, ""Quantity_MIN"": 166}, {""Item"": 645642, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 19008, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680400, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685400, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1631, ""TimeRespawn"": 0, ""Population"": 25}]",Blue Socket,3,2,1,792,528,900,600,107,76,0,98,89,104,104,521,652,37,76,23119,46,2088,54,81
57926,Socket_green,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Sockets that have arsenic in their systems are this color.,11347,8726,7,mon_socket_green,245,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 551, ""Quantity_MIN"": 524}, {""Item"": 645580, ""Chance"": 10.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645642, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 30505, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680463, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685463, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2051, ""TimeRespawn"": 0, ""Population"": 12}, {""Map"": 2051, ""TimeRespawn"": 0, ""Population"": 10}]",Green Socket,3,2,1,959,639,1081,721,126,89,0,115,108,122,122,631,789,44,89,46807,54,2466,64,95
57927,Socket_red,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that have a lot of oxidized steel are this color. They believe Giltine's promise of their own realm in our world. ,3633,2795,2,mon_socket_red,202,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 175, ""Quantity_MIN"": 166}, {""Item"": 645580, ""Chance"": 10.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645642, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 34051, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680380, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685380, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643503, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 34081, ""Chance"": 2.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1701, ""TimeRespawn"": 0, ""Population"": 30}]",Red Socket,3,2,1,766,511,866,577,105,74,0,96,87,101,101,504,630,36,74,22314,45,2035,53,79
57928,Socket_mage_purple,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that are strongly affected by magic become this color and believe Giltine's promise of their own realm in our world. ,3532,2716,0,mon_socket_mage,196,,,Blue Socket Mage,3,2,1,739,492,836,557,102,72,0,93,85,98,98,486,608,35,72,21450,43,1969,51,76
57929,Socket_mage_green,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Sockets that have arsenic in their systems are this color.,11433,8812,7,mon_socket_mage_green,247,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 437, ""Quantity_MIN"": 415}, {""Item"": 645580, ""Chance"": 10.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645642, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645687, ""Chance"": 0.47, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680464, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685464, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2051, ""TimeRespawn"": 0, ""Population"": 12}]",Green Socket Mage,3,2,1,966,644,1089,726,127,89,0,116,108,123,123,636,796,44,89,47325,54,2493,65,95
57930,Socket_mage_red,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that have a lot of oxidized steel are this color. They believe Giltine's promise of their own realm in our world. ,12297,9475,2,mon_socket_mage_red,266,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 440, ""Quantity_MIN"": 418}, {""Item"": 645700, ""Chance"": 5.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645701, ""Chance"": 0.21, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680480, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685480, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643503, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 8}]",Red Socket Mage,3,2,1,1052,701,1188,792,136,99,0,125,116,133,133,693,867,48,99,52718,59,2685,70,103
57931,Socket_bow_purple,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that are strongly affected by magic become this color and believe Giltine's promise of their own realm in our world. ,3655,2817,5,mon_socket_bow_purple,203,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 311, ""Quantity_MIN"": 295}, {""Item"": 645580, ""Chance"": 10.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645642, ""Chance"": 0.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 21001, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680381, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685381, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1701, ""TimeRespawn"": 0, ""Population"": 10}]",Blue Socket Archer,3,2,1,771,514,870,580,105,75,0,96,89,101,101,507,634,37,75,22424,45,2055,54,79
57932,Socket_bow_red,3,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena. Those that have a lot of oxidized steel are this color. They believe Giltine's promise of their own realm in our world. ,12182,9388,2,mon_socket_bow_red,263,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 175, ""Quantity_MIN"": 166}, {""Item"": 645700, ""Chance"": 5.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645701, ""Chance"": 0.21, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680477, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685477, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643502, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1841, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1841, ""TimeRespawn"": 0, ""Population"": 45}]",Red Socket Archer,3,2,1,1038,692,1174,782,134,98,0,124,114,131,131,684,856,47,98,51979,58,2652,69,102
57933,Colifly_mage_black,2,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",10828,8352,5,mon_colifly_mage_black,234,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 198, ""Quantity_MIN"": 188}, {""Item"": 645665, ""Chance"": 1.7, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643501, ""Chance"": 0.9, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680433, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685433, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687001, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687002, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687003, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 19019, ""Chance"": 0.43, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643503, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3320, ""TimeRespawn"": 0, ""Population"": 30}]",Black Colifly Mage,1,2,1,1087,724,1087,724,134,93,0,42,129,117,117,673,673,52,93,32630,110,2107,42,110
57934,Colifly_bow_black,2,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",10886,8380,5,mon_colifly_bow_black,235,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 410, ""Quantity_MIN"": 389}, {""Item"": 645665, ""Chance"": 1.7, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 0.9, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680434, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685434, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687001, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687002, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687003, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 16087, ""Chance"": 0.43, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 1.3, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3320, ""TimeRespawn"": 0, ""Population"": 30}]",Black Colifly Archer,1,2,1,1093,729,1093,729,135,93,0,42,129,117,117,676,676,52,93,32769,111,2113,42,111
57935,saltisdaughter_green,2,"The Saltisdaughter is a smaller version of a Saltistter, but it is not directly related.",10800,8323,4,mon_saltisdaughter_green,233,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 406, ""Quantity_MIN"": 385}, {""Item"": 645649, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 30500, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680432, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685432, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687001, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687002, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 687003, ""Chance"": 8.5, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643502, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3320, ""TimeRespawn"": 0, ""Population"": 50}]",Green Saltisdaughter,0,2,1,879,586,996,664,113,121,0,100,227,116,116,633,707,91,121,42212,42,2100,42,81
57936,saltisdaughter_red,2,"The Saltisdaughter is a smaller version of a Saltistter, but it is not directly related.",3745,2884,4,mon_saltisdaughter_red,208,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 136, ""Quantity_MIN"": 130}, {""Item"": 645649, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 30336, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680402, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685402, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643501, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3760, ""TimeRespawn"": 60000, ""Population"": 30}]",Red Saltisdaughter,0,2,1,764,509,872,581,100,107,0,89,202,104,104,554,619,81,107,22265,37,1867,37,72
57937,saltisdaughter_bow_green,2,"The Saltisdaughter is a smaller version of a Saltistter, but it is not directly related.",3756,2895,4,mon_saltisdaughter_bow_green,209,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 136, ""Quantity_MIN"": 130}, {""Item"": 645649, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680403, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685403, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643502, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3760, ""TimeRespawn"": 60000, ""Population"": 20}]",Green Saltisdaughter Archer,0,2,1,768,512,876,584,100,107,0,90,202,104,104,557,623,81,107,22658,37,1874,37,72
57938,saltisdaughter_mage_red,2,"The Saltisdaughter is a smaller version of a Saltistter, but it is not directly related.",3823,2940,4,mon_saltisdaughter_mage_red,212,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 156, ""Quantity_MIN"": 149}, {""Item"": 645649, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680406, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685406, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643501, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2131, ""TimeRespawn"": 0, ""Population"": 20}]",Red Saltisdaughter Magician,0,2,1,782,521,892,595,102,109,0,92,206,106,106,566,633,83,109,23128,38,1907,38,74
57939,NightMaiden_mage_red,2,The servant and guard of a Demon Lord. They are colored as such because it's their Demon Lord's preferred color.,12038,9273,2,mon_nightmaiden_mage_red,260,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 439, ""Quantity_MIN"": 417}, {""Item"": 645695, ""Chance"": 1.14, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 30510, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680474, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685474, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643503, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1831, ""TimeRespawn"": 0, ""Population"": 10}]",Red Dawn Maiden,1,2,1,1225,816,1225,816,150,103,0,47,141,130,130,760,760,58,103,36969,123,2346,47,123
57940,NightMaiden_bow_red,2,They are servants and body guards to the Demon Lords.,12355,9504,2,mon_nightmaiden_bow_red,267,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 555, ""Quantity_MIN"": 528}, {""Item"": 645702, ""Chance"": 1.14, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643501, ""Chance"": 0.9, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680481, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685481, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 1.27, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 10}]",Red Darkness Maiden,1,2,1,1255,837,1255,837,153,105,0,48,143,133,133,783,783,59,105,38111,125,2406,48,125
57941,lapasape_blue,2,A Lapasape that acts as a mediator between Lapasape. ,3924,3018,7,mon_lapasape_blue,218,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 176, ""Quantity_MIN"": 167}, {""Item"": 640131, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 30494, ""Chance"": 1.15, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680412, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685412, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 643504, ""Chance"": 2.13, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2141, ""TimeRespawn"": 0, ""Population"": 8}]",Blue Lapasape,4,2,0,862,575,862,575,92,92,0,57,139,109,109,689,551,57,92,16223,57,2792,103,57
57942,lapasape_brown,2,"Please don't assume that Lapasape can only be encountered in the deep forest, as it sometimes prowls outside to eat human crops.",11491,8841,7,mon_lapasape_brown,248,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 224, ""Quantity_MIN"": 213}, {""Item"": 645678, ""Chance"": 6.66, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680454, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685454, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 1771, ""TimeRespawn"": 0, ""Population"": 30}]",Brown Lapasape,4,2,0,1003,668,1003,668,106,106,0,65,160,124,124,800,640,65,106,30824,65,3162,116,65
57943,lapasape_mage_blue,2,It is said that those that serve as a mediator for long periods of time are given the chance to have such a specialized job.,10828,8352,7,mon_lapasape_mage_blue,234,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 408, ""Quantity_MIN"": 388}, {""Item"": 640131, ""Chance"": 3.33, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 645670, ""Chance"": 0.58, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680440, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685440, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 21004, ""Chance"": 0.43, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 3350, ""TimeRespawn"": 0, ""Population"": 15}]",Blue Lapasape Mage,4,2,1,942,628,942,628,101,101,0,62,154,117,117,748,598,62,101,35970,62,2991,110,62
57944,lapasape_mage_brown,2,It is said that those that serve as a mediator for long periods of time are given the chance to have such a specialized job. Why they turn this color is unknown.,12499,9619,7,mon_lapasape_mage_brown,270,"[{""Item"": {""$ID"": -1, ""$ID_NAME"": null, ""Name"": ""Silver"", ""Icon"": ""icon_item_silver""}, ""Chance"": 80.0, ""Quantity_MAX"": 200, ""Quantity_MIN"": 190}, {""Item"": 645678, ""Chance"": 6.66, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 680500, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 685500, ""Chance"": 0.02, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Item"": 640028, ""Chance"": 50.0, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]","[{""Map"": 2441, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 2441, ""TimeRespawn"": 0, ""Population"": 30}]",Brown Lapasape Mage,4,2,1,1108,739,1108,739,115,115,0,71,177,135,135,882,705,71,115,43283,71,3453,127,71
