$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
30104,R_LEG03_103,icon_item_pants_misc4,,,"[{""Item"": 30104, ""Quantity"": 1}, {""Item"": 521107, ""Quantity"": 1}, {""Item"": 645451, ""Quantity"": 13}]",,[30104],,523103,Recipe - 바인 팬츠,0,1111,21
30105,R_TOP03_103,icon_item_shirts_misc4,,,"[{""Item"": 30105, ""Quantity"": 1}, {""Item"": 531107, ""Quantity"": 1}, {""Item"": 645120, ""Quantity"": 16}]",,[30105],,533103,Recipe - 바인 로브,0,1111,21
30106,R_TOP03_104,icon_item_shirts_misc4,,,"[{""Item"": 30106, ""Quantity"": 1}, {""Item"": 532105, ""Quantity"": 1}, {""Item"": 649211, ""Quantity"": 3}, {""Item"": 649212, ""Quantity"": 3}]",,[30106],,533104,Recipe - 세인트 로브,0,1111,21
30107,R_HAND03_105,icon_item_gloves_misc4,,,"[{""Item"": 30107, ""Quantity"": 1}, {""Item"": 645454, ""Quantity"": 4}, {""Item"": 645433, ""Quantity"": 16}]",,[30107],,503105,Recipe - 소울 체이서 글로브,0,1111,21
30108,R_FOOT03_105,icon_item_boots_misc4,,,"[{""Item"": 30108, ""Quantity"": 1}, {""Item"": 645454, ""Quantity"": 4}, {""Item"": 645193, ""Quantity"": 1}]",,[30108],,513105,Recipe - 소울 체이서 부츠,0,1111,21
30109,R_LEG03_105,icon_item_pants_misc4,,,"[{""Item"": 30109, ""Quantity"": 1}, {""Item"": 645454, ""Quantity"": 8}, {""Item"": 645287, ""Quantity"": 1}]",,[30109],,523105,Recipe - 소울 체이서 팬츠,0,1111,21
30110,R_TOP03_105,icon_item_shirts_misc4,,,"[{""Item"": 30110, ""Quantity"": 1}, {""Item"": 645454, ""Quantity"": 8}, {""Item"": 645412, ""Quantity"": 1}]",,[30110],,533105,Recipe - 소울 체이서 아머,0,1111,21
30111,R_HAND03_106,icon_item_gloves_misc4,,,"[{""Item"": 30111, ""Quantity"": 1}, {""Item"": 645333, ""Quantity"": 34}]",,[30111],,503106,Recipe - 본 건틀릿,0,1111,21
30112,R_FOOT03_106,icon_item_boots_misc4,,,"[{""Item"": 30112, ""Quantity"": 1}, {""Item"": 645435, ""Quantity"": 4}]",,[30112],,513106,Recipe - 본 그리브,0,1111,21
30113,R_LEG03_106,icon_item_pants_misc4,,,"[{""Item"": 30113, ""Quantity"": 1}, {""Item"": 645288, ""Quantity"": 1}, {""Item"": 645471, ""Quantity"": 1}]",,[30113],,523106,Recipe - 본 스커트,0,1111,21
30114,R_TOP03_106,icon_item_shirts_misc4,,,"[{""Item"": 30114, ""Quantity"": 1}, {""Item"": 645364, ""Quantity"": 1}, {""Item"": 645471, ""Quantity"": 1}]",,[30114],,533106,Recipe - 본 아머,0,1111,21
30115,R_HAND03_107,icon_item_gloves_misc4,,,"[{""Item"": 30115, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}, {""Item"": 645501, ""Quantity"": 3}]",,[30115],,503107,Recipe - 쉐이드 핸즈,0,1111,21
30116,R_FOOT03_107,icon_item_boots_misc4,,,"[{""Item"": 30116, ""Quantity"": 1}, {""Item"": 645401, ""Quantity"": 3}, {""Item"": 645501, ""Quantity"": 1}]",,[30116],,513107,Recipe - 쉐이드 러너,0,1111,21
30117,R_LEG03_107,icon_item_pants_misc4,,,"[{""Item"": 30117, ""Quantity"": 1}, {""Item"": 645447, ""Quantity"": 4}, {""Item"": 645501, ""Quantity"": 4}]",,[30117],,523107,Recipe - 쉐이드 스커트,0,1111,21
30118,R_TOP03_107,icon_item_shirts_misc4,,,"[{""Item"": 30118, ""Quantity"": 1}, {""Item"": 645447, ""Quantity"": 4}, {""Item"": 645501, ""Quantity"": 4}]",,[30118],,533107,Recipe - 쉐이드 댄서,0,1111,21
30119,R_FOOT04_101,icon_item_boots_misc5,,,"[{""Item"": 30119, ""Quantity"": 1}, {""Item"": 511107, ""Quantity"": 1}, {""Item"": 645287, ""Quantity"": 4}]",,[30119],,514101,Recipe - 윈드 러너,0,1111,21
30122,R_TOP04_104,icon_item_shirts_misc5,,,"[{""Item"": 30122, ""Quantity"": 1}, {""Item"": 644067, ""Quantity"": 1}, {""Item"": 645502, ""Quantity"": 17}, {""Item"": 645501, ""Quantity"": 23}]",,[30122],,534104,Recipe - 밴시 베일,0,1111,21
30123,R_HAND02_115,icon_item_gloves_misc3,,,"[{""Item"": 30123, ""Quantity"": 1}, {""Item"": 645129, ""Quantity"": 2}, {""Item"": 645132, ""Quantity"": 1}]",,[30123],,502115,Recipe - 와일드 레더 글로브,0,1111,21
30125,R_TOP02_118,icon_item_shirts_misc3,,,"[{""Item"": 30125, ""Quantity"": 1}, {""Item"": 531104, ""Quantity"": 1}, {""Item"": 645134, ""Quantity"": 3}]",,[30125],,532118,Recipe - 추종자의 레더 아머,0,1111,21
30144,R_TOP03_108,icon_item_shirts_misc4,,,"[{""Item"": 30144, ""Quantity"": 1}, {""Item"": 645517, ""Quantity"": 1}, {""Item"": 645518, ""Quantity"": 1}, {""Item"": 645519, ""Quantity"": 1}]",,[30144],,533108,Recipe - 로카스 레더 아머,0,1111,21
30145,R_TOP03_109,icon_item_shirts_misc4,,,"[{""Item"": 30145, ""Quantity"": 1}, {""Item"": 645517, ""Quantity"": 1}, {""Item"": 645518, ""Quantity"": 1}, {""Item"": 645519, ""Quantity"": 1}]",,[30145],,533109,Recipe - 로카스 메일,0,1111,21
30146,R_TOP03_110,icon_item_shirts_misc4,,,"[{""Item"": 30146, ""Quantity"": 1}, {""Item"": 645517, ""Quantity"": 1}, {""Item"": 645518, ""Quantity"": 1}, {""Item"": 645519, ""Quantity"": 1}]",,[30146],,533110,Recipe - 로카스 로브,0,1111,21
30148,R_HAND02_122,icon_item_gloves_misc3,,,"[{""Item"": 30148, ""Quantity"": 1}, {""Item"": 645303, ""Quantity"": 11}, {""Item"": 645347, ""Quantity"": 8}]",,[30148],,502122,Recipe - 네펜더스 글로브,0,1111,21
30258,R_TOP02_149,icon_item_shirts_misc3,,,"[{""Item"": 30258, ""Quantity"": 1}, {""Item"": 662000, ""Quantity"": 1}, {""Item"": 662001, ""Quantity"": 1}, {""Item"": 662002, ""Quantity"": 1}, {""Item"": 662003, ""Quantity"": 1}]",,[30258],,532149,Recipe - 포 마인 아머,0,1111,21
30259,R_LEG02_150,icon_item_pants_misc3,,,"[{""Item"": 30259, ""Quantity"": 1}, {""Item"": 645526, ""Quantity"": 1}, {""Item"": 645527, ""Quantity"": 1}]",,[30259],,522150,Recipe - 리에나 팬츠,0,1111,21
30260,R_TOP02_150,icon_item_shirts_misc3,,,"[{""Item"": 30260, ""Quantity"": 1}, {""Item"": 645528, ""Quantity"": 1}, {""Item"": 645529, ""Quantity"": 1}]",,[30260],,532150,Recipe - 리에나 로브,0,1111,21
30261,R_LEG02_151,icon_item_pants_misc3,,,"[{""Item"": 30261, ""Quantity"": 1}, {""Item"": 645526, ""Quantity"": 1}, {""Item"": 645527, ""Quantity"": 1}]",,[30261],,522151,Recipe - 리에나 레더 팬츠,0,1111,21
30262,R_TOP02_151,icon_item_shirts_misc3,,,"[{""Item"": 30262, ""Quantity"": 1}, {""Item"": 645528, ""Quantity"": 1}, {""Item"": 645529, ""Quantity"": 1}]",,[30262],,532151,Recipe - 리에나 레더 아머,0,1111,21
30263,R_LEG02_152,icon_item_pants_misc3,,,"[{""Item"": 30263, ""Quantity"": 1}, {""Item"": 645526, ""Quantity"": 1}, {""Item"": 645527, ""Quantity"": 1}]",,[30263],,522152,Recipe - 리에나 플레이트 레깅스,0,1111,21
30264,R_TOP02_152,icon_item_shirts_misc3,,,"[{""Item"": 30264, ""Quantity"": 1}, {""Item"": 645528, ""Quantity"": 1}, {""Item"": 645529, ""Quantity"": 1}]",,[30264],,532152,Recipe - 리에나 플레이트 아머,0,1111,21
30277,R_HAND01_138,icon_item_gloves_misc1,,,"[{""Item"": 30277, ""Quantity"": 1}, {""Item"": 645196, ""Quantity"": 10}, {""Item"": 645388, ""Quantity"": 6}]",,[30277],,501138,Recipe - 페디미안 글로브,0,1111,21
30278,R_FOOT01_138,icon_item_boots_misc1,[642067],,"[{""Item"": 30278, ""Quantity"": 1}, {""Item"": 645197, ""Quantity"": 8}, {""Item"": 645216, ""Quantity"": 1}]",,[30278],,511138,Recipe - 페디미안 부츠,0,1111,21
30279,R_LEG01_138,icon_item_pants_misc1,,,"[{""Item"": 30279, ""Quantity"": 1}, {""Item"": 645199, ""Quantity"": 6}]",,[30279],,521138,Recipe - 페디미안 팬츠,0,1111,21
30280,R_TOP01_138,icon_item_shirts_misc1,,,"[{""Item"": 30280, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 5}, {""Item"": 645199, ""Quantity"": 2}]",,[30280],,531138,Recipe - 페디미안 로브,0,1111,21
30281,R_HAND01_139,icon_item_gloves_misc1,,,"[{""Item"": 30281, ""Quantity"": 1}, {""Item"": 645455, ""Quantity"": 6}]",,[30281],,501139,Recipe - 페디미안 레더 글로브,0,1111,21
30282,R_FOOT01_139,icon_item_boots_misc1,,,"[{""Item"": 30282, ""Quantity"": 1}, {""Item"": 645388, ""Quantity"": 7}]",,[30282],,511139,Recipe - 페디미안 레더 부츠,0,1111,21
30283,R_LEG01_139,icon_item_pants_misc1,,,"[{""Item"": 30283, ""Quantity"": 1}, {""Item"": 645199, ""Quantity"": 2}, {""Item"": 645454, ""Quantity"": 1}]",,[30283],,521139,Recipe - 페디미안 레더 팬츠,0,1111,21
30284,R_TOP01_139,icon_item_shirts_misc1,,,"[{""Item"": 30284, ""Quantity"": 1}, {""Item"": 645407, ""Quantity"": 6}, {""Item"": 645460, ""Quantity"": 2}]",,[30284],,531139,Recipe - 페디미안 레더 아머,0,1111,21
30285,R_HAND01_140,icon_item_gloves_misc1,[642077],,"[{""Item"": 30285, ""Quantity"": 1}, {""Item"": 645431, ""Quantity"": 10}]",,[30285],,501140,Recipe - 페디미안 건틀릿,0,1111,21
30286,R_FOOT01_140,icon_item_boots_misc1,,,"[{""Item"": 30286, ""Quantity"": 1}, {""Item"": 645431, ""Quantity"": 5}, {""Item"": 645197, ""Quantity"": 6}]",,[30286],,511140,Recipe - 페디미안 그리브,0,1111,21
30287,R_LEG01_140,icon_item_pants_misc1,,,"[{""Item"": 30287, ""Quantity"": 1}, {""Item"": 645431, ""Quantity"": 18}]",,[30287],,521140,Recipe - 페디미안 레깅스,0,1111,21
30288,R_TOP01_140,icon_item_shirts_misc1,,,"[{""Item"": 30288, ""Quantity"": 1}, {""Item"": 645431, ""Quantity"": 20}]",,[30288],,531140,Recipe - 페디미안 아머,0,1111,21
30301,R_HAND01_144,icon_item_gloves_misc1,,,"[{""Item"": 30301, ""Quantity"": 1}, {""Item"": 645556, ""Quantity"": 9}]",,[30301],,501144,Recipe - 메이지 글로브,0,1111,21
30302,R_FOOT01_144,icon_item_boots_misc1,,,"[{""Item"": 30302, ""Quantity"": 1}, {""Item"": 645561, ""Quantity"": 2}, {""Item"": 645373, ""Quantity"": 1}]",,[30302],,511144,Recipe - 메이지 부츠,0,1111,21
30303,R_LEG01_144,icon_item_pants_misc1,,,"[{""Item"": 30303, ""Quantity"": 1}, {""Item"": 645561, ""Quantity"": 3}, {""Item"": 645602, ""Quantity"": 2}]",,[30303],,521144,Recipe - 메이지 팬츠,0,1111,21
30304,R_TOP01_144,icon_item_shirts_misc1,,,"[{""Item"": 30304, ""Quantity"": 1}, {""Item"": 645413, ""Quantity"": 10}]",,[30304],,531144,Recipe - 메이지 로브,0,1111,21
30305,R_HAND01_145,icon_item_gloves_misc1,,,"[{""Item"": 30305, ""Quantity"": 1}, {""Item"": 645395, ""Quantity"": 3}, {""Item"": 645555, ""Quantity"": 1}]",,[30305],,501145,Recipe - 스커미셔 글로브,0,1111,21
30306,R_FOOT01_145,icon_item_boots_misc1,,,"[{""Item"": 30306, ""Quantity"": 1}, {""Item"": 645395, ""Quantity"": 4}]",,[30306],,511145,Recipe - 스커미셔 부츠,0,1111,21
30307,R_LEG01_145,icon_item_pants_misc1,,,"[{""Item"": 30307, ""Quantity"": 1}, {""Item"": 645395, ""Quantity"": 3}, {""Item"": 645413, ""Quantity"": 3}]",,[30307],,521145,Recipe - 스커미셔 팬츠,0,1111,21
30308,R_TOP01_145,icon_item_shirts_misc1,,,"[{""Item"": 30308, ""Quantity"": 1}, {""Item"": 645395, ""Quantity"": 4}, {""Item"": 645429, ""Quantity"": 3}]",,[30308],,531145,Recipe - 스커미셔 튜닉,0,1111,21
30309,R_HAND01_146,icon_item_gloves_misc1,,,"[{""Item"": 30309, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 6}]",,[30309],,501146,Recipe - 인펀트리 건틀릿,0,1111,21
30310,R_FOOT01_146,icon_item_boots_misc1,,,"[{""Item"": 30310, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 6}]",,[30310],,511146,Recipe - 인펀트리 그리브,0,1111,21
30311,R_LEG01_146,icon_item_pants_misc1,,,"[{""Item"": 30311, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 10}, {""Item"": 645602, ""Quantity"": 1}]",,[30311],,521146,Recipe - 인펀트리 레깅스,0,1111,21
30312,R_TOP01_146,icon_item_shirts_misc1,,,"[{""Item"": 30312, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 10}, {""Item"": 645429, ""Quantity"": 2}]",,[30312],,531146,Recipe - 인펀트리 아머,0,1111,21
30313,R_HAND01_147,icon_item_gloves_misc1,,,"[{""Item"": 30313, ""Quantity"": 1}, {""Item"": 645565, ""Quantity"": 2}, {""Item"": 645540, ""Quantity"": 3}]",,[30313],,501147,Recipe - 아크 메이지 글로브,0,1111,21
30314,R_FOOT01_147,icon_item_boots_misc1,,,"[{""Item"": 30314, ""Quantity"": 1}, {""Item"": 645565, ""Quantity"": 2}, {""Item"": 645438, ""Quantity"": 1}]",,[30314],,511147,Recipe - 아크 메이지 부츠,0,1111,21
30315,R_LEG01_147,icon_item_pants_misc1,,,"[{""Item"": 30315, ""Quantity"": 1}, {""Item"": 645573, ""Quantity"": 3}, {""Item"": 645225, ""Quantity"": 4}]",,[30315],,521147,Recipe - 아크 메이지 팬츠,0,1111,21
30316,R_TOP01_147,icon_item_shirts_misc1,,,"[{""Item"": 30316, ""Quantity"": 1}, {""Item"": 645551, ""Quantity"": 7}]",,[30316],,531147,Recipe - 아크 메이지 로브,0,1111,21
30317,R_HAND01_148,icon_item_gloves_misc1,,,"[{""Item"": 30317, ""Quantity"": 1}, {""Item"": 645423, ""Quantity"": 11}]",,[30317],,501148,Recipe - 슈페리어 스커미셔 글로브,0,1111,21
30318,R_FOOT01_148,icon_item_boots_misc1,,,"[{""Item"": 30318, ""Quantity"": 1}, {""Item"": 645423, ""Quantity"": 7}, {""Item"": 645552, ""Quantity"": 2}]",,[30318],,511148,Recipe - 슈페리어 스커미셔 부츠,0,1111,21
30319,R_LEG01_148,icon_item_pants_misc1,,,"[{""Item"": 30319, ""Quantity"": 1}, {""Item"": 645160, ""Quantity"": 9}, {""Item"": 645476, ""Quantity"": 1}]",,[30319],,521148,Recipe - 슈페리어 스커미셔 팬츠,0,1111,21
30320,R_TOP01_148,icon_item_shirts_misc1,,,"[{""Item"": 30320, ""Quantity"": 1}, {""Item"": 645578, ""Quantity"": 7}]",,[30320],,531148,Recipe - 슈페리어 스커미셔 튜닉,0,1111,21
30321,R_HAND01_149,icon_item_gloves_misc1,,,"[{""Item"": 30321, ""Quantity"": 1}, {""Item"": 645559, ""Quantity"": 3}, {""Item"": 645540, ""Quantity"": 4}]",,[30321],,501149,Recipe - 슈페리어 인펀트리 건틀릿,0,1111,21
30322,R_FOOT01_149,icon_item_boots_misc1,,,"[{""Item"": 30322, ""Quantity"": 1}, {""Item"": 645559, ""Quantity"": 4}, {""Item"": 645438, ""Quantity"": 2}]",,[30322],,511149,Recipe - 슈페리어 인펀트리 그리브,0,1111,21
30323,R_LEG01_149,icon_item_pants_misc1,,,"[{""Item"": 30323, ""Quantity"": 1}, {""Item"": 645559, ""Quantity"": 10}]",,[30323],,521149,Recipe - 슈페리어 인펀트리 레깅스,0,1111,21
30324,R_TOP01_149,icon_item_shirts_misc1,,,"[{""Item"": 30324, ""Quantity"": 1}, {""Item"": 645559, ""Quantity"": 10}, {""Item"": 645551, ""Quantity"": 4}]",,[30324],,531149,Recipe - 슈페리어 인펀트리 아머,0,1111,21
30325,R_HAND01_150,icon_item_gloves_misc1,,,"[{""Item"": 30325, ""Quantity"": 1}]",,[30325],,501150,Recipe - 라이브러리안 글로브,0,1111,21
30326,R_FOOT01_150,icon_item_boots_misc1,,,"[{""Item"": 30326, ""Quantity"": 1}]",,[30326],,511150,Recipe - 라이브러리안 부츠,0,1111,21
30327,R_LEG01_150,icon_item_pants_misc1,,,"[{""Item"": 30327, ""Quantity"": 1}]",,[30327],,521150,Recipe - 라이브러리안 팬츠,0,1111,21
30328,R_TOP01_150,icon_item_shirts_misc1,,,"[{""Item"": 30328, ""Quantity"": 1}]",,[30328],,531150,Recipe - 라이브러리안 로브,0,1111,21
30329,R_HAND01_151,icon_item_gloves_misc1,,,"[{""Item"": 30329, ""Quantity"": 1}]",,[30329],,501151,Recipe - 베테랑 글로브,0,1111,21
30330,R_FOOT01_151,icon_item_boots_misc1,,,"[{""Item"": 30330, ""Quantity"": 1}]",,[30330],,511151,Recipe - 베테랑 부츠,0,1111,21
30331,R_LEG01_151,icon_item_pants_misc1,,,"[{""Item"": 30331, ""Quantity"": 1}]",,[30331],,521151,Recipe - 베테랑 팬츠,0,1111,21
30332,R_TOP01_151,icon_item_shirts_misc1,,,"[{""Item"": 30332, ""Quantity"": 1}]",,[30332],,531151,Recipe - 베테랑 튜닉,0,1111,21
30333,R_HAND01_152,icon_item_gloves_misc1,,,"[{""Item"": 30333, ""Quantity"": 1}]",,[30333],,501152,Recipe - 나이트 건틀릿,0,1111,21
30334,R_FOOT01_152,icon_item_boots_misc1,,,"[{""Item"": 30334, ""Quantity"": 1}]",,[30334],,511152,Recipe - 나이트 그리브,0,1111,21
30335,R_LEG01_152,icon_item_pants_misc1,,,"[{""Item"": 30335, ""Quantity"": 1}]",,[30335],,521152,Recipe - 나이트 레깅스,0,1111,21
30336,R_TOP01_152,icon_item_shirts_misc1,[642163],,"[{""Item"": 30336, ""Quantity"": 1}]",,[30336],,531152,Recipe - 나이트 아머,0,1111,21
30369,R_HAND03_111,icon_item_gloves_misc4,,"[642911, 642920]","[{""Item"": 30369, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645612, ""Quantity"": 15}]",,[30369],,503111,Recipe - 록소나 글로브,0,1111,21
30370,R_FOOT03_111,icon_item_boots_misc4,,"[642911, 642920]","[{""Item"": 30370, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645612, ""Quantity"": 4}, {""Item"": 645613, ""Quantity"": 18}]",,[30370],,513111,Recipe - 록소나 부츠,0,1111,21
30371,R_LEG03_111,icon_item_pants_misc4,[642107],"[642911, 642920]","[{""Item"": 30371, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645612, ""Quantity"": 14}, {""Item"": 645550, ""Quantity"": 8}]",,[30371],,523111,Recipe - 록소나 팬츠,0,1111,21
30372,R_TOP03_111,icon_item_shirts_misc4,[642107],"[642911, 642920]","[{""Item"": 30372, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645550, ""Quantity"": 31}, {""Item"": 645613, ""Quantity"": 15}]",,[30372],,533111,Recipe - 록소나 로브,0,1111,21
30373,R_HAND03_112,icon_item_gloves_misc4,,"[642911, 642920]","[{""Item"": 30373, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645550, ""Quantity"": 15}, {""Item"": 645612, ""Quantity"": 7}]",,[30373],,503112,Recipe - 록소나 레더 글로브,0,1111,21
30374,R_FOOT03_112,icon_item_boots_misc4,,"[642911, 642920]","[{""Item"": 30374, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645550, ""Quantity"": 23}, {""Item"": 643503, ""Quantity"": 1}]",,[30374],,513112,Recipe - 록소나 레더 부츠,0,1111,21
30375,R_LEG03_112,icon_item_pants_misc4,[642108],"[642911, 642920]","[{""Item"": 30375, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 6}]",,[30375],,523112,Recipe - 록소나 레더 팬츠,0,1111,21
30376,R_TOP03_112,icon_item_shirts_misc4,[642108],"[642911, 642920]","[{""Item"": 30376, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645550, ""Quantity"": 29}, {""Item"": 645560, ""Quantity"": 4}]",,[30376],,533112,Recipe - 록소나 레더 아머,0,1111,21
30377,R_HAND03_113,icon_item_gloves_misc4,,"[642911, 642920]","[{""Item"": 30377, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645611, ""Quantity"": 28}]",,[30377],,503113,Recipe - 록소나 플레이트 건틀릿,0,1111,21
30378,R_FOOT03_113,icon_item_boots_misc4,,"[642911, 642920]","[{""Item"": 30378, ""Quantity"": 1}, {""Item"": 645609, ""Quantity"": 1}, {""Item"": 645613, ""Quantity"": 27}]",,[30378],,513113,Recipe - 록소나 플레이트 부츠,0,1111,21
30379,R_LEG03_113,icon_item_pants_misc4,,"[642911, 642920]","[{""Item"": 30379, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645611, ""Quantity"": 14}, {""Item"": 645613, ""Quantity"": 17}]",,[30379],,523113,Recipe - 록소나 플레이트 팬츠,0,1111,21
30380,R_TOP03_113,icon_item_shirts_misc4,,"[642911, 642920]","[{""Item"": 30380, ""Quantity"": 1}, {""Item"": 645610, ""Quantity"": 1}, {""Item"": 645611, ""Quantity"": 15}, {""Item"": 645560, ""Quantity"": 3}]",,[30380],,533113,Recipe - 록소나 플레이트 아머,0,1111,21
30429,R_HAND02_172,icon_item_gloves_misc3,,,"[{""Item"": 30429, ""Quantity"": 1}, {""Item"": 645477, ""Quantity"": 25}]",,[30429],,502172,Recipe - 아렐르노 글로브,0,1111,21
30430,R_FOOT02_172,icon_item_boots_misc3,,,"[{""Item"": 30430, ""Quantity"": 1}, {""Item"": 645438, ""Quantity"": 8}]",,[30430],,512172,Recipe - 아렐르노 부츠,0,1111,21
30431,R_LEG02_172,icon_item_pants_misc3,,,"[{""Item"": 30431, ""Quantity"": 1}, {""Item"": 645547, ""Quantity"": 8}]",,[30431],,522172,Recipe - 아렐르노 팬츠,0,1111,21
30432,R_TOP02_172,icon_item_shirts_misc3,,,"[{""Item"": 30432, ""Quantity"": 1}, {""Item"": 645476, ""Quantity"": 4}]",,[30432],,532172,Recipe - 아렐르노 로브,0,1111,21
30433,R_HAND02_173,icon_item_gloves_misc3,,,"[{""Item"": 30433, ""Quantity"": 1}, {""Item"": 645477, ""Quantity"": 25}]",,[30433],,502173,Recipe - 아렐르노 레더 글로브,0,1111,21
30434,R_FOOT02_173,icon_item_boots_misc3,,,"[{""Item"": 30434, ""Quantity"": 1}, {""Item"": 645438, ""Quantity"": 8}]",,[30434],,512173,Recipe - 아렐르노 레더 부츠,0,1111,21
30435,R_LEG02_173,icon_item_pants_misc3,,,"[{""Item"": 30435, ""Quantity"": 1}, {""Item"": 645547, ""Quantity"": 8}]",,[30435],,522173,Recipe - 아렐르노 레더 팬츠,0,1111,21
30436,R_TOP02_173,icon_item_shirts_misc3,,,"[{""Item"": 30436, ""Quantity"": 1}, {""Item"": 645476, ""Quantity"": 4}]",,[30436],,532173,Recipe - 아렐르노 레더 튜닉,0,1111,21
30437,R_HAND02_174,icon_item_gloves_misc3,,,"[{""Item"": 30437, ""Quantity"": 1}, {""Item"": 645477, ""Quantity"": 25}]",,[30437],,502174,Recipe - 아렐르노 플레이트 건틀릿,0,1111,21
30438,R_FOOT02_174,icon_item_boots_misc3,,,"[{""Item"": 30438, ""Quantity"": 1}, {""Item"": 645438, ""Quantity"": 8}]",,[30438],,512174,Recipe - 아렐르노 플레이트 그리브,0,1111,21
30439,R_LEG02_174,icon_item_pants_misc3,,,"[{""Item"": 30439, ""Quantity"": 1}, {""Item"": 645547, ""Quantity"": 8}]",,[30439],,522174,Recipe - 아렐르노 플레이트 레깅스,0,1111,21
30440,R_TOP02_174,icon_item_shirts_misc3,,,"[{""Item"": 30440, ""Quantity"": 1}, {""Item"": 645476, ""Quantity"": 4}]",,[30440],,532174,Recipe - 아렐르노 플레이트 아머,0,1111,21
30441,R_HAND02_175,icon_item_gloves_misc3,,,"[{""Item"": 30441, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30441],,502175,Recipe - 페렐린 글로브,0,1111,21
30442,R_FOOT02_175,icon_item_boots_misc3,,,"[{""Item"": 30442, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30442],,512175,Recipe - 페렐린 부츠,0,1111,21
30443,R_LEG02_175,icon_item_pants_misc3,,,"[{""Item"": 30443, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[30443],,522175,Recipe - 페렐린 팬츠,0,1111,21
30444,R_TOP02_175,icon_item_shirts_misc3,,,"[{""Item"": 30444, ""Quantity"": 1}, {""Item"": 645462, ""Quantity"": 7}]",,[30444],,532175,Recipe - 페렐린 로브,0,1111,21
30445,R_HAND02_176,icon_item_gloves_misc3,,,"[{""Item"": 30445, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30445],,502176,Recipe - 페렐린 레더 글로브,0,1111,21
30446,R_FOOT02_176,icon_item_boots_misc3,,,"[{""Item"": 30446, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30446],,512176,Recipe - 페렐린 레더 부츠,0,1111,21
30447,R_LEG02_176,icon_item_pants_misc3,,,"[{""Item"": 30447, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[30447],,522176,Recipe - 페렐린 레더 팬츠,0,1111,21
30448,R_TOP02_176,icon_item_shirts_misc3,,,"[{""Item"": 30448, ""Quantity"": 1}, {""Item"": 645462, ""Quantity"": 7}]",,[30448],,532176,Recipe - 페렐린 레더 튜닉,0,1111,21
30449,R_HAND02_177,icon_item_gloves_misc3,,,"[{""Item"": 30449, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30449],,502177,Recipe - 페렐린 플레이트 건틀릿,0,1111,21
30450,R_FOOT02_177,icon_item_boots_misc3,,,"[{""Item"": 30450, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 10}]",,[30450],,512177,Recipe - 페렐린 플레이트 그리브,0,1111,21
30451,R_LEG02_177,icon_item_pants_misc3,,,"[{""Item"": 30451, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[30451],,522177,Recipe - 페렐린 플레이트 레깅스,0,1111,21
30452,R_TOP02_177,icon_item_shirts_misc3,,,"[{""Item"": 30452, ""Quantity"": 1}, {""Item"": 645462, ""Quantity"": 7}]",,[30452],,532177,Recipe - 페렐린 플레이트 아머,0,1111,21
30453,R_HAND02_178,icon_item_gloves_misc3,,,"[{""Item"": 30453, ""Quantity"": 1}, {""Item"": 645443, ""Quantity"": 4}]",,[30453],,502178,Recipe - 턴 글로브,0,1111,21
30454,R_FOOT02_178,icon_item_boots_misc3,,,"[{""Item"": 30454, ""Quantity"": 1}, {""Item"": 645200, ""Quantity"": 2}]",,[30454],,512178,Recipe - 턴 부츠,0,1111,21
