$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
312107,RAP02_107,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[19088, 26636, 34180, 41728, 49272, 56816, 64364, 71908, 79456, 87000, 118184, 153136, 191864, 234368, 280640, 330688, 384508, 442100, 503464, 568600, 637512, 710196, 786652, 866880, 950884, 1038656, 1130204, 1225524, 1324616, 1427484, 1534124, 1644532, 1758716, 1876676, 1998404, 2123908, 2253184, 2386232, 2523052, 2663648]","[[52, 22.0]]",전투에 도움을 주는 장비입니다.,23,1,rapier_dual_purple,220,,,,,[19020],,4,아티 듀얼 레이피어,10,7936,0010,220,0,2,7,0,1071,969,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 12, 15, 19, 28]",25,10,23,False,False,120.0
312108,RAP02_108,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[19088, 26636, 34180, 41728, 49272, 56816, 64364, 71908, 79456, 87000, 118184, 153136, 191864, 234368, 280640, 330688, 384508, 442100, 503464, 568600, 637512, 710196, 786652, 866880, 950884, 1038656, 1130204, 1225524, 1324616, 1427484, 1534124, 1644532, 1758716, 1876676, 1998404, 2123908, 2253184, 2386232, 2523052, 2663648]","[[64, 1.0]]",전투에 도움을 주는 장비입니다.,23,1,rapier_dual_red,220,,,,,[19021],,4,슬라케 듀얼 레이피어,10,7968,0010,220,0,2,7,0,1071,969,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 12, 15, 19, 28]",25,10,23,False,False,120.0
312111,RAP02_111,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[19088, 26636, 34180, 41728, 49272, 56816, 64364, 71908, 79456, 87000, 118184, 153136, 191864, 234368, 280640, 330688, 384508, 442100, 503464, 568600, 637512, 710196, 786652, 866880, 950884, 1038656, 1130204, 1225524, 1324616, 1427484, 1534124, 1644532, 1758716, 1876676, 1998404, 2123908, 2253184, 2386232, 2523052, 2663648]","[[27, 49.0]]","오래 전 여신도 마족도 사용할 수 없는 무기가 제조되었으며, 테브린이라는 이름이 붙었습니다. 여신들께서 당신들도 사용할 수 없는 무기를 굳이 제작한 사연은 지금까지 알려지지 않았습니다. 다만 지금도 테브린 장비를 비밀스럽게 만드는 사람이 있다고 합니다. 이 장비의 제조와 허턴 가문의 관련성은 확실하지 않습니다.",19,1,rapier_dual_red,220,,"[642903, 642908, 642921]",,,,,4,테브린 레이피어,5,6534,0010,220,0,0,7,0,1071,969,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 12, 15, 19, 28]",25,10,23,False,False,110.0
312112,RAP02_112,"[26, 54, 80, 108, 135, 190, 223, 255, 286, 319, 404, 441, 478, 514, 552, 667, 708, 750, 792, 834, 976, 1023, 1070, 1117, 1164, 1209, 1256, 1303, 1350, 1396, 1442, 1489, 1536, 1582, 1629, 1675, 1722, 1768, 1815, 1862]",,"[22904, 32356, 41808, 51260, 60712, 70164, 79616, 89068, 98520, 107972, 146780, 190316, 238576, 291564, 349276, 411712, 478880, 550768, 627388, 708732, 794800, 885596, 981116, 1081364, 1186336, 1296036, 1410464, 1529616, 1653492, 1782096, 1915424, 2053480, 2196264, 2343772, 2496008, 2652968, 2814652, 2981064, 3152204, 3328068]","[[63, 29.0]]","마력이 흐르는 레이피어이지만, 마력을 활성화 시킬 방법이 없어 마치 잠들어 있는 듯한 레이피어입니다.",25,1,icon_item_miegantis_rapier,270,,,,,,,4,(바랜)미간티스 레이피어,7,5000,0010,270,0,1,8,0,1307,1182,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 13, 17, 21, 32]",25,10,23,True,False,170.0
312113,RAP02_113,"[31, 62, 93, 124, 157, 222, 259, 296, 333, 370, 470, 512, 555, 598, 640, 775, 823, 871, 920, 968, 1136, 1190, 1244, 1298, 1352, 1406, 1460, 1514, 1568, 1623, 1677, 1731, 1785, 1839, 1893, 1947, 2001, 2055, 2109, 2164]",,"[26396, 37596, 48792, 59992, 71192, 82388, 93588, 104788, 115988, 127184, 172980, 224376, 281368, 343964, 412156, 485948, 565340, 650328, 740920, 837112, 938900, 1046288, 1159276, 1277864, 1402052, 1531836, 1667224, 1808208, 1954792, 2106976, 2264760, 2428140, 2597124, 2771704, 2951884, 3137664, 3329044, 3526024, 3728604, 3936780]","[[63, 29.0]]","마력이 흐르고 있는 레이피어로, 마력이 활성화된 상태입니다.",25,1,icon_item_pabudimas_rapier,315,,,,,,,4,(바랜)페버디마스 레이피어,8,5000,0010,315,0,1,9,0,1519,1375,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 14, 18, 23, 35]",25,10,23,True,False,160.0
312114,RAP02_114,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[15364, 21044, 26728, 32408, 38092, 43776, 49456, 55140, 60820, 66504, 90232, 116804, 146216, 178468, 213560, 251496, 292272, 335888, 382348, 431648, 483788, 538768, 596592, 657256, 720760, 787108, 856296, 928324, 1003192, 1080904, 1161456, 1244852, 1331084, 1420160, 1512076, 1606836, 1704436, 1804876, 1908156, 2014276]",,"왕국이 번창하던 시절의 기사단 제식장비의 하나로, 품격이 있는 장비입니다.",50,1,icon_item_rapier_crown,170,,,,,,,4,레드 카루나,7,0,0010,170,0,3,6,0,834,755,0,0,0.0,0.0,1111,"[1, 2, 3, 4, 6, 7, 10, 13, 17, 24]",25,10,23,False,True,105.0
312115,RAP02_115,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[19088, 26636, 34180, 41728, 49272, 56816, 64364, 71908, 79456, 87000, 118184, 153136, 191864, 234368, 280640, 330688, 384508, 442100, 503464, 568600, 637512, 710196, 786652, 866880, 950884, 1038656, 1130204, 1225524, 1324616, 1427484, 1534124, 1644532, 1758716, 1876676, 1998404, 2123908, 2253184, 2386232, 2523052, 2663648]",,본 제품은 알프레드 허턴의 인증을 받았다는 문구가 새겨져 있습니다. 문제는 소르샤 허턴은 물론 허턴 가문의 누구도 이를 확인해 준 일이 없다는 점입니다. ,50,1,icon_item_rapier_aquamarin,220,,,,,,,4,파저리타스 레이피어,7,0,0010,220,0,3,7,0,1071,969,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 12, 15, 19, 28]",25,10,23,False,True,180.0
312116,RAP02_116,"[26, 54, 80, 108, 135, 190, 223, 255, 286, 319, 404, 441, 478, 514, 552, 667, 708, 750, 792, 834, 976, 1023, 1070, 1117, 1164, 1209, 1256, 1303, 1350, 1396, 1442, 1489, 1536, 1582, 1629, 1675, 1722, 1768, 1815, 1862]",,"[22904, 32356, 41808, 51260, 60712, 70164, 79616, 89068, 98520, 107972, 146780, 190316, 238576, 291564, 349276, 411712, 478880, 550768, 627388, 708732, 794800, 885596, 981116, 1081364, 1186336, 1296036, 1410464, 1529616, 1653492, 1782096, 1915424, 2053480, 2196264, 2343772, 2496008, 2652968, 2814652, 2981064, 3152204, 3328068]",,"강력한 마력이 흐르는 레이피어이지만, 마력을 활성화 시킬 방법이 없어 마치 잠들어 있는 듯한 레이피어입니다.",50,1,icon_item_miegantis_rapier,270,,,,,,,4,미간티스 레이피어,8,0,0010,270,0,3,8,0,1307,1182,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 13, 17, 21, 32]",25,10,23,False,True,170.0
312117,RAP02_117,"[31, 62, 93, 124, 157, 222, 259, 296, 333, 370, 470, 512, 555, 598, 640, 775, 823, 871, 920, 968, 1136, 1190, 1244, 1298, 1352, 1406, 1460, 1514, 1568, 1623, 1677, 1731, 1785, 1839, 1893, 1947, 2001, 2055, 2109, 2164]",,"[26396, 37596, 48792, 59992, 71192, 82388, 93588, 104788, 115988, 127184, 172980, 224376, 281368, 343964, 412156, 485948, 565340, 650328, 740920, 837112, 938900, 1046288, 1159276, 1277864, 1402052, 1531836, 1667224, 1808208, 1954792, 2106976, 2264760, 2428140, 2597124, 2771704, 2951884, 3137664, 3329044, 3526024, 3728604, 3936780]",,"강력한 마력이 흐르고 있는 레이피어로, 마력이 활성화된 상태입니다.",50,1,icon_item_pabudimas_rapier,315,,,,,,,4,페버디마스 레이피어,9,0,0010,315,0,3,9,0,1519,1375,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 14, 18, 23, 35]",25,10,23,False,True,160.0
312118,RAP02_118,"[34, 69, 104, 139, 174, 246, 286, 328, 369, 410, 520, 568, 615, 663, 710, 859, 912, 966, 1020, 1074, 1260, 1320, 1380, 1440, 1500, 1560, 1620, 1680, 1740, 1800, 1860, 1920, 1980, 2040, 2100, 2160, 2220, 2280, 2340, 2400]",,"[29148, 41724, 54296, 66872, 79448, 92024, 104596, 117172, 129748, 142320, 193620, 251208, 315084, 385244, 461696, 544432, 633456, 728768, 830368, 938252, 1052428, 1172888, 1299640, 1432676, 1572000, 1717612, 1869508, 2027696, 2192168, 2362932, 2539980, 2723316, 2912940, 3108852, 3311048, 3519536, 3734308, 3955368, 4182716, 4416352]",,왕국의 중흥한 왕으로 평가 받은 네켈 1세의 상징이었던 월계수를 바탕으로 만든 장비입니다.,50,1,icon_item_rapier_lapai,350,,,,,,,4,라파이 레이피어,10,0,0010,350,0,3,10,0,1685,1524,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 10, 14, 19, 25, 38]",25,10,23,False,True,140.0
312119,RAP02_119,"[37, 74, 112, 150, 188, 266, 310, 355, 399, 445, 564, 615, 667, 718, 770, 931, 988, 1047, 1105, 1164, 1365, 1430, 1495, 1560, 1626, 1690, 1755, 1820, 1885, 1951, 2016, 2080, 2145, 2210, 2276, 2341, 2406, 2470, 2535, 2601]",,"[31528, 45296, 59060, 72824, 86592, 100356, 114120, 127888, 141652, 155420, 211480, 274424, 344252, 420964, 504556, 595032, 692392, 796632, 907756, 1025764, 1150652, 1282424, 1421080, 1566616, 1719036, 1878340, 2044528, 2217596, 2397548, 2584380, 2778096, 2978696, 3186180, 3400544, 3621792, 3849924, 4084936, 4326832, 4575612, 4831276]",,이 장비는 니코폴리스가 마법 실험으로 사라졌을 때 함께 사라졌습니다. 그런데 신수의 날이 세상에 영향을 끼치자 우리 세계로 돌아오기 시작했습니다. 니코폴리스가 사라질 당시 유통되던 지역에서 다시 나타나는데 별깃든 호수 지역에 나타나는 이유는 프베타가 솔콤을 몰아내면서 행한 마법의식에 이끌렸기 때문이라고 합니다. ,50,1,icon_item_rapier_nicopolis1,380,,,,,,,4,즈바이더 레이피어,10,0,0010,380,0,3,10,0,1827,1653,0,0,0.0,0.0,1111,"[1, 2, 4, 6, 7, 10, 15, 20, 26, 40]",25,10,23,False,True,140.0
313101,RAP03_101,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]","[[55, 43.0], [32, 255.0], [70, ""\ubaa8\ub4e0 \ud39c\uc11c \uc2a4\ud0ac \ub808\ubca8 {img green_up_arrow 16 16}1 \uc99d\uac00""]]",전투에 도움을 주는 장비입니다.,22,3,fencer_cristalrapier,170,,,,,[19006],,4,듀얼리스트,10,2702,0010,170,0,2,6,0,918,830,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,10,23,False,False,110.0
313102,RAP03_102,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]","[[38, 68.0], [7, 210.0], [8, 37.0]]",많은 대장장이들이 신수의 날 이후 소실된 제조법을 복원하여 만들어낸 레이피어입니다. 완전하지 못한 복원이었지만 성능은 매우 훌륭합니다.,25,3,fencer_rapier_01,220,,,,,[19011],,4,스파다,11,8000,0010,220,0,2,7,0,1178,1065,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,10,23,False,False,120.0
313103,RAP03_103,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]","[[63, 22.0], [56, 43.0], [24, 136.0]]",전투에 도움을 주는 장비입니다.,23,3,rapier_noble_blue,170,,,,,[19015],,4,마가스 레이피어,10,6534,0010,170,0,2,6,0,918,830,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,10,23,False,False,120.0
313104,RAP03_104,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]",,전투에 도움을 주는 장비입니다.,23,3,icon_item_rap2_1,170,,,,,,,4,noname,10,80,0010,170,0,2,6,0,918,830,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,10,23,False,False,120.0
313105,RAP03_105,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]",,전투에 도움을 주는 장비입니다.,23,3,icon_item_rap2_1,220,,,,,,,4,noname,11,80,0010,220,0,2,7,0,1178,1065,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,10,23,False,False,120.0
313106,RAP03_106,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]","[[38, 23.0], [62, 27.0], [64, 1.0]]",전투에 도움을 주는 장비입니다.,23,3,rapier_01_green,220,,,,,,,4,펜사라 레이피어,11,7936,0010,220,0,2,7,0,1178,1065,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,10,23,False,False,120.0
313301,RAP03_301,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]","[[19, 74.0], [18, 91.0], [4, 11.0], [66, 1.0]]","왕국이 번창하던 시절의 기사단 제식장비의 하나로, 품격이 있는 장비입니다.",24,3,icon_item_rapier_crown,170,,,,,,,4,(바랜)레드 카루나,7,4335,0010,170,0,1,6,0,918,830,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,10,23,True,False,105.0
313302,RAP03_302,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]","[[38, 20.0], [63, 10.0], [8, 60.0]]",본 제품은 알프레드 허턴의 인증을 받았다는 문구가 새겨져 있습니다. 문제는 소르샤 허턴은 물론 허턴 가문의 누구도 이를 확인해 준 일이 없다는 점입니다. ,24,3,icon_item_rapier_aquamarin,220,,,,,,,4,(바랜)파저리타스 레이피어,7,6534,0010,220,0,1,7,0,1178,1065,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,10,23,True,False,180.0
313303,RAP03_303,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]",,"[28630, 40445, 52260, 64075, 75890, 87705, 99520, 111335, 123150, 134965, 183475, 237895, 298220, 364455, 436595, 514640, 598600, 688460, 784235, 885915, 993500, 1106995, 1226395, 1351705, 1482920, 1620045, 1763080, 1912020, 2066865, 2227620, 2394280, 2566850, 2745330, 2929715, 3120010, 3316210, 3518315, 3726330, 3940255, 4160085]","[[63, 29.0], [4, 35.0]]","강력한 마력이 흐르는 레이피어이지만, 마력을 활성화 시킬 방법이 없어 마치 잠들어 있는 듯한 레이피어입니다.",25,3,icon_item_miegantis_rapier,270,,,,,,,4,(바랜)퓨리네 미간티스 레이피어,8,6610,0010,270,0,1,8,0,1437,1301,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 13, 17, 22, 33]",25,10,23,True,False,170.0
313304,RAP03_304,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]",,"[32995, 46995, 60990, 74990, 88990, 102985, 116985, 130985, 144985, 158980, 216225, 280470, 351710, 429955, 515195, 607435, 706675, 812910, 926150, 1046390, 1173625, 1307860, 1449095, 1597330, 1752565, 1914795, 2084030, 2260260, 2443490, 2633720, 2830950, 3035175, 3246405, 3464630, 3689855, 3922080, 4161305, 4407530, 4660755, 4920975]","[[63, 29.0], [4, 42.0]]","강력한 마력이 흐르고 있는 레이피어로, 마력이 활성화된 상태입니다.",25,3,icon_item_pabudimas_rapier,315,,,,,,,4,(바랜)퓨리네 페버디마스 레이피어,9,5000,0010,315,0,1,9,0,1671,1512,0,0,0.0,0.0,1111,"[2, 2, 4, 6, 7, 10, 14, 19, 24, 37]",25,10,23,True,False,160.0
313305,RAP03_305,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]",,"[32995, 46995, 60990, 74990, 88990, 102985, 116985, 130985, 144985, 158980, 216225, 280470, 351710, 429955, 515195, 607435, 706675, 812910, 926150, 1046390, 1173625, 1307860, 1449095, 1597330, 1752565, 1914795, 2084030, 2260260, 2443490, 2633720, 2830950, 3035175, 3246405, 3464630, 3689855, 3922080, 4161305, 4407530, 4660755, 4920975]","[[63, 35.0], [4, 55.0], [57, 198.0]]",강력한 회전력으로 가로막는 모든 것을 뚫어버릴 수도 있는 레이피어입니다.,21,3,item_icon_warrior_f_rapier_screw,315,,,,,[19022],,4,엘가 레이피어,10,5000,0010,315,0,2,9,0,1671,1512,0,0,0.0,0.0,1111,"[2, 2, 4, 6, 7, 10, 14, 19, 24, 37]",25,10,23,False,False,190.0
313306,RAP03_306,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]",,"왕국이 번창하던 시절의 기사단 제식장비의 하나로, 품격이 있는 장비입니다.",50,3,icon_item_rapier_crown,170,,,,,,,4,베르타스 레드 카루나,7,0,0010,170,0,3,6,0,918,830,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,10,23,False,True,105.0
313307,RAP03_307,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]",,본 제품은 알프레드 허턴의 인증을 받았다는 문구가 새겨져 있습니다. 문제는 소르샤 허턴은 물론 허턴 가문의 누구도 이를 확인해 준 일이 없다는 점입니다. ,50,3,icon_item_rapier_aquamarin,220,,,,,,,4,베르타스 파저리타스 레이피어,7,0,0010,220,0,3,7,0,1178,1065,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,10,23,False,True,180.0
313308,RAP03_308,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]",,"[28630, 40445, 52260, 64075, 75890, 87705, 99520, 111335, 123150, 134965, 183475, 237895, 298220, 364455, 436595, 514640, 598600, 688460, 784235, 885915, 993500, 1106995, 1226395, 1351705, 1482920, 1620045, 1763080, 1912020, 2066865, 2227620, 2394280, 2566850, 2745330, 2929715, 3120010, 3316210, 3518315, 3726330, 3940255, 4160085]",,"강력한 마력이 흐르는 레이피어이지만, 마력을 활성화 시킬 방법이 없어 마치 잠들어 있는 듯한 레이피어입니다.",50,3,icon_item_miegantis_rapier,270,,,,,,,4,베르타스 미간티스 레이피어,8,0,0010,270,0,3,8,0,1437,1301,0,0,0.0,0.0,1111,"[1, 2, 3, 5, 7, 9, 13, 17, 22, 33]",25,10,23,False,True,170.0
313309,RAP03_309,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]",,"[32995, 46995, 60990, 74990, 88990, 102985, 116985, 130985, 144985, 158980, 216225, 280470, 351710, 429955, 515195, 607435, 706675, 812910, 926150, 1046390, 1173625, 1307860, 1449095, 1597330, 1752565, 1914795, 2084030, 2260260, 2443490, 2633720, 2830950, 3035175, 3246405, 3464630, 3689855, 3922080, 4161305, 4407530, 4660755, 4920975]",,"강력한 마력이 흐르고 있는 레이피어로, 마력이 활성화된 상태입니다.",50,3,icon_item_pabudimas_rapier,315,,,,,,,4,베르타스 페버디마스 레이피어,9,0,0010,315,0,3,9,0,1671,1512,0,0,0.0,0.0,1111,"[2, 2, 4, 6, 7, 10, 14, 19, 24, 37]",25,10,23,False,True,160.0
