$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skill,Name,Unlock,UnlockArgs,UpgradePrice
301017,Archer6,"* 스킬 [스위프트 스텝]이 활성화 중일 때, 스킬 [오블리크 샷]{nl}    사용 시 피격된 적들이 특성 레벨당 5% 확률로 7초 동안{nl}    [슬로우] 디버프{nl}* SP 소모 10%증가{nl}",{nl}{b}아처 1서클 필요{b},ability_archer_archer2,True,5,[3001],30005,오블리크 샷: 슬로우,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgStr"": ""Char3_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
301018,Archer8,"* 스킬 [스위프트 스텝]이 활성화 중일 때, 자신의 치명타 발생이{nl}    특성 레벨당 20, [스위프트스탭] 스킬 레벨당 5 증가{nl}* SP 소모 50%증가{nl}",{nl}{b}아처 2서클 필요{b},ability_archer_archer4,True,5,[3001],30004,스위프트 스텝: 치명타,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgStr"": ""Char3_1"", ""UnlockArgNum"": ""2""}}","[1, 1, 1, 1, 1]"
301019,Archer9,* 스킬 [풀 드로우]로 꿰어진 적의 물리 방어력이 특성 레벨당{nl}    2% 만큼 감소{nl}* SP 소모 10%증가{nl},{nl}{b}아처 1서클 필요{b},ability_archer_archer5,True,5,[3001],30002,풀 드로우: 방어감소,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgStr"": ""Char3_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
301021,Archer30,* 적에게 [쇠뇌]로 공격 시 적의 방어력을 특성 레벨당{nl}    2%만큼 무시{nl},{nl}{b}아처 1서클 필요{b},ability_archer_archer30,False,5,[3001],,쇠뇌 마스터리: 방어무시,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgStr"": ""Char3_1"", ""UnlockArgNum"": ""1""}}","[3, 4, 5, 6, 7]"
301022,Archer31,* 스킬 [스위프트 스텝]의 효과가 파티원들에게도 적용{nl}* 해당 특성이 ON이면 무조건 파티원들에게 효과를 부여{nl},{nl}{b}아처 1서클 필요{b},ability_archer_archer31,True,1,[3001],30004,스위프트 스텝: 파티원 포함,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3001"": {""UnlockArgStr"": ""Char3_1"", ""UnlockArgNum"": ""1""}}",[1]
302001,Ranger11,* 적에게 입히는 [배라지]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 1서클 필요{b},ability_archer_ranger11,False,100,[3004],30101,배라지: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
302004,Ranger12,* 적에게 입히는 [하이 앵커링]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 1서클 필요{b},ability_archer_ranger12,False,100,[3004],30102,하이 앵커링: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
302007,Ranger14,* 특성 레벨당 [스테디 에임]의 추가대미지가 2 증가{nl},{nl}{b}스테디에임 3레벨 필요{b},ability_archer_ranger14,False,50,[3004],30104,스테디 에임: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Ranger_SteadyAim"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
302008,Ranger25,* 적에게 입히는 [크리티컬 샷]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 1서클 필요{b},ability_archer_ranger25,False,100,[3004],30103,크리티컬 샷: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
302011,Ranger28,* 적에게 입히는 [타임봄 애로우]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 2서클 필요{b},ability_archer_ranger28,False,100,[3004],30105,타임봄 애로우: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""2""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
302013,Ranger13,* 적에게 입히는 [바운스 샷]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger13,False,100,[3004],30106,바운스 샷: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
302014,Ranger1,* 스킬 [배라지]에 피격된 적이 특성 레벨당 10% 확률로 넉다운{nl}* SP 소모 20%증가{nl},{nl}{b}레인저 1서클 필요{b},ability_archer_ranger1,True,3,[3004],30101,배라지: 넉다운,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""1""}}","[1, 1, 1]"
302015,Ranger3,* 스킬 [바운스 샷]에 피격된 적이 특성 레벨당 3% 확률로{nl}    [슬로우] 디버프{nl}* SP 소모 30%증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger3,True,5,[3004],30106,바운스 샷: 슬로우,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1]"
302016,Ranger6,* 스킬 [스파이럴 애로우]의 치명타 확률이 특성 레벨당{nl}    13% 증가{nl}* SP 소모 20%증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger6,True,3,[3004],30107,스파이럴 애로우: 치명타,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}","[1, 1, 1]"
302017,Ranger30,* 적에게 입히는 [스파이럴 애로우]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger30,False,100,[3004],30107,스파이럴 애로우: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
302018,Ranger31,* 스킬 [하이 앵커링]에 피격된 적은 5초 동안 치명타 저항이{nl}    특성 레벨당 15 감소{nl}* SP 소모 30%증가{nl},{nl}{b}레인저 1서클 필요{b},ability_archer_ranger31,True,5,[3004],30102,하이 앵커링: 치명타 저항 감소,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
302019,Ranger32,"* [스테디 에임]버프 지속시간 동안 활 사용시, 스테디 에임의{nl}    미사일 대미지 증가량이 50%증가{nl}* SP 소모 10%증가{nl}",{nl}{b}레인저 2서클 필요{b},ability_archer_ranger32,True,1,[3004],30104,스테디 에임: 활 특화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""2""}}",[1]
302020,Ranger33,* [스테디 에임]버프 지속시간 동안 레인저 스킬 대미지 50% {nl}    증가{nl}* SP 소모 10%증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger33,True,1,[3004],30104,스테디 에임: 프로 레인저,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}",[1]
302021,Ranger34,"* 스킬 [하이앵커링]로 타격시 [대상수 x 1]초 만큼 [스파이럴 {nl}    애로우], [바운스샷], [타임봄 애로우]의 재사용 대기시간 감소 {nl}* SP 소모 20%증가{nl}",{nl}{b}레인저 3서클 필요{b},ability_archer_ranger34,True,1,[3004],30102,하이 앵커링: 연속 사격,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}",[1]
302022,Ranger35,* 스킬 [타임봄 애로우]의 넉다운 제거{nl}* 해당 특성이 ON이면 무조건 넘어지지 않음{nl},{nl}{b}레인저 2서클 필요{b},ability_archer_ranger35,True,1,[3004],30105,타임봄 애로우: 넉다운 제거,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""2""}}",[1]
302023,Ranger36,* 스킬 [타임봄 애로우]의 폭탄 지속시간이 4초로 늘어나는 대신{nl}    대미지 200% 증가{nl}* SP 소모 30%증가{nl},{nl}{b}레인저 3서클 필요{b},ability_archer_ranger36,True,1,[3004],30105,타임봄 애로우: 도화선 연장,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3004"": {""UnlockArgStr"": ""Char3_4"", ""UnlockArgNum"": ""3""}}",[1]
303001,QuarrelShooter11,* 적에게 입히는 [캘트롭 뿌리기]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쿼렐슈터 1서클 필요{b},ability_archer_quarrelshooter11,False,100,[3003],30202,캘트롭 뿌리기: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
303004,QuarrelShooter12,* 적에게 입히는 [스톤 샷]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쿼렐슈터 1서클 필요{b},ability_archer_quarrelshooter12,False,100,[3003],30204,스톤 샷: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
303007,QuarrelShooter13,* 적에게 입히는 [래피드 파이어]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쿼렐슈터 2서클 필요{b},ability_archer_quarrelshooter13,False,100,[3003],30205,래피드 파이어: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""2""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
303009,QuarrelShooter20,* 적에게 입히는 [철거]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쿼렐슈터 2서클 필요{b},ability_archer_quarrelshooter20,False,100,[3003],30206,철거: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""2""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
303012,QuarrelShooter2,* 스킬 [캘트롭 뿌리기] 마름쇠의 유지시간이 특성 레벨당{nl}    1초 증가{nl}* SP 소모 10%증가{nl},{nl}{b}쿼렐슈터 1서클 필요{b},ability_archer_quarrelshooter2,True,5,[3003],30202,캘트롭 뿌리기: 유지시간,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
303015,QuarrelShooter7,* 스킬 [철거]가 딥디르비의 [세계수 조각]도 철거 가능{nl}* SP 소모 10%증가{nl},{nl}{b}쿼렐슈터 2서클 필요{b},ability_archer_quarrelshooter7,True,1,[3003],30206,철거: 조각상 철거,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""2""}}",[1]
303016,QuarrelShooter8,* [방패] 착용 시 적의 [미사일] 공격을 블록할 확률이 증가하고{nl}    블록에 성공하면 10초 동안 이동 속도가 특성 레벨당 2 증가{nl}* 이동 속도 증가는 1분에 한번만 발동{nl},{nl}{b}쿼렐슈터 1서클 필요{b},ability_archer_quarrelshooter8,False,5,[3003],,방패 마스터리: 쿼렐슈터,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""1""}}","[3, 4, 5, 6, 7]"
303017,QuarrelShooter9,* 스킬 [파비스 설치]에 공격 당한 적이 [출혈]에 걸릴 확률이{nl}    특성 레벨당 1% 증가{nl}* SP 소모 10%증가{nl},{nl}{b}쿼렐슈터 1서클 필요{b},ability_warrior_swordman3,True,10,[3003],30201,파비스 설치: 출혈 찬스,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""1""}}","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
303018,QuarrelShooter23,* 스킬 [래피드 파이어]에 피격된 적은 50% 확률로 특성 레벨당{nl}    3초 동안 치명타 저항이 150 감소{nl}* SP 소모 10%증가{nl},{nl}{b}쿼렐슈터 2서클 필요{b},ability_archer_quarrelshooter23,False,3,[3003],30205,래피드 파이어: 치명타 저항 감소,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3003"": {""UnlockArgStr"": ""Char3_3"", ""UnlockArgNum"": ""2""}}","[1, 1, 1]"
304001,Sapper11,* 적에게 입히는 [브룸 트랩]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}새퍼 2서클 필요{b},ability_archer_sapper11,False,100,[3005],30306,브룸 트랩: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3005"": {""UnlockArgStr"": ""Char3_5"", ""UnlockArgNum"": ""2""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
304004,Sapper12,* 적에게 입히는 [크레모어]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}새퍼 1서클 필요{b},ability_archer_sapper12,False,100,[3005],30302,크레모어: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3005"": {""UnlockArgStr"": ""Char3_5"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
304007,Sapper13,* 적에게 입히는 [푼지 스테이크]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}새퍼 1서클 필요{b},ability_archer_sapper13,False,100,[3005],30303,푼지 스테이크: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""3005"": {""UnlockArgStr"": ""Char3_5"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
